ass_cls_map_id,assay_id,assay_class_id
361689,50105,82
394082,50105,115
362613,50106,82
402959,50106,115
361906,50107,82
396188,50107,115
362147,50108,82
398411,50108,115
361014,50109,82
387585,50109,115
361260,50110,82
389780,50110,115
362118,50111,82
397708,50111,115
361259,50112,82
389779,50112,115
362378,50113,82
400662,50113,115
361477,50114,82
391962,50114,115
362368,50115,82
400650,50115,115
361249,50116,82
389769,50116,115
361685,50117,82
394076,50117,115
361250,50118,82
389770,50118,115
362603,50119,82
402948,50119,115
362604,50120,82
402949,50120,115
361686,50121,82
394077,50121,115
361478,50122,82
391963,50122,115
362369,50123,82
400651,50123,115
361251,50124,82
389771,50124,115
362370,50125,82
400652,50125,115
362605,50126,82
402950,50126,115
362606,50127,82
402951,50127,115
361011,50128,82
387579,50128,115
362371,50129,82
400653,50129,115
394085,51059,115
402961,51060,115
391975,51089,115
398418,51090,115
394098,51091,115
394099,51092,115
400673,51093,115
414583,51435,135
491801,51435,556
491728,51440,556
486893,52196,500
488198,52196,503
487816,52197,500
489611,52197,503
414203,53057,135
414307,53058,135
414499,53059,135
414024,53060,135
414202,53061,135
420626,53062,161
420691,53063,161
420694,53064,161
421544,53066,168
421535,53067,168
347801,53115,32
355852,53115,62
359259,53115,65
347802,53116,32
355853,53116,62
359260,53116,65
421545,53246,168
420678,53247,161
421550,53247,168
420628,53248,161
421538,53248,168
420642,53249,161
421542,53249,168
420629,53250,161
421539,53250,168
421536,53251,168
462805,53294,308
421547,53382,168
413525,53383,131
419684,53393,159
419292,53394,159
419293,53397,159
419882,53398,159
419692,53407,159
419899,53408,159
420445,53410,159
414781,53411,139
414828,53412,139
419146,53413,159
420705,53413,163
419527,53414,159
420924,53414,163
420446,53415,159
421438,53415,163
420261,53416,159
421337,53416,163
421033,53417,163
422349,53417,172
421437,53418,163
422778,53418,172
421130,53419,163
422469,53419,172
420703,53420,163
422051,53420,172
421552,53422,168
419699,53423,159
457088,53424,308
461882,53425,308
439546,53511,266
416358,53530,147
416283,53646,147
415724,53681,140
415156,53682,140
415725,53683,140
415577,53684,140
415441,53685,140
414877,53686,140
415578,53687,140
415436,53806,140
415881,53807,140
415576,53808,140
415723,53809,140
420423,53818,159
419685,53819,159
419883,53820,159
420243,53821,159
419294,53822,159
419686,53823,159
419884,53824,159
420244,53825,159
419895,53826,159
414875,53827,140
415155,53829,140
415438,53830,140
415883,53831,140
415440,53832,140
415414,53833,140
414876,53834,140
414873,53835,140
415162,54147,140
415449,54152,140
415163,54153,140
415907,54154,140
344897,54161,16
345800,54161,23
419321,54162,159
419519,54163,159
419322,54164,159
420097,54165,159
419907,54166,159
419908,54167,159
422556,54168,172
422555,54169,172
422670,54170,172
422675,54171,172
422059,54172,172
420454,54173,159
415462,54297,140
415106,54298,140
415173,54299,140
415035,54300,140
415465,54301,140
414891,54302,140
415029,54303,140
415743,54304,140
415744,54305,140
415745,54306,140
415453,54307,140
415738,54308,140
415454,54309,140
415026,54310,140
415413,54311,140
415455,54312,140
415586,54313,140
416434,54322,147
440071,54326,266
439425,54327,266
439298,54328,266
439418,54329,266
439805,54330,266
439629,54331,266
440186,54332,266
439293,54333,266
439416,54334,266
439803,54335,266
439549,54336,266
439936,54337,266
439937,54338,266
439674,54465,266
440072,54466,266
439675,54467,266
439809,54468,266
439943,54469,266
439551,54470,266
439810,54471,266
439299,54472,266
439554,54473,266
440190,54474,266
439813,54475,266
437832,54476,265
440191,54476,266
485659,54477,479
338745,54481,443
422163,54482,172
414391,54484,135
439807,54495,266
440189,54496,266
439424,54497,266
439808,54498,266
440070,54499,266
439296,54500,266
439297,54501,266
433908,54640,216
436669,54641,216
433413,54646,216
434800,54647,216
419637,54653,159
420112,54654,159
420285,54655,159
415174,54663,140
415597,54664,140
414900,54665,140
415905,54666,140
415756,54667,140
414901,54668,140
415463,54669,140
415906,54670,140
344637,54691,16
345488,54691,23
422268,54805,172
422692,54806,172
419930,54807,159
420467,54808,159
420816,54814,163
421235,54815,163
421440,54816,163
421236,54817,163
338746,54836,443
413151,54837,131
400672,54846,115
394097,54847,115
332014,54979,380
331638,54980,380
332111,54981,380
331894,54982,380
331636,54983,380
331637,54984,380
421985,54995,169
422557,55006,172
422784,55007,172
422671,55008,172
420695,55009,161
420672,55010,161
420686,55011,161
420643,55012,161
415033,55177,140
420601,55178,159
420118,55179,159
419931,55180,159
412633,55183,124
415313,55186,140
415739,55187,140
415310,55188,140
416056,55336,147
416491,55337,147
416231,55338,147
416357,55339,147
416232,55340,147
416433,55341,147
423555,55342,175
427769,55342,204
423042,55343,175
427628,55343,204
423680,55344,175
427823,55344,204
423299,55345,175
427693,55345,204
423681,55346,175
427824,55346,204
423300,55347,175
427694,55347,204
423682,55348,175
427826,55348,204
423041,55349,175
427622,55349,204
423386,55350,175
427711,55350,204
422908,55351,175
427578,55351,204
423812,55352,175
427863,55352,204
423005,55353,175
427610,55353,204
423417,55354,175
427720,55354,204
423040,55355,175
427617,55355,204
423675,55356,175
427813,55356,204
423553,55357,175
427762,55357,204
423677,55358,175
427816,55358,204
423678,55359,175
427817,55359,204
422909,55360,175
427579,55360,204
423679,55361,175
427818,55361,204
415036,55438,140
419348,55438,159
415904,55439,140
420463,55439,159
418624,55440,157
420464,55440,159
427867,55440,204
417643,55441,157
419731,55441,159
427691,55441,204
416986,55442,157
419243,55442,159
427608,55442,204
418070,55443,157
420049,55443,159
427749,55443,204
417130,55444,157
419316,55444,159
427619,55444,204
416884,55445,157
419140,55445,159
427576,55445,204
417385,55446,157
419518,55446,159
427661,55446,204
417131,55447,157
419317,55447,159
427620,55447,204
417906,55448,157
419890,55448,159
427716,55448,204
418071,55449,157
420052,55449,159
427750,55449,204
416882,55450,157
419128,55450,159
427573,55450,204
417907,55451,157
419891,55451,159
427717,55451,204
417381,55452,157
419505,55452,159
427657,55452,204
418129,55453,157
420084,55453,159
427757,55453,204
417642,55454,157
419698,55454,159
427687,55454,204
417049,55455,157
419268,55455,159
427611,55455,204
417382,55456,157
419506,55456,159
427658,55456,204
417641,55457,157
419689,55457,159
427684,55457,204
417908,55458,157
419892,55458,159
427718,55458,204
417383,55459,157
419507,55459,159
427659,55459,204
417126,55460,157
419298,55460,159
427614,55460,204
417909,55461,157
419893,55461,159
427719,55461,204
417127,55462,157
419299,55462,159
427615,55462,204
418616,55463,157
420425,55463,159
427859,55463,204
418393,55464,157
420248,55464,159
427808,55464,204
418394,55465,157
420249,55465,159
427809,55465,204
417128,55466,157
419300,55466,159
427616,55466,204
417546,55467,157
419660,55467,159
427683,55467,204
417384,55468,157
419509,55468,159
427660,55468,204
416883,55469,157
419134,55469,159
427575,55469,204
420253,55470,159
415726,55471,140
414878,55472,140
415727,55473,140
415728,55474,140
415884,55475,140
415442,55476,140
415157,55477,140
415885,55478,140
420707,55490,163
421443,55491,163
420817,55492,163
421187,55493,163
421133,55494,163
419728,55513,159
420665,55513,161
419160,55514,159
420621,55514,161
419345,55515,159
420634,55515,161
420116,55516,159
420683,55516,161
420466,55517,159
419929,55518,159
419919,55519,159
420455,55520,159
415897,55521,140
415459,55522,140
414025,55523,135
414205,55524,135
414093,55525,135
414406,55526,135
414190,55527,135
414108,55528,135
414204,55529,135
415583,55530,140
414884,55531,140
423676,55539,175
420459,55568,159
419725,55569,159
419924,55570,159
420600,55571,159
419726,55572,159
420460,55573,159
419727,55574,159
420461,55575,159
422570,55576,172
422797,55577,172
422159,55578,172
422264,55579,172
422688,55580,172
422647,55581,172
422689,55582,172
422265,55583,172
419346,55584,159
419510,55585,159
440067,55586,266
440188,55587,266
439672,55588,266
439294,55589,266
439295,55590,266
439421,55591,266
439422,55592,266
440068,55593,266
440069,55594,266
439942,55595,266
439673,55596,266
439423,55597,266
438611,55598,259
439751,55598,266
419307,55599,159
419511,55600,159
419308,55601,159
420430,55602,159
420431,55603,159
420432,55604,159
420259,55605,159
419512,55606,159
419135,55607,159
419900,55608,159
419304,55616,159
420205,55617,159
419305,55618,159
419136,55619,159
420087,55620,159
419306,55621,159
419124,55622,159
419125,55623,159
419126,55624,159
419127,55625,159
419503,55626,159
420082,55627,159
419476,55628,159
419888,55629,159
420272,55630,159
419325,55631,159
419911,55632,159
419142,55633,159
419524,55634,159
419143,55635,159
419659,55636,159
419144,55637,159
420270,55638,159
419712,55639,159
419651,55640,159
344788,55644,16
344581,55645,16
344489,55646,16
421560,55654,169
421820,55659,169
421837,55661,169
421928,55662,169
421987,55663,169
421735,55666,169
338885,55715,2
339097,55716,2
338886,55717,2
339563,55718,2
438642,55737,259
439811,55737,266
438434,55738,259
439552,55738,266
438227,55739,259
439300,55739,266
440429,55740,267
440374,55741,267
440316,55742,267
440317,55743,267
440542,55744,267
440343,55745,267
415306,55746,140
415260,55756,140
415452,55757,140
415167,55758,140
415024,55759,140
413267,55761,131
415025,55764,140
423991,55764,180
415309,55765,140
424025,55765,180
414888,55766,140
423971,55766,180
415585,55767,140
424054,55767,180
418621,55768,157
419909,55787,159
420442,55788,159
420099,55789,159
419901,55790,159
420254,55791,159
420428,55792,159
419693,55793,159
420051,55794,159
420255,55795,159
420429,55796,159
420086,55797,159
420256,55798,159
419694,55799,159
419303,55800,159
419913,55801,159
419242,55802,159
419129,55803,159
420085,55804,159
420587,55805,159
420426,55806,159
419894,55807,159
419301,55808,159
420427,55809,159
419130,55810,159
419131,55811,159
419897,55812,159
419508,55813,159
419302,55814,159
420627,55814,161
420263,55815,159
420685,55815,161
419903,55816,159
420671,55816,161
415159,55817,140
419513,55817,159
415888,55818,140
420435,55818,159
415579,55819,140
420091,55819,159
415301,55820,140
419701,55820,159
415731,55821,140
420264,55821,159
415732,55822,140
420265,55822,159
419702,55823,159
419708,55824,159
419906,55825,159
420440,55826,159
420092,55827,159
419904,55828,159
419704,55829,159
419514,55830,159
419314,55831,159
419705,55832,159
418133,55860,157
422573,55860,172
427764,55860,204
418625,55861,157
422799,55861,172
427868,55861,204
417388,55862,157
422266,55862,172
427666,55862,204
418134,55863,157
422574,55863,172
427765,55863,204
416885,55864,157
422071,55864,172
427583,55864,204
418397,55865,157
422691,55865,172
427822,55865,204
418131,55890,157
418132,55891,157
421439,55899,163
420815,55900,163
417133,55901,157
422571,55910,172
414306,55921,135
415439,55922,140
416170,55924,147
414986,55925,140
416359,55926,147
416229,55927,147
419896,55953,159
420451,55954,159
419334,55955,159
419155,55956,159
419535,55957,159
420108,55958,159
419157,55959,159
419158,55960,159
419343,55961,159
419536,55962,159
419925,55963,159
419926,55964,159
415755,55965,140
415172,55966,140
414976,55967,140
415038,55968,140
415321,55969,140
415757,55970,140
415039,55971,140
415332,55972,140
415182,55973,140
415762,55974,140
415116,55975,140
415763,55976,140
415764,55977,140
415183,55978,140
417139,55979,157
415333,55980,140
419355,55981,159
420472,55982,159
419169,55983,159
420279,55984,159
420456,55985,159
419722,55986,159
419335,55987,159
420280,55991,159
420457,55992,159
420281,55993,159
415171,55994,140
415314,55995,140
418619,55996,157
422780,55996,172
427860,55996,204
417129,55997,157
422147,55997,172
427618,55997,204
418620,55998,157
422781,55998,172
427861,55998,204
418138,55999,157
422578,55999,172
427771,55999,204
417138,56000,157
422165,56000,172
427630,56000,204
417646,56001,157
422370,56001,172
427697,56001,204
418626,56002,157
422805,56002,172
427870,56002,204
417913,56003,157
422484,56003,172
427726,56003,204
416886,56004,157
422074,56004,172
427584,56004,204
422166,56005,172
422371,56006,172
422167,56007,172
422373,56008,172
422271,56009,172
422696,56010,172
422272,56011,172
422676,56012,172
422677,56013,172
422791,56014,172
422792,56015,172
422793,56016,172
422060,56017,172
422476,56018,172
422153,56019,172
422678,56020,172
422794,56021,172
422353,56022,172
422564,56023,172
422477,56024,172
422642,56025,172
422641,56026,172
422354,56027,172
422679,56028,172
422644,56029,172
422061,56030,172
422355,56031,172
422680,56032,172
422565,56033,172
422154,56034,172
422795,56035,172
422558,56036,172
422055,56037,172
422150,56038,172
422056,56039,172
422350,56040,172
422351,56041,172
422559,56042,172
422529,56043,172
440194,56066,266
439301,56067,266
440195,56068,266
439426,56069,266
439945,56070,266
439678,56071,266
419695,56085,159
420257,56086,159
419696,56087,159
419902,56088,159
420258,56089,159
419309,56090,159
419697,56091,159
419310,56092,159
420088,56093,159
420089,56094,159
419475,56095,159
415154,56111,140
415302,56114,140
415673,56115,140
419515,56116,159
420437,56117,159
419315,56118,159
419706,56119,159
420093,56120,159
427758,56120,204
419347,56121,159
427625,56121,204
419729,56122,159
427689,56122,204
419161,56123,159
427580,56123,204
419927,56124,159
427724,56124,204
419730,56125,159
427690,56125,204
420286,56126,159
427820,56126,204
420287,56127,159
427821,56127,204
419657,56128,159
427681,56128,204
420206,56129,159
419162,56130,159
420114,56131,159
420288,56132,159
419928,56133,159
420465,56134,159
419349,56135,159
419732,56136,159
419537,56137,159
420106,56138,159
419917,56139,159
419533,56140,159
419353,56141,159
420119,56142,159
427772,56142,204
419354,56143,159
