tid,relationship,related_tid,targrel_id
87,SUBSET OF,117082,134701
87,SUBSET OF,104861,134702
11262,SUBSET OF,104938,134703
117799,SUBSET OF,106709,134704
11923,SUBSET OF,104705,134705
11668,SUBSET OF,117126,134712
11668,SUBSET OF,104824,134713
11668,SUBSET OF,104687,134714
11668,SUBSET OF,117006,134715
11789,SUBSET OF,117139,134716
11789,SUBSET OF,109650,134717
11789,SUBSET OF,104936,134718
11789,SUBSET OF,104798,134719
105217,SUBSET OF,107922,134720
105709,SUPERSET OF,10819,134722
105709,SUPERSET OF,12715,134724
105709,OVERLAPS WITH,107885,134726
105709,OVERLAPS WITH,107884,134727
105709,SUPERSET OF,10639,134728
105709,SUPERSET OF,117715,134729
105709,OVERLAPS WITH,105076,134730
105709,SUPERSET OF,104282,134731
105709,SUPERSET OF,117052,134732
105767,OVERLAPS WITH,105765,134733
105767,OVERLAPS WITH,105764,134734
105767,SUBSET OF,105766,134735
105767,SUPERSET OF,57,134736
105767,OVERLAPS WITH,109640,134737
105767,SUPERSET OF,266,134738
103928,SUBSET OF,117707,134741
104836,SUPERSET OF,12512,134742
104836,SUBSET OF,105078,134743
104836,OVERLAPS WITH,104713,134744
104836,OVERLAPS WITH,105098,134745
104836,OVERLAPS WITH,104794,134746
104836,SUPERSET OF,12171,134747
104796,SUBSET OF,105761,134748
104796,SUPERSET OF,11360,134749
104796,SUPERSET OF,3,134750
104796,OVERLAPS WITH,104997,134751
104796,SUPERSET OF,109637,134752
104796,OVERLAPS WITH,105095,134753
104796,OVERLAPS WITH,104872,134754
104796,SUPERSET OF,104874,134756
104796,SUPERSET OF,10605,134757
104796,OVERLAPS WITH,105039,134758
104796,SUPERSET OF,11515,134761
109739,OVERLAPS WITH,117044,134762
109739,SUPERSET OF,101034,134763
109739,SUPERSET OF,100413,134764
109739,SUPERSET OF,11902,134765
109750,SUPERSET OF,118337,134766
109750,SUPERSET OF,12576,134767
109750,SUPERSET OF,12993,134768
109750,SUPERSET OF,107936,134769
109750,SUPERSET OF,11362,134770
109750,SUPERSET OF,11939,134771
109750,SUPERSET OF,117159,134772
109750,SUPERSET OF,109638,134773
109750,SUPERSET OF,117161,134774
109750,SUPERSET OF,11177,134775
109750,OVERLAPS WITH,117160,134776
109750,SUPERSET OF,104943,134777
109750,SUPERSET OF,10427,134780
109750,SUPERSET OF,105055,134781
108439,OVERLAPS WITH,108401,134790
108439,SUPERSET OF,12968,134791
108439,SUPERSET OF,10009,134792
105771,SUPERSET OF,109474,134793
105771,SUPERSET OF,317,134794
105773,SUPERSET OF,112,134795
105773,SUPERSET OF,104978,134796
105773,SUPERSET OF,148,134797
105773,SUPERSET OF,134,134798
108121,SUPERSET OF,11748,134799
108121,SUPERSET OF,108053,134800
108121,OVERLAPS WITH,118312,134801
108121,OVERLAPS WITH,104750,134802
108123,SUPERSET OF,11635,134803
108123,SUPERSET OF,11636,134804
108123,SUBSET OF,104683,134805
108123,SUBSET OF,104813,134806
108124,SUPERSET OF,34,134807
108124,SUPERSET OF,101250,134808
108124,OVERLAPS WITH,104293,134809
108124,OVERLAPS WITH,117141,134810
108124,OVERLAPS WITH,117140,134811
108124,OVERLAPS WITH,109652,134812
108124,OVERLAPS WITH,108134,134813
108124,OVERLAPS WITH,104985,134814
108124,OVERLAPS WITH,104936,134815
108124,OVERLAPS WITH,105103,134816
108124,OVERLAPS WITH,104798,134817
108126,SUPERSET OF,10515,134819
108126,OVERLAPS WITH,104761,134820
108126,OVERLAPS WITH,118317,134821
108126,SUPERSET OF,108125,134822
108126,SUPERSET OF,12172,134823
108126,OVERLAPS WITH,117197,134824
108137,SUBSET OF,105048,134826
108140,OVERLAPS WITH,105744,134828
108140,SUPERSET OF,100948,134829
108140,SUPERSET OF,9,134830
108140,OVERLAPS WITH,104942,134831
105446,SUBSET OF,108143,134844
105447,SUBSET OF,108402,134845
105447,SUBSET OF,108143,134846
105447,SUBSET OF,108142,134847
107599,SUBSET OF,107940,134849
106133,SUPERSET OF,109780,134850
106133,OVERLAPS WITH,106132,134851
109697,SUPERSET OF,17094,134853
109697,SUPERSET OF,19914,134854
108144,SUPERSET OF,101568,134856
108144,OVERLAPS WITH,104998,134857
108144,OVERLAPS WITH,117752,134858
108144,SUPERSET OF,101608,134859
109085,SUPERSET OF,106614,134860
109668,OVERLAPS WITH,109664,134862
109668,OVERLAPS WITH,117017,134863
109668,SUPERSET OF,117016,134864
109668,SUPERSET OF,20171,134865
109668,SUPERSET OF,10781,134866
109668,OVERLAPS WITH,117711,134867
109668,SUPERSET OF,20014,134868
109979,SUPERSET OF,20113,134871
109979,OVERLAPS WITH,109635,134872
109979,SUPERSET OF,11269,134874
109979,OVERLAPS WITH,109636,134875
109979,EQUIVALENT TO,109980,134876
106727,OVERLAPS WITH,106720,134877
109539,SUBSET OF,117219,134878
107653,SUBSET OF,118304,134891
109840,SUBSET OF,117162,134894
109917,SUBSET OF,117066,134898
107945,OVERLAPS WITH,117092,134913
107945,OVERLAPS WITH,104708,134914
107945,OVERLAPS WITH,104295,134915
107945,OVERLAPS WITH,104710,134916
107945,OVERLAPS WITH,117097,134917
107945,OVERLAPS WITH,104808,134918
107945,OVERLAPS WITH,117096,134919
107945,OVERLAPS WITH,104299,134920
107945,OVERLAPS WITH,117098,134921
107945,OVERLAPS WITH,108399,134922
107945,SUPERSET OF,12946,134923
107945,SUBSET OF,109746,134924
107945,OVERLAPS WITH,107895,134925
107945,OVERLAPS WITH,107896,134926
107945,OVERLAPS WITH,117723,134927
107945,OVERLAPS WITH,107898,134928
107945,OVERLAPS WITH,117754,134929
107945,OVERLAPS WITH,117722,134930
107945,EQUIVALENT TO,105020,134931
107945,SUPERSET OF,11678,134932
114821,SUBSET OF,117225,134934
117698,SUPERSET OF,114915,134935
117712,OVERLAPS WITH,117702,134936
117712,OVERLAPS WITH,117289,134938
117712,OVERLAPS WITH,117738,134939
117712,SUPERSET OF,105501,134940
117721,OVERLAPS WITH,117121,134941
117721,OVERLAPS WITH,104704,134942
117721,OVERLAPS WITH,118275,134943
117721,OVERLAPS WITH,117122,134944
117721,OVERLAPS WITH,104774,134945
117721,SUBSET OF,104905,134946
117721,OVERLAPS WITH,104904,134947
117721,OVERLAPS WITH,104712,134948
117721,SUPERSET OF,74,134949
117721,OVERLAPS WITH,118288,134950
117721,OVERLAPS WITH,118295,134951
117721,OVERLAPS WITH,109656,134952
117721,OVERLAPS WITH,117727,134953
117721,OVERLAPS WITH,105121,134954
117721,OVERLAPS WITH,104291,134955
117721,SUPERSET OF,11881,134956
117721,SUBSET OF,104688,134957
117721,OVERLAPS WITH,104757,134958
117721,OVERLAPS WITH,117114,134959
117721,OVERLAPS WITH,117117,134960
117721,OVERLAPS WITH,105087,134961
117721,OVERLAPS WITH,117119,134962
117721,SUBSET OF,104703,134963
117721,OVERLAPS WITH,117118,134964
117721,OVERLAPS WITH,104702,134965
117723,OVERLAPS WITH,109746,134966
117723,OVERLAPS WITH,104708,134967
117723,OVERLAPS WITH,107895,134968
117723,OVERLAPS WITH,104710,134969
117723,OVERLAPS WITH,107945,134970
117723,OVERLAPS WITH,107896,134971
117723,OVERLAPS WITH,117096,134972
117723,OVERLAPS WITH,104299,134973
117723,OVERLAPS WITH,117722,134974
117723,OVERLAPS WITH,105020,134975
117723,SUPERSET OF,11678,134976
117726,OVERLAPS WITH,104848,134977
117726,SUPERSET OF,12865,134978
117726,SUPERSET OF,104835,134979
117726,SUPERSET OF,104821,134980
117726,SUPERSET OF,12102,134981
117726,SUPERSET OF,12103,134982
117726,SUBSET OF,104824,134983
117726,OVERLAPS WITH,117725,134984
117726,OVERLAPS WITH,107932,134985
117726,SUBSET OF,104302,134986
117729,OVERLAPS WITH,117728,134987
117729,SUPERSET OF,10659,134988
117729,SUPERSET OF,10276,134989
117729,OVERLAPS WITH,107877,134990
117729,OVERLAPS WITH,117732,134991
117729,OVERLAPS WITH,107878,134992
117729,OVERLAPS WITH,107881,134993
117729,OVERLAPS WITH,107880,134994
117729,OVERLAPS WITH,107883,134995
117729,OVERLAPS WITH,107882,134996
117729,SUBSET OF,104844,134997
117729,OVERLAPS WITH,105044,134998
117729,OVERLAPS WITH,117048,134999
117733,OVERLAPS WITH,117728,135000
117733,SUPERSET OF,10660,135001
117733,OVERLAPS WITH,107877,135002
117733,SUPERSET OF,11364,135003
117733,OVERLAPS WITH,117732,135004
117733,SUPERSET OF,10662,135005
117733,OVERLAPS WITH,107879,135006
117733,OVERLAPS WITH,107878,135007
117733,OVERLAPS WITH,107880,135008
117733,OVERLAPS WITH,107883,135009
117733,OVERLAPS WITH,107882,135010
117733,SUBSET OF,104844,135011
117733,OVERLAPS WITH,105044,135012
117733,OVERLAPS WITH,117048,135013
117738,OVERLAPS WITH,117712,135014
117738,OVERLAPS WITH,117702,135015
117738,OVERLAPS WITH,117737,135017
117738,OVERLAPS WITH,117289,135018
117752,OVERLAPS WITH,108144,135019
117752,SUPERSET OF,101568,135020
117752,OVERLAPS WITH,104998,135021
117752,SUPERSET OF,101567,135022
117752,SUPERSET OF,103039,135023
118688,OVERLAPS WITH,118369,135024
118688,OVERLAPS WITH,118371,135025
118688,OVERLAPS WITH,118375,135026
118688,OVERLAPS WITH,118374,135027
118688,SUPERSET OF,104265,135028
118688,OVERLAPS WITH,118376,135029
118688,OVERLAPS WITH,118379,135030
118688,SUPERSET OF,104266,135031
118688,SUPERSET OF,103722,135032
118688,OVERLAPS WITH,118381,135033
118688,OVERLAPS WITH,118380,135034
118688,OVERLAPS WITH,117713,135035
118688,OVERLAPS WITH,118365,135036
118688,OVERLAPS WITH,118364,135037
118688,SUPERSET OF,103454,135038
118688,OVERLAPS WITH,118366,135039
116705,SUBSET OF,118347,135047
116779,SUBSET OF,116897,135048
116779,SUBSET OF,104766,135049
118353,SUPERSET OF,104593,135050
118353,OVERLAPS WITH,117699,135051
118353,OVERLAPS WITH,118355,135052
118353,SUBSET OF,118354,135053
118353,OVERLAPS WITH,107924,135054
118353,SUPERSET OF,103657,135055
118356,OVERLAPS WITH,118357,135057
118356,OVERLAPS WITH,118359,135058
118356,OVERLAPS WITH,118358,135059
118356,OVERLAPS WITH,118361,135060
118356,OVERLAPS WITH,118360,135061
118356,OVERLAPS WITH,118363,135062
118356,OVERLAPS WITH,118362,135063
118356,OVERLAPS WITH,118365,135064
118356,OVERLAPS WITH,118364,135065
118356,OVERLAPS WITH,118367,135066
118356,OVERLAPS WITH,118366,135067
118356,OVERLAPS WITH,118369,135068
118356,OVERLAPS WITH,118368,135069
118356,OVERLAPS WITH,118376,135070
118356,OVERLAPS WITH,117100,135071
118356,OVERLAPS WITH,118387,135072
118356,OVERLAPS WITH,118386,135073
118356,OVERLAPS WITH,109746,135074
118356,OVERLAPS WITH,118389,135075
118356,OVERLAPS WITH,116917,135076
118356,OVERLAPS WITH,118388,135077
118356,SUPERSET OF,101300,135078
118356,OVERLAPS WITH,118333,135079
118356,OVERLAPS WITH,107900,135080
118356,SUPERSET OF,116734,135082
118356,OVERLAPS WITH,118334,135083
118363,OVERLAPS WITH,118357,135085
118363,OVERLAPS WITH,118356,135086
118363,OVERLAPS WITH,118359,135087
118363,OVERLAPS WITH,118358,135088
118363,OVERLAPS WITH,118361,135089
118363,OVERLAPS WITH,118360,135090
118363,OVERLAPS WITH,118362,135091
118363,OVERLAPS WITH,118365,135092
118363,OVERLAPS WITH,118364,135093
118363,OVERLAPS WITH,118367,135094
118363,OVERLAPS WITH,118366,135095
118363,OVERLAPS WITH,118369,135096
118363,OVERLAPS WITH,118368,135097
118363,SUPERSET OF,100448,135098
118363,OVERLAPS WITH,118376,135099
118363,OVERLAPS WITH,118387,135100
118363,OVERLAPS WITH,118386,135101
118363,OVERLAPS WITH,118389,135102
118363,OVERLAPS WITH,116917,135103
118363,OVERLAPS WITH,118388,135104
118363,OVERLAPS WITH,118333,135105
118363,SUPERSET OF,116734,135107
118363,OVERLAPS WITH,118334,135108
118369,OVERLAPS WITH,117713,135110
118369,OVERLAPS WITH,118357,135111
118369,OVERLAPS WITH,118356,135112
118369,OVERLAPS WITH,118359,135113
118369,OVERLAPS WITH,118358,135114
118369,OVERLAPS WITH,118361,135115
118369,OVERLAPS WITH,118360,135116
118369,OVERLAPS WITH,118363,135117
118369,OVERLAPS WITH,118362,135118
118369,OVERLAPS WITH,118365,135119
118369,SUBSET OF,118364,135120
118369,OVERLAPS WITH,118367,135121
118369,SUPERSET OF,103454,135122
118369,OVERLAPS WITH,118366,135123
118369,OVERLAPS WITH,118688,135124
118369,OVERLAPS WITH,118368,135125
118369,OVERLAPS WITH,118371,135126
118369,SUBSET OF,118376,135127
118369,OVERLAPS WITH,118379,135128
118369,OVERLAPS WITH,118387,135129
118369,OVERLAPS WITH,118386,135130
118369,OVERLAPS WITH,118389,135131
118369,OVERLAPS WITH,116917,135132
118369,OVERLAPS WITH,118388,135133
118369,OVERLAPS WITH,118333,135134
118369,SUPERSET OF,116734,135136
118369,OVERLAPS WITH,118334,135137
118376,OVERLAPS WITH,117713,135139
118376,OVERLAPS WITH,118357,135140
118376,OVERLAPS WITH,118356,135141
118376,OVERLAPS WITH,118359,135142
118376,OVERLAPS WITH,118358,135143
118376,OVERLAPS WITH,118361,135144
118376,OVERLAPS WITH,118360,135145
118376,OVERLAPS WITH,118363,135146
118376,OVERLAPS WITH,118362,135147
118376,OVERLAPS WITH,118365,135148
118376,OVERLAPS WITH,118364,135149
118376,OVERLAPS WITH,118367,135150
118376,SUPERSET OF,103454,135151
118376,OVERLAPS WITH,118366,135152
118376,SUPERSET OF,118369,135153
118376,OVERLAPS WITH,118688,135154
118376,OVERLAPS WITH,118368,135155
118376,OVERLAPS WITH,118371,135156
118376,OVERLAPS WITH,118379,135157
118376,OVERLAPS WITH,118387,135158
118376,OVERLAPS WITH,118386,135159
118376,OVERLAPS WITH,118389,135160
118376,OVERLAPS WITH,116917,135161
118376,OVERLAPS WITH,118388,135162
118376,OVERLAPS WITH,118333,135163
118376,SUPERSET OF,116734,135165
118376,OVERLAPS WITH,118334,135166
118377,OVERLAPS WITH,118371,135167
118377,OVERLAPS WITH,118370,135168
118377,OVERLAPS WITH,118373,135169
118377,OVERLAPS WITH,118372,135170
118377,OVERLAPS WITH,118375,135171
118377,OVERLAPS WITH,118374,135172
118377,OVERLAPS WITH,107912,135173
118377,OVERLAPS WITH,118379,135174
118377,OVERLAPS WITH,118378,135175
118377,OVERLAPS WITH,118381,135176
118377,OVERLAPS WITH,118348,135177
118377,OVERLAPS WITH,118380,135178
118377,SUPERSET OF,12915,135179
118377,SUPERSET OF,108020,135180
118377,OVERLAPS WITH,108414,135181
118381,OVERLAPS WITH,118688,135182
118381,OVERLAPS WITH,118371,135183
118381,OVERLAPS WITH,118370,135184
118381,OVERLAPS WITH,118373,135185
118381,OVERLAPS WITH,118372,135186
118381,SUPERSET OF,118375,135187
118381,OVERLAPS WITH,118374,135188
118381,OVERLAPS WITH,118377,135189
118381,OVERLAPS WITH,118379,135190
118381,SUPERSET OF,104266,135191
118381,OVERLAPS WITH,118378,135192
118381,OVERLAPS WITH,118348,135193
118381,OVERLAPS WITH,118380,135194
118381,SUPERSET OF,108020,135196
118381,SUPERSET OF,108414,135198
118381,OVERLAPS WITH,118366,135199
117225,SUPERSET OF,114821,135200
117294,SUPERSET OF,18016,135206
117294,OVERLAPS WITH,117730,135207
117294,SUPERSET OF,150,135208
117294,SUBSET OF,105734,135209
117294,OVERLAPS WITH,117734,135210
117294,OVERLAPS WITH,109658,135211
117294,OVERLAPS WITH,117292,135212
116871,SUBSET OF,117240,135214
116902,SUPERSET OF,108291,135215
116902,SUPERSET OF,108290,135216
116888,SUPERSET OF,117127,135221
116888,OVERLAPS WITH,117725,135224
116888,SUPERSET OF,12813,135225
117048,OVERLAPS WITH,117729,135226
117048,OVERLAPS WITH,117728,135227
117048,SUPERSET OF,10659,135228
117048,OVERLAPS WITH,117733,135229
117048,SUPERSET OF,10276,135230
117048,OVERLAPS WITH,107877,135231
117048,SUPERSET OF,10662,135232
117048,OVERLAPS WITH,107878,135233
117048,OVERLAPS WITH,107881,135234
117048,OVERLAPS WITH,107880,135235
117048,OVERLAPS WITH,107883,135236
117048,OVERLAPS WITH,107882,135237
117048,SUBSET OF,104844,135238
117048,OVERLAPS WITH,105044,135239
117059,OVERLAPS WITH,117057,135240
117059,OVERLAPS WITH,117058,135241
117059,SUPERSET OF,100468,135242
117059,SUPERSET OF,100916,135243
117059,OVERLAPS WITH,117000,135244
117059,OVERLAPS WITH,117067,135245
117059,OVERLAPS WITH,109643,135246
117059,OVERLAPS WITH,109644,135247
117061,SUPERSET OF,10131,135248
117061,OVERLAPS WITH,116869,135249
117061,SUPERSET OF,105493,135250
117061,SUPERSET OF,12014,135251
117061,SUPERSET OF,104175,135252
117061,OVERLAPS WITH,109662,135253
117073,SUPERSET OF,100960,135254
117073,SUPERSET OF,11558,135255
117078,SUPERSET OF,104278,135256
117078,SUPERSET OF,101032,135258
117079,SUPERSET OF,10434,135259
117079,SUPERSET OF,101444,135260
117079,OVERLAPS WITH,105769,135261
117079,OVERLAPS WITH,105035,135262
117094,OVERLAPS WITH,117731,135263
117094,OVERLAPS WITH,109746,135264
117094,SUPERSET OF,30022,135265
117094,OVERLAPS WITH,118346,135267
117098,OVERLAPS WITH,104961,135268
117098,OVERLAPS WITH,117092,135269
117098,OVERLAPS WITH,104708,135270
117098,OVERLAPS WITH,104295,135271
117098,OVERLAPS WITH,107945,135272
117098,OVERLAPS WITH,117097,135273
117098,OVERLAPS WITH,104808,135274
117098,OVERLAPS WITH,104299,135275
117098,OVERLAPS WITH,108399,135276
117098,SUPERSET OF,12946,135277
117098,OVERLAPS WITH,109746,135278
117098,OVERLAPS WITH,107894,135279
117098,OVERLAPS WITH,107897,135280
117098,OVERLAPS WITH,107898,135281
117098,OVERLAPS WITH,117754,135282
117098,OVERLAPS WITH,105020,135283
117098,SUPERSET OF,11775,135284
117113,SUPERSET OF,103986,135287
117113,SUPERSET OF,117138,135288
117113,SUPERSET OF,103995,135289
117117,OVERLAPS WITH,117121,135290
117117,OVERLAPS WITH,105121,135291
117117,OVERLAPS WITH,104704,135292
117117,OVERLAPS WITH,117122,135293
117117,OVERLAPS WITH,104774,135294
117117,OVERLAPS WITH,104905,135295
117117,OVERLAPS WITH,104904,135297
117117,OVERLAPS WITH,104712,135298
117117,SUPERSET OF,11881,135299
117117,OVERLAPS WITH,105038,135300
117117,OVERLAPS WITH,118288,135301
117117,SUBSET OF,104688,135302
117117,SUPERSET OF,12757,135303
117117,OVERLAPS WITH,118295,135304
117117,OVERLAPS WITH,117721,135305
117117,OVERLAPS WITH,109656,135306
117117,OVERLAPS WITH,117116,135307
117117,OVERLAPS WITH,117119,135308
117117,OVERLAPS WITH,104703,135309
117117,OVERLAPS WITH,117727,135310
117117,OVERLAPS WITH,104702,135311
117117,SUPERSET OF,117118,135312
117133,SUBSET OF,107909,135313
117133,OVERLAPS WITH,118343,135314
117133,SUBSET OF,104681,135315
117133,OVERLAPS WITH,104940,135316
117133,OVERLAPS WITH,117134,135317
117133,OVERLAPS WITH,117713,135318
117133,OVERLAPS WITH,109653,135319
117133,SUPERSET OF,10869,135320
117133,OVERLAPS WITH,109654,135321
117133,OVERLAPS WITH,118361,135322
117133,SUPERSET OF,12697,135323
117133,OVERLAPS WITH,117757,135324
117155,OVERLAPS WITH,117027,135325
117155,SUBSET OF,117154,135326
117155,SUBSET OF,109083,135327
117155,SUPERSET OF,102460,135329
117155,OVERLAPS WITH,108396,135330
117179,SUPERSET OF,20137,135333
117179,SUPERSET OF,20139,135334
117179,OVERLAPS WITH,117708,135335
117183,SUPERSET OF,105129,135336
117186,SUPERSET OF,103845,135337
117186,SUPERSET OF,117193,135338
117186,SUPERSET OF,10920,135339
117186,SUPERSET OF,105608,135340
117186,OVERLAPS WITH,117194,135341
117000,OVERLAPS WITH,117057,135342
117000,OVERLAPS WITH,117059,135343
117000,OVERLAPS WITH,117058,135344
117000,SUPERSET OF,100916,135345
117000,OVERLAPS WITH,116999,135346
117000,SUPERSET OF,100217,135347
117000,OVERLAPS WITH,117001,135348
117000,OVERLAPS WITH,108139,135349
117000,OVERLAPS WITH,117002,135350
117003,SUPERSET OF,101440,135353
117007,SUPERSET OF,100835,135354
117007,SUPERSET OF,30037,135355
117021,OVERLAPS WITH,107920,135356
117021,SUPERSET OF,103538,135357
117021,OVERLAPS WITH,107890,135358
117021,OVERLAPS WITH,104980,135359
117021,SUPERSET OF,10967,135360
117021,OVERLAPS WITH,117020,135361
117021,OVERLAPS WITH,117023,135362
117021,OVERLAPS WITH,117022,135363
117030,OVERLAPS WITH,105104,135370
117030,OVERLAPS WITH,117110,135371
117030,SUPERSET OF,10904,135372
117030,SUBSET OF,109740,135373
117030,EQUIVALENT TO,117759,135374
117030,SUPERSET OF,100126,135375
117041,SUBSET OF,116899,135376
117041,SUBSET OF,104775,135377
117041,OVERLAPS WITH,117083,135378
117041,SUPERSET OF,12780,135379
117041,SUPERSET OF,12781,135380
117041,OVERLAPS WITH,107903,135381
117044,SUPERSET OF,116789,135382
117044,OVERLAPS WITH,109739,135383
117044,SUPERSET OF,11902,135384
116855,SUPERSET OF,12387,135385
