Year,State,Table_Data,Footnote,HighValue,LowValue,CPIAverage,High2018,Low2018
1983,California,3.35,,3.35,3.35,99.6,8.42,8.42
1983,Colorado,1.9,,1.9,1.9,99.6,4.78,4.78
1983,Connecticut,3.37,,3.37,3.37,99.6,8.47,8.47
1983,Delaware,2,,2,2,99.6,5.03,5.03
1983,District of Columbia,2.50 - 3.75,,3.75,2.5,99.6,9.43,6.29
1983,Federal (FLSA),$3.35,,3.35,3.35,99.6,8.42,8.42
1983,Florida,...,,0,0,99.6,0,0
1983,Georgia,1.25,,1.25,1.25,99.6,3.14,3.14
1983,Guam,3.35,,3.35,3.35,99.6,8.42,8.42
1983,Hawaii,3.1,,3.1,3.1,99.6,7.79,7.79
1983,Idaho,2.3,,2.3,2.3,99.6,5.78,5.78
1983,Illinois,2.3,,2.3,2.3,99.6,5.78,5.78
1983,Indiana,2,,2,2,99.6,5.03,5.03
1983,Iowa,...,,0,0,99.6,0,0
1983,Kansas,1.6,,1.6,1.6,99.6,4.02,4.02
1983,Kentucky,2.15,,2.15,2.15,99.6,5.41,5.41
1983,Louisiana,...,,0,0,99.6,0,0
1983,Maine,3.35,,3.35,3.35,99.6,8.42,8.42
1983,Maryland,3.35,,3.35,3.35,99.6,8.42,8.42
1983,Massachusetts,3.35,,3.35,3.35,99.6,8.42,8.42
1983,Michigan,3.35,,3.35,3.35,99.6,8.42,8.42
1983,Minnesota,3.1,,3.1,3.1,99.6,7.79,7.79
1983,Mississippi,...,,0,0,99.6,0,0
1983,Missouri,...,,0,0,99.6,0,0
1983,Montana,2,,2,2,99.6,5.03,5.03
1983,Nebraska,1.6,,1.6,1.6,99.6,4.02,4.02
1983,Nevada,2.75,,2.75,2.75,99.6,6.91,6.91
1983,New Hampshire,3.35,,3.35,3.35,99.6,8.42,8.42
1983,New Jersey,3.35,,3.35,3.35,99.6,8.42,8.42
1983,New Mexico,2.9,,2.9,2.9,99.6,7.29,7.29
1983,New York,3.35,,3.35,3.35,99.6,8.42,8.42
1983,North Carolina,2.9,,2.9,2.9,99.6,7.29,7.29
1983,North Dakota,2.80 - 3.10,,3.1,2.8,99.6,7.79,7.04
1983,Ohio,2.3,,2.3,2.3,99.6,5.78,5.78
1983,Oklahoma,3.1,,3.1,3.1,99.6,7.79,7.79
1983,Oregon,3.1,,3.1,3.1,99.6,7.79,7.79
1983,Pennsylvania,3.35,,3.35,3.35,99.6,8.42,8.42
1983,Puerto Rico,1.20 - 3.10,,3.1,1.2,99.6,7.79,3.02
1983,Rhode Island,2.9,,2.9,2.9,99.6,7.29,7.29
1983,South Carolina,...,,0,0,99.6,0,0
1983,South Dakota,2.3,,2.3,2.3,99.6,5.78,5.78
1983,Tennessee,...,,0,0,99.6,0,0
1983,Texas,1.4,,1.4,1.4,99.6,3.52,3.52
1983,U.S. Virgin Islands,3.35,,3.35,3.35,99.6,8.42,8.42
1983,Utah,2.50 - 2.75(b),(b),2.75,2.5,99.6,6.91,6.29
1983,Vermont,3.35,,3.35,3.35,99.6,8.42,8.42
1983,Virginia,2.65,,2.65,2.65,99.6,6.66,6.66
1983,Washington,2.3,,2.3,2.3,99.6,5.78,5.78
1983,West Virginia,2.75,,2.75,2.75,99.6,6.91,6.91
1983,Wisconsin,3.25,,3.25,3.25,99.6,8.17,8.17
1983,Wyoming,1.6,,1.6,1.6,99.6,4.02,4.02
1984,Alabama,...,,0,0,103.8833333,0,0
1984,Alaska,3.85,,3.85,3.85,103.8833333,9.28,9.28
1984,Arizona,...,,0,0,103.8833333,0,0
1984,Arkansas,2.7,,2.7,2.7,103.8833333,6.51,6.51
1984,California,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Colorado,1.9,,1.9,1.9,103.8833333,4.58,4.58
1984,Connecticut,3.37,,3.37,3.37,103.8833333,8.12,8.12
1984,Delaware,2,,2,2,103.8833333,4.82,4.82
1984,District of Columbia,2.50 - 3.75,,3.75,2.5,103.8833333,9.04,6.03
1984,Federal (FLSA),$3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Florida,...,,0,0,103.8833333,0,0
1984,Georgia,1.25,,1.25,1.25,103.8833333,3.01,3.01
1984,Guam,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Hawaii,3.1,,3.1,3.1,103.8833333,7.47,7.47
1984,Idaho,2.3,,2.3,2.3,103.8833333,5.54,5.54
1984,Illinois,2.3,,2.3,2.3,103.8833333,5.54,5.54
1984,Indiana,2,,2,2,103.8833333,4.82,4.82
1984,Iowa,...,,0,0,103.8833333,0,0
1984,Kansas,1.6,,1.6,1.6,103.8833333,3.86,3.86
1984,Kentucky,2.15,,2.15,2.15,103.8833333,5.18,5.18
1984,Louisiana,...,,0,0,103.8833333,0,0
1984,Maine,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Maryland,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Massachusetts,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Michigan,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Minnesota,3.1,,3.1,3.1,103.8833333,7.47,7.47
1984,Mississippi,...,,0,0,103.8833333,0,0
1984,Missouri,...,,0,0,103.8833333,0,0
1984,Montana,2,,2,2,103.8833333,4.82,4.82
1984,Nebraska,1.6,,1.6,1.6,103.8833333,3.86,3.86
1984,Nevada,2.75,,2.75,2.75,103.8833333,6.63,6.63
1984,New Hampshire,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,New Jersey,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,New Mexico,2.9,,2.9,2.9,103.8833333,6.99,6.99
1984,New York,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,North Carolina,2.9,,2.9,2.9,103.8833333,6.99,6.99
1984,North Dakota,2.80 - 3.10,,3.1,2.8,103.8833333,7.47,6.75
1984,Ohio,2.3,,2.3,2.3,103.8833333,5.54,5.54
1984,Oklahoma,3.1,,3.1,3.1,103.8833333,7.47,7.47
1984,Oregon,3.1,,3.1,3.1,103.8833333,7.47,7.47
1984,Pennsylvania,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Puerto Rico,1.20 - 3.10,,3.1,1.2,103.8833333,7.47,2.89
1984,Rhode Island,2.9,,2.9,2.9,103.8833333,6.99,6.99
1984,South Carolina,...,,0,0,103.8833333,0,0
1984,South Dakota,2.3,,2.3,2.3,103.8833333,5.54,5.54
1984,Tennessee,...,,0,0,103.8833333,0,0
1984,Texas,1.4,,1.4,1.4,103.8833333,3.37,3.37
1984,U.S. Virgin Islands,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Utah,2.50 - 2.75(b),(b),2.75,2.5,103.8833333,6.63,6.03
1984,Vermont,3.35,,3.35,3.35,103.8833333,8.07,8.07
1984,Virginia,2.65,,2.65,2.65,103.8833333,6.39,6.39
1984,Washington,2.3,,2.3,2.3,103.8833333,5.54,5.54
1984,West Virginia,2.75,,2.75,2.75,103.8833333,6.63,6.63
1984,Wisconsin,3.25,,3.25,3.25,103.8833333,7.83,7.83
1984,Wyoming,1.6,,1.6,1.6,103.8833333,3.86,3.86
1985,Alabama,...,,0,0,107.5666667,0,0
1985,Alaska,3.85,,3.85,3.85,107.5666667,8.96,8.96
1985,Arizona,...,,0,0,107.5666667,0,0
1985,Arkansas,2.7,,2.7,2.7,107.5666667,6.29,6.29
1985,California,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Colorado,1.9,,1.9,1.9,107.5666667,4.42,4.42
1985,Connecticut,3.37,,3.37,3.37,107.5666667,7.84,7.84
1985,Delaware,2,,2,2,107.5666667,4.66,4.66
1985,District of Columbia,2.50 - 3.75,,3.75,2.5,107.5666667,8.73,5.82
1985,Federal (FLSA),$3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Florida,...,,0,0,107.5666667,0,0
1985,Georgia,1.25,,1.25,1.25,107.5666667,2.91,2.91
1985,Guam,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Hawaii,3.1,,3.1,3.1,107.5666667,7.22,7.22
1985,Idaho,2.3,,2.3,2.3,107.5666667,5.35,5.35
1985,Illinois,2.3,,2.3,2.3,107.5666667,5.35,5.35
1985,Indiana,2,,2,2,107.5666667,4.66,4.66
1985,Iowa,...,,0,0,107.5666667,0,0
1985,Kansas,1.6,,1.6,1.6,107.5666667,3.72,3.72
1985,Kentucky,2.15,,2.15,2.15,107.5666667,5,5
1985,Louisiana,...,,0,0,107.5666667,0,0
1985,Maine,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Maryland,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Massachusetts,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Michigan,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Minnesota,3.1,,3.1,3.1,107.5666667,7.22,7.22
1985,Mississippi,...,,0,0,107.5666667,0,0
1985,Missouri,...,,0,0,107.5666667,0,0
1985,Montana,2,,2,2,107.5666667,4.66,4.66
1985,Nebraska,1.6,,1.6,1.6,107.5666667,3.72,3.72
1985,Nevada,2.75,,2.75,2.75,107.5666667,6.4,6.4
1985,New Hampshire,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,New Jersey,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,New Mexico,2.9,,2.9,2.9,107.5666667,6.75,6.75
1985,New York,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,North Carolina,2.9,,2.9,2.9,107.5666667,6.75,6.75
1985,North Dakota,2.80 - 3.10,,3.1,2.8,107.5666667,7.22,6.52
1985,Ohio,2.3,,2.3,2.3,107.5666667,5.35,5.35
1985,Oklahoma,3.1,,3.1,3.1,107.5666667,7.22,7.22
1985,Oregon,3.1,,3.1,3.1,107.5666667,7.22,7.22
1985,Pennsylvania,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Puerto Rico,1.20 - 3.10,,3.1,1.2,107.5666667,7.22,2.79
1985,Rhode Island,2.9,,2.9,2.9,107.5666667,6.75,6.75
1985,South Carolina,...,,0,0,107.5666667,0,0
1985,South Dakota,2.3,,2.3,2.3,107.5666667,5.35,5.35
1985,Tennessee,...,,0,0,107.5666667,0,0
1985,Texas,1.4,,1.4,1.4,107.5666667,3.26,3.26
1985,U.S. Virgin Islands,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Utah,2.50 - 2.75(b),(b),2.75,2.5,107.5666667,6.4,5.82
1985,Vermont,3.35,,3.35,3.35,107.5666667,7.8,7.8
1985,Virginia,2.65,,2.65,2.65,107.5666667,6.17,6.17
1985,Washington,2.3,,2.3,2.3,107.5666667,5.35,5.35
1985,West Virginia,2.75,,2.75,2.75,107.5666667,6.4,6.4
1985,Wisconsin,3.25,,3.25,3.25,107.5666667,7.57,7.57
1985,Wyoming,1.6,,1.6,1.6,107.5666667,3.72,3.72
1986,Alabama,...,,0,0,109.6083333,0,0
1986,Alaska,3.85,,3.85,3.85,109.6083333,8.8,8.8
1986,Arizona,...,,0,0,109.6083333,0,0
1986,Arkansas,2.7,,2.7,2.7,109.6083333,6.17,6.17
1986,California,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Colorado,1.9,,1.9,1.9,109.6083333,4.34,4.34
1986,Connecticut,3.37,,3.37,3.37,109.6083333,7.7,7.7
1986,Delaware,2,,2,2,109.6083333,4.57,4.57
1986,District of Columbia,2.50 - 3.75,,3.75,2.5,109.6083333,8.57,5.71
1986,Federal (FLSA),$3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Florida,...,,0,0,109.6083333,0,0
1986,Georgia,1.25,,1.25,1.25,109.6083333,2.86,2.86
1986,Guam,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Hawaii,3.1,,3.1,3.1,109.6083333,7.08,7.08
1986,Idaho,2.3,,2.3,2.3,109.6083333,5.25,5.25
1986,Illinois,2.3,,2.3,2.3,109.6083333,5.25,5.25
1986,Indiana,2,,2,2,109.6083333,4.57,4.57
1986,Iowa,...,,0,0,109.6083333,0,0
1986,Kansas,1.6,,1.6,1.6,109.6083333,3.66,3.66
1986,Kentucky,2.15,,2.15,2.15,109.6083333,4.91,4.91
1986,Louisiana,...,,0,0,109.6083333,0,0
1986,Maine,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Maryland,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Massachusetts,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Michigan,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Minnesota,3.1,,3.1,3.1,109.6083333,7.08,7.08
1986,Mississippi,...,,0,0,109.6083333,0,0
1986,Missouri,...,,0,0,109.6083333,0,0
1986,Montana,2,,2,2,109.6083333,4.57,4.57
1986,Nebraska,1.6,,1.6,1.6,109.6083333,3.66,3.66
1986,Nevada,2.75,,2.75,2.75,109.6083333,6.28,6.28
1986,New Hampshire,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,New Jersey,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,New Mexico,2.9,,2.9,2.9,109.6083333,6.63,6.63
1986,New York,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,North Carolina,2.9,,2.9,2.9,109.6083333,6.63,6.63
1986,North Dakota,2.80 - 3.10,,3.1,2.8,109.6083333,7.08,6.4
1986,Ohio,2.3,,2.3,2.3,109.6083333,5.25,5.25
1986,Oklahoma,3.1,,3.1,3.1,109.6083333,7.08,7.08
1986,Oregon,3.1,,3.1,3.1,109.6083333,7.08,7.08
1986,Pennsylvania,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Puerto Rico,1.20 - 3.10,,3.1,1.2,109.6083333,7.08,2.74
1986,Rhode Island,2.9,,2.9,2.9,109.6083333,6.63,6.63
1986,South Carolina,...,,0,0,109.6083333,0,0
1986,South Dakota,2.3,,2.3,2.3,109.6083333,5.25,5.25
1986,Tennessee,...,,0,0,109.6083333,0,0
1986,Texas,1.4,,1.4,1.4,109.6083333,3.2,3.2
1986,U.S. Virgin Islands,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Utah,2.50 - 2.75(b),(b),2.75,2.5,109.6083333,6.28,5.71
1986,Vermont,3.35,,3.35,3.35,109.6083333,7.65,7.65
1986,Virginia,2.65,,2.65,2.65,109.6083333,6.05,6.05
1986,Washington,2.3,,2.3,2.3,109.6083333,5.25,5.25
1986,West Virginia,2.75,,2.75,2.75,109.6083333,6.28,6.28
1986,Wisconsin,3.25,,3.25,3.25,109.6083333,7.42,7.42
1986,Wyoming,1.6,,1.6,1.6,109.6083333,3.66,3.66
1987,Alabama,...,,0,0,113.625,0,0
1987,Alaska,3.85,,3.85,3.85,113.625,8.48,8.48
1987,Arizona,...,,0,0,113.625,0,0
1987,Arkansas,2.7,,2.7,2.7,113.625,5.95,5.95
1987,California,3.35,,3.35,3.35,113.625,7.38,7.38
1987,Colorado,1.9,,1.9,1.9,113.625,4.19,4.19
1987,Connecticut,3.37,,3.37,3.37,113.625,7.43,7.43
1987,Delaware,2,,2,2,113.625,4.41,4.41
1987,District of Columbia,2.50 - 3.75,,3.75,2.5,113.625,8.26,5.51
1987,Federal (FLSA),$3.35,,3.35,3.35,113.625,7.38,7.38
1987,Florida,...,,0,0,113.625,0,0
1987,Georgia,1.25,,1.25,1.25,113.625,2.75,2.75
1987,Guam,3.35,,3.35,3.35,113.625,7.38,7.38
1987,Hawaii,3.1,,3.1,3.1,113.625,6.83,6.83
1987,Idaho,2.3,,2.3,2.3,113.625,5.07,5.07
1987,Illinois,2.3,,2.3,2.3,113.625,5.07,5.07
1987,Indiana,2,,2,2,113.625,4.41,4.41
1987,Iowa,...,,0,0,113.625,0,0
1987,Kansas,1.6,,1.6,1.6,113.625,3.53,3.53
1987,Kentucky,2.15,,2.15,2.15,113.625,4.74,4.74
1987,Louisiana,...,,0,0,113.625,0,0
1987,Maine,3.35,,3.35,3.35,113.625,7.38,7.38
1987,Maryland,3.35,,3.35,3.35,113.625,7.38,7.38
1987,Massachusetts,3.35,,3.35,3.35,113.625,7.38,7.38
1987,Michigan,3.35,,3.35,3.35,113.625,7.38,7.38
1987,Minnesota,3.1,,3.1,3.1,113.625,6.83,6.83
1987,Mississippi,...,,0,0,113.625,0,0
1987,Missouri,...,,0,0,113.625,0,0
1987,Montana,2,,2,2,113.625,4.41,4.41
1987,Nebraska,1.6,,1.6,1.6,113.625,3.53,3.53
1987,Nevada,2.75,,2.75,2.75,113.625,6.06,6.06
1987,New Hampshire,3.35,,3.35,3.35,113.625,7.38,7.38
1987,New Jersey,3.35,,3.35,3.35,113.625,7.38,7.38
1987,New Mexico,2.9,,2.9,2.9,113.625,6.39,6.39
1987,New York,3.35,,3.35,3.35,113.625,7.38,7.38
1987,North Carolina,2.9,,2.9,2.9,113.625,6.39,6.39
1987,North Dakota,2.80 - 3.10,,3.1,2.8,113.625,6.83,6.17
1987,Ohio,2.3,,2.3,2.3,113.625,5.07,5.07
1987,Oklahoma,3.1,,3.1,3.1,113.625,6.83,6.83
1987,Oregon,3.1,,3.1,3.1,113.625,6.83,6.83
1987,Pennsylvania,3.35,,3.35,3.35,113.625,7.38,7.38
1987,Puerto Rico,1.20 - 3.10,,3.1,1.2,113.625,6.83,2.64
1987,Rhode Island,2.9,,2.9,2.9,113.625,6.39,6.39
1987,South Carolina,...,,0,0,113.625,0,0
1987,South Dakota,2.3,,2.3,2.3,113.625,5.07,5.07
1987,Tennessee,...,,0,0,113.625,0,0
1987,Texas,1.4,,1.4,1.4,113.625,3.09,3.09
1987,U.S. Virgin Islands,3.35,,3.35,3.35,113.625,7.38,7.38
1987,Utah,2.50 - 2.75(b),(b),2.75,2.5,113.625,6.06,5.51
1987,Vermont,3.35,,3.35,3.35,113.625,7.38,7.38
1987,Virginia,2.65,,2.65,2.65,113.625,5.84,5.84
1987,Washington,2.3,,2.3,2.3,113.625,5.07,5.07
1987,West Virginia,2.75,,2.75,2.75,113.625,6.06,6.06
1987,Wisconsin,3.25,,3.25,3.25,113.625,7.16,7.16
1987,Wyoming,1.6,,1.6,1.6,113.625,3.53,3.53
1988,Alabama,...,,0,0,118.2583333,0,0
1988,Alaska,3.85,,3.85,3.85,118.2583333,8.15,8.15
1988,Arizona,...,,0,0,118.2583333,0,0
1988,Arkansas,3.25,,3.25,3.25,118.2583333,6.88,6.88
1988,California,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Colorado,3,,3,3,118.2583333,6.35,6.35
1988,Connecticut,3.75,,3.75,3.75,118.2583333,7.94,7.94
1988,Delaware,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,District of Columbia,3.50 - 4.85,,4.85,3.5,118.2583333,10.27,7.41
1988,Federal (FLSA),$3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Florida,...,,0,0,118.2583333,0,0
1988,Georgia,3.25,,3.25,3.25,118.2583333,6.88,6.88
1988,Guam,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Hawaii,3.85,,3.85,3.85,118.2583333,8.15,8.15
1988,Idaho,2.3,,2.3,2.3,118.2583333,4.87,4.87
1988,Illinois,2.3,,2.3,2.3,118.2583333,4.87,4.87
1988,Indiana,2,,2,2,118.2583333,4.23,4.23
1988,Iowa,...,,0,0,118.2583333,0,0
1988,Kansas,1.6,,1.6,1.6,118.2583333,3.39,3.39
1988,Kentucky,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Louisiana,...,,0,0,118.2583333,0,0
1988,Maine,3.65,,3.65,3.65,118.2583333,7.73,7.73
1988,Maryland,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Massachusetts,3.65,,3.65,3.65,118.2583333,7.73,7.73
1988,Michigan,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Minnesota,3.55 & 3.50(f),(f),3.5,3.55,118.2583333,7.41,7.52
1988,Mississippi,...,,0,0,118.2583333,0,0
1988,Missouri,...,,0,0,118.2583333,0,0
1988,Montana,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Nebraska,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Nevada,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,New Hampshire,3.55,,3.55,3.55,118.2583333,7.52,7.52
1988,New Jersey,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,New Mexico,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,New York,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,North Carolina,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,North Dakota,2.80 - 3.10,,3.1,2.8,118.2583333,6.56,5.93
1988,Ohio,2.3,,2.3,2.3,118.2583333,4.87,4.87
1988,Oklahoma,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Oregon,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Pennsylvania,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Puerto Rico,1.20 - 3.35,,3.35,1.2,118.2583333,7.09,2.54
1988,Rhode Island,3.65,,3.65,3.65,118.2583333,7.73,7.73
1988,South Carolina,...,,0,0,118.2583333,0,0
1988,South Dakota,2.8,,2.8,2.8,118.2583333,5.93,5.93
1988,Tennessee,...,,0,0,118.2583333,0,0
1988,Texas,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,U.S. Virgin Islands,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Utah,2.50 - 2.75(b),(b),2.75,2.5,118.2583333,5.82,5.29
1988,Vermont,3.55,,3.55,3.55,118.2583333,7.52,7.52
1988,Virginia,2.65,,2.65,2.65,118.2583333,5.61,5.61
1988,Washington,2.3,,2.3,2.3,118.2583333,4.87,4.87
1988,West Virginia,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Wisconsin,3.35,,3.35,3.35,118.2583333,7.09,7.09
1988,Wyoming,1.6,,1.6,1.6,118.2583333,3.39,3.39
1989,Alabama,...,,0,0,123.9666667,0,0
1989,Alaska,3.85,,3.85,3.85,123.9666667,7.78,7.78
1989,Arizona,...,,0,0,123.9666667,0,0
1989,Arkansas,3.25,,3.25,3.25,123.9666667,6.56,6.56
1989,California,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Colorado,3,,3,3,123.9666667,6.06,6.06
1989,Connecticut,3.75,,3.75,3.75,123.9666667,7.57,7.57
1989,Delaware,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,District of Columbia,3.50 - 4.85,,4.85,3.5,123.9666667,9.8,7.07
1989,Federal (FLSA),$3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Florida,...,,0,0,123.9666667,0,0
1989,Georgia,3.25,,3.25,3.25,123.9666667,6.56,6.56
1989,Guam,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Hawaii,3.85,,3.85,3.85,123.9666667,7.78,7.78
1989,Idaho,2.3,,2.3,2.3,123.9666667,4.65,4.65
1989,Illinois,2.3,,2.3,2.3,123.9666667,4.65,4.65
1989,Indiana,2,,2,2,123.9666667,4.04,4.04
1989,Iowa,...,,0,0,123.9666667,0,0
1989,Kansas,1.6,,1.6,1.6,123.9666667,3.23,3.23
1989,Kentucky,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Louisiana,...,,0,0,123.9666667,0,0
1989,Maine,3.65,,3.65,3.65,123.9666667,7.37,7.37
1989,Maryland,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Massachusetts,3.65,,3.65,3.65,123.9666667,7.37,7.37
1989,Michigan,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Minnesota,3.55 & 3.50(f),(f),3.5,3.55,123.9666667,7.07,7.17
1989,Mississippi,...,,0,0,123.9666667,0,0
1989,Missouri,...,,0,0,123.9666667,0,0
1989,Montana,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Nebraska,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Nevada,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,New Hampshire,3.55,,3.55,3.55,123.9666667,7.17,7.17
1989,New Jersey,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,New Mexico,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,New York,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,North Carolina,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,North Dakota,2.80 - 3.10,,3.1,2.8,123.9666667,6.26,5.66
1989,Ohio,2.3,,2.3,2.3,123.9666667,4.65,4.65
1989,Oklahoma,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Oregon,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Pennsylvania,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Puerto Rico,1.20 - 3.35,,3.35,1.2,123.9666667,6.77,2.42
1989,Rhode Island,3.65,,3.65,3.65,123.9666667,7.37,7.37
1989,South Carolina,...,,0,0,123.9666667,0,0
1989,South Dakota,2.8,,2.8,2.8,123.9666667,5.66,5.66
1989,Tennessee,...,,0,0,123.9666667,0,0
1989,Texas,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,U.S. Virgin Islands,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Utah,2.50 - 2.75(b),(b),2.75,2.5,123.9666667,5.55,5.05
1989,Vermont,3.55,,3.55,3.55,123.9666667,7.17,7.17
1989,Virginia,2.65,,2.65,2.65,123.9666667,5.35,5.35
1989,Washington,2.3,,2.3,2.3,123.9666667,4.65,4.65
1989,West Virginia,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Wisconsin,3.35,,3.35,3.35,123.9666667,6.77,6.77
1989,Wyoming,1.6,,1.6,1.6,123.9666667,3.23,3.23
1990,Alabama,...,,0,0,130.6583333,0,0
1990,Alaska,3.85,,3.85,3.85,130.6583333,7.38,7.38
1990,Arizona,...,,0,0,130.6583333,0,0
1990,Arkansas,3.25,,3.25,3.25,130.6583333,6.23,6.23
1990,California,3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,Colorado,3,,3,3,130.6583333,5.75,5.75
1990,Connecticut,3.75,,3.75,3.75,130.6583333,7.19,7.19
1990,Delaware,3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,District of Columbia,3.50 - 4.85,,4.85,3.5,130.6583333,9.29,6.71
1990,Federal (FLSA),$3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,Florida,...,,0,0,130.6583333,0,0
1990,Georgia,3.25,,3.25,3.25,130.6583333,6.23,6.23
1990,Guam,3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,Hawaii,3.85,,3.85,3.85,130.6583333,7.38,7.38
1990,Idaho,2.3,,2.3,2.3,130.6583333,4.41,4.41
1990,Illinois,2.3,,2.3,2.3,130.6583333,4.41,4.41
1990,Indiana,2,,2,2,130.6583333,3.83,3.83
1990,Iowa,...,,0,0,130.6583333,0,0
1990,Kansas,1.6,,1.6,1.6,130.6583333,3.07,3.07
1990,Kentucky,3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,Louisiana,...,,0,0,130.6583333,0,0
1990,Maine,3.65,,3.65,3.65,130.6583333,7,7
1990,Maryland,3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,Massachusetts,3.65,,3.65,3.65,130.6583333,7,7
1990,Michigan,3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,Minnesota,3.55 & 3.50(f),(f),3.5,3.55,130.6583333,6.71,6.8
1990,Mississippi,...,,0,0,130.6583333,0,0
1990,Missouri,...,,0,0,130.6583333,0,0
1990,Montana,3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,Nebraska,3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,Nevada,3.35,,3.35,3.35,130.6583333,6.42,6.42
1990,New Hampshire,3.55,,3.55,3.55,130.6583333,6.8,6.8
1990,New Jersey,3.35,,3.35,3.35,130.6583333,6.42,6.42
