ID;SUBSYSTEM;CODE;COVWATERHYDRANTUNITTYPE;DISTANCEFROMCORNER;FEEDERLEN;DIR;LINE;COLOR;INCOMM;CHR0;CHR1;STREET_NUMBER;STREET;OLDHYDNUM;CASTSUB;OOCDATE;OOCNOTES;INSTDATE1;ORACLEID;ACTIVE;REMARKS;FIREUSEONLY;STATUS;COMPRESSION;ADDDTTM;ADDBY;MODBY;FEATURE_ID;UNITID;Geom;Geo Local Area
WH-L14-020;DSTR;TC;TC1;1.2;0.6;E-EAST;E-EAST;Green;Yes;;;;SEC W 19TH AV & MAPLE ST;43B01;COVAV;;;1949-01-01;__FJ8U2C;Active;;N;IN_SERVICE;No;2009-11-10T10:38:22+01:00;covDBimport;SDE 834766;30092;30092;"{""type"": ""Point"", ""coordinates"": [-123.15069547885665, 49.25438303615693]}";Shaughnessy
WH-L14-021;DSTR;TC;TC1;3.4;0.9;E-EAST;E-EAST;Blue;Yes;;;;SEC W 19TH AV & EAST BOULEVARD;44D06;COVAV;;;1949-01-01;__FJ8U28;Active;;N;IN_SERVICE;No;2009-11-10T10:24:31+01:00;covDBimport;SDE 834766;28663;28663;"{""type"": ""Point"", ""coordinates"": [-123.15240095069522, 49.25440956579573]}";Shaughnessy
WH-L15-002;DSTR;TC;TC1;2.1;0.9;E-EAST;E-EAST;Blue;Yes;;;;SEC W 20TH AV & EAST BOULEVARD;44D19;COVAV;;;1949-01-01;__FJ8U1H;Active;;N;IN_SERVICE;No;2009-11-10T10:14:42+01:00;covDBimport;SDE 834766;28027;28027;"{""type"": ""Point"", ""coordinates"": [-123.15246527273113, 49.25322121187984]}";Shaughnessy
WH-L15-003;DSTR;TC;TC1;6.1;0.5;E-EAST;E-EAST;Yellow;Yes;;;;SEC CEDAR CRESCENT & MAPLE ST;43B14;COVAV;;;1960-01-01;__FJ8U19;Active;;N;IN_SERVICE;No;2009-11-10T10:43:30+01:00;covDBimport;SDE 834766;32986;32986;"{""type"": ""Point"", ""coordinates"": [-123.15069927298896, 49.25316013055071]}";Shaughnessy
WH-L15-005;DSTR;AVK;2780;3.7;0.6;S-SOUTH;S-SOUTH;Yellow;Yes;;;;SEC CYPRESS ST & HOSMER AV;43B12;COVAV;;;1949-01-01;__FJ8U1C;Active;replaced: 5/28/2011;N;IN_SERVICE;Yes;2009-11-10T10:31:00+01:00;covDBimport;SDE 834766;29271;29271;"{""type"": ""Point"", ""coordinates"": [-123.14841847663745, 49.252798065814396]}";Shaughnessy
WH-L15-008;DSTR;TC;TC1;7.6;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ANGUS DRIVE & MATTHEWS AV;49A07;COVAV;;;1964-01-01;__FJ8U1M;Active;;N;IN_SERVICE;No;2009-11-10T10:45:43+01:00;covDBimport;SDE 834766;32256;32256;"{""type"": ""Point"", ""coordinates"": [-123.14544263031553, 49.25138496733427]}";Shaughnessy
WH-L15-010;DSTR;TC;TC1;3.4;0.9;N-NORTH;N-NORTH;Red;Yes;;;;NEC CYPRESS ST & MATTHEWS AV;49A01;COVAV;;;1949-01-01;__FJ8U1D;Active;;N;IN_SERVICE;No;2009-11-10T10:33:06+01:00;covDBimport;SDE 834766;32002;32002;"{""type"": ""Point"", ""coordinates"": [-123.14855800238861, 49.25123885186275]}";Shaughnessy
WH-L15-011;DSTR;Clow;BrigadierM;1.8;1.7;W-WEST;W-WEST;Blue;Yes;;;;Mdn W KING EDWARD AV & MARGUERITE S;49A09;COVAV;;;1963-01-01;__FJ8U1N;Active;;N;IN_SERVICE;Yes;2009-11-10T10:44:00+01:00;covDBimport;KAH78;32158;32158;"{""type"": ""Point"", ""coordinates"": [-123.1448205765545, 49.2494770512085]}";Shaughnessy
WH-L15-015;DSTR;TC;TC1;5.8;3.0;W-WEST;W-WEST;Blue;Yes;;;;NWC W 22ND AV & ARBUTUS ST;44D21;COVAV;;;1957-01-01;__FJ8U12;Active;;N;IN_SERVICE;No;2009-11-10T10:41:47+01:00;covDBimport;ZEN23;33475;33475;"{""type"": ""Point"", ""coordinates"": [-123.1532832211206, 49.252666023707164]}";Arbutus-Ridge
WH-L15-019;DSTR;TC;TC1;89.6;5.3;S-SOUTH;S-SOUTH;Green;Yes;;;WS 3900;ARBUTUS ST;48C27;;;;1978-01-01;__FJ8U15;Active;;N;IN_SERVICE;No;2009-11-10T10:27:21+01:00;covDBimport;ENYAMW;28968;28968;"{""type"": ""Point"", ""coordinates"": [-123.15328110308556, 49.250588317938956]}";Arbutus-Ridge
WH-L15-020;DSTR;TC;TC1;169.5;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;MidBlk 4038;ARBUTUS ST;48C28;COVAV;;;1978-01-01;__FJ8U16;Active;;N;IN_SERVICE;No;2009-11-10T10:35:54+01:00;covDBimport;ENISCB;31092;31092;"{""type"": ""Point"", ""coordinates"": [-123.15328144105138, 49.249894137651545]}";Arbutus-Ridge
WH-L15-021;DSTR;TC;TC1;191.4;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;WS 4088;ARBUTUS ST;48C29;COVAV;;;1978-01-01;__FJ8U17;Active;;N;IN_SERVICE;No;2009-11-10T10:32:26+01:00;covDBimport;ENISCB;31268;31268;"{""type"": ""Point"", ""coordinates"": [-123.15328889058772, 49.24964181156376]}";Arbutus-Ridge
WH-L15-023;DSTR;Clow;BrigadierM;1.2;1.3;N-NORTH;N-NORTH;Yellow;Yes;;;IFO 4012;MAPLE CRESCENT;48C07;;;;1977-01-01;__FJ8U1J;Active;;N;IN_SERVICE;Yes;2009-11-10T10:31:00+01:00;covDBimport;SDE 834766;29425;29425;"{""type"": ""Point"", ""coordinates"": [-123.15175578351467, 49.25018977401699]}";Shaughnessy
WH-L15-024;DSTR;TC;TC1;54.9;1.2;W-WEST;W-WEST;Blue;Yes;;;Mdn 1906;W KING EDWARD AV;49A02;COVAV;;;1963-01-01;__FJ8U1K;Active;;N;IN_SERVICE;No;2009-11-10T10:33:36+01:00;covDBimport;ENWWDAS;31788;31788;"{""type"": ""Point"", ""coordinates"": [-123.14959819953239, 49.24988910688282]}";Shaughnessy
WH-L16-002;DSTR;TC;TC1;1.5;0.8;N-NORTH;N-NORTH;Blue;Yes;;;;NWC CYPRESS CRESCENT & MAPLE CRESCE;49A04;COVAV;;;1928-01-01;__FJ8U0F;Active;;N;IN_SERVICE;No;2009-11-10T10:45:56+01:00;covDBimport;SDE 834766;32488;32488;"{""type"": ""Point"", ""coordinates"": [-123.15021171135221, 49.24831233738408]}";Shaughnessy
WH-L16-003;DSTR;TC;TC1;0.9;1.0;N-NORTH;N-NORTH;Blue;Yes;;;;NWC CYPRESS ST & NANTON AV;49B14;COVAV;;;1964-01-01;__FJ8U0E;Active;;N;IN_SERVICE;No;2009-11-10T10:44:44+01:00;covDBimport;SDE 834766;32090;32090;"{""type"": ""Point"", ""coordinates"": [-123.14892641295391, 49.24766501331658]}";Shaughnessy
WH-L16-005;DSTR;TC;TC1;1.8;0.5;N-NORTH;N-NORTH;Blue;Yes;;;;NWC ANGUS DRIVE & NANTON AV;49B16;COVAV;;;1964-01-01;__FJ8U0J;Active;;N;IN_SERVICE;No;2009-11-10T10:31:14+01:00;covDBimport;SDE 834766;29407;29407;"{""type"": ""Point"", ""coordinates"": [-123.14628957245003, 49.24763242833223]}";Shaughnessy
WH-L16-011;DSTR;TC;TC1;2.1;3.0;N-NORTH;N-NORTH;Blue;Yes;;;;NEC MAPLE CRESCENT & CYPRESS ST;49B11;COVAV;;;1957-01-01;__FJ8U0G;Active;;N;IN_SERVICE;No;2009-11-10T10:26:49+01:00;covDBimport;SDE 834766;28745;28745;"{""type"": ""Point"", ""coordinates"": [-123.1490983885807, 49.2466029041332]}";Shaughnessy
WH-L16-021;DSTR;AVK;2780;1.2;2.8;E-EAST;E-EAST;Blue;Yes;;;;NEC VALLEY DRIVE & YEW ST;48D15;COVAV;;;1962-01-01;__FJ8U04;Active;;N;IN_SERVICE;Yes;2009-11-10T10:37:00+01:00;covDBimport;ENYANGS;30352;30352;"{""type"": ""Point"", ""coordinates"": [-123.15461428765231, 49.24574059373492]}";Arbutus-Ridge
WH-L16-025;DSTR;Mueller;SupCent250;0.0;0.0;;;Blue;Yes;;;EASTSIDE 4100;200 YEW ST;;COVAV;;;2018-01-01;__GMI6FK;Active;;N;IN_SERVICE;Yes;2020-07-02T13:02:50+02:00;ENYAMW;ENYAMW;4592647;4592647;"{""type"": ""Point"", ""coordinates"": [-123.15458955401456, 49.24830567191105]}";Arbutus-Ridge
WH-L17-005;DSTR;Mueller;CENTURION;3.7;1.0;N-NORTH;N-NORTH;Blue;Yes;;;;NWC ARBUTUS ST & W 34TH AV;63C11;COVAV;;;1926-01-01;__FJ8TZG;Active;;N;IN_SERVICE;Yes;2009-11-10T10:30:00+01:00;covDBimport;ENYANGS;29257;29257;"{""type"": ""Point"", ""coordinates"": [-123.15427273020725, 49.24132930794718]}";Arbutus-Ridge
WH-L17-007;DSTR;TC;TC1;105.8;0.5;S-SOUTH;S-SOUTH;Blue;Yes;;;ES 4600;VALLEY DRIVE;49B37;COVAV;;;1979-01-01;__FJ8TZN;Active;;N;IN_SERVICE;No;2009-11-10T10:42:58+01:00;covDBimport;SDE 834766;33940;33940;"{""type"": ""Point"", ""coordinates"": [-123.15123249850771, 49.24402071905174]}";Arbutus-Ridge
WH-L17-009;DSTR;TC;C71P;6.7;2.0;E-EAST;E-EAST;Blue;Yes;;;;SEC W 33RD AV & PINE CRESCENT;61A01;COVAV;;;2000-01-01;__FJ8X24;Active;;N;IN_SERVICE;Yes;2009-11-10T10:30:00+01:00;covDBimport;SDE 834766;29143;29143;"{""type"": ""Point"", ""coordinates"": [-123.14659315609036, 49.24188458148738]}";Shaughnessy
WH-L17-012;DSTR;TC;TC1;7.0;3.0;N-NORTH;N-NORTH;Blue;Yes;;;;NWC PINE CRESCENT & MAPLE CRESCENT;49B08;COVAV;;;1963-01-01;__FJ8TZO;Active;;N;IN_SERVICE;No;2009-11-10T10:35:18+01:00;covDBimport;SDE 834766;30936;30936;"{""type"": ""Point"", ""coordinates"": [-123.14715435970255, 49.244134872920235]}";Shaughnessy
WH-L17-015;DSTR;Mueller;CENTURION;1.2;2.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC CYPRESS ST & QUILCHENA CRESCENT;63C24;COVAV;;;2003-09-09;__FJ8TZK;Active;;N;IN_SERVICE;Yes;2009-11-10T10:30:26+01:00;covDBimport;SDE 834766;28987;28987;"{""type"": ""Point"", ""coordinates"": [-123.149032280761, 49.24139670709833]}";Arbutus-Ridge
WH-L18-001;DSTR;TC;TC1;1.8;3.0;E-EAST;E-EAST;Blue;Yes;;;;NWC W 35TH AV & EAST BOULEVARD;63C22;COVAV;;;1963-01-01;__FJ8TYH;Active;;N;IN_SERVICE;No;2009-11-10T10:37:29+01:00;covDBimport;SDE 834766;30794;30794;"{""type"": ""Point"", ""coordinates"": [-123.15425665508742, 49.24014239793547]}";Shaughnessy
WH-L18-004;DSTR;AVK;2780;5.3;1.0;W-EAST;W-EAST;Blue;Yes;;;;SEC CYPRESS ST & W 35TH AV;63C19;COVAV;;;2009-08-07;__FJ8TYR;Active;;N;IN_SERVICE;Yes;2009-11-10T10:40:35+01:00;covDBimport;SDE 834766;33955;33955;"{""type"": ""Point"", ""coordinates"": [-123.14861636982818, 49.2398745189698]}";Shaughnessy
WH-L18-006;DSTR;AVK;2780;4.0;2.5;W-WEST;W-WEST;Blue;Yes;;;;NWC W 35TH AV & ANGUS DRIVE;61A04;COVAV;;;2009-08-07;__FJ8TYV;Active;;N;IN_SERVICE;Yes;2009-11-10T10:11:05+01:00;covDBimport;SDE 834766;27764;27764;"{""type"": ""Point"", ""coordinates"": [-123.14582020229547, 49.240015862379444]}";Shaughnessy
WH-L18-015;DSTR;Mueller;CENTURION;1.5;0.8;N-NORTH;N-NORTH;Blue;Yes;;;;NEC MAPLE ST & W 37TH AV;63D21;COVAV;;;1965-01-01;__FJ8TYN;Active;;N;IN_SERVICE;Yes;2009-11-10T10:32:23+01:00;covDBimport;ENYAMW;31258;31258;"{""type"": ""Point"", ""coordinates"": [-123.15179543079674, 49.238344827726884]}";Shaughnessy
WH-L18-016;DSTR;Mueller;CENTURION;58.5;2.0;S-SOUTH;S-SOUTH;Yellow;Yes;;;5300;MAPLE ST;63D22;QUILCHENA ELEM;;;1980-07-04;__FJ8TYM;Active;;N;IN_SERVICE;Yes;2009-11-10T10:33:00+01:00;covDBimport;ENWWDAS;30859;30859;"{""type"": ""Point"", ""coordinates"": [-123.15181898522059, 49.23766623121701]}";Shaughnessy
WH-L18-018;DSTR;AVK;2780;1.8;0.2;N-NORTH;N-NORTH;Green;Yes;;;;NEC LABURNUM ST & W 39TH AV;63D24;COVAV;;;2009-09-23;__FJ8TYX;Active;;N;IN_SERVICE;Yes;2009-11-10T10:39:27+01:00;covDBimport;SDE 834766;29890;29890;"{""type"": ""Point"", ""coordinates"": [-123.15039669832072, 49.23646396946303]}";Shaughnessy
WH-L18-021;DSTR;AVK;2780;2.4;1.0;E-EAST;E-EAST;Blue;Yes;;;;NEC W 38TH AV & ANGUS DRIVE;61B02;COVAV;;;;__FJ8TZ0;Active;;N;IN_SERVICE;Yes;2009-11-10T10:31:09+01:00;covDBimport;SDE 834766;29378;29378;"{""type"": ""Point"", ""coordinates"": [-123.14738714293547, 49.23702066039216]}";Shaughnessy
WH-L18-022;DSTR;TC;TC1;6.7;1.0;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ANGUS DRIVE & W 37TH AV;61B01;COVAV;;;1979-01-01;__FJ8TZ1;Active;;N;IN_SERVICE;No;2009-11-10T10:30:56+01:00;covDBimport;SDE 834766;29150;29150;"{""type"": ""Point"", ""coordinates"": [-123.14664616595134, 49.23798456274502]}";Shaughnessy
WH-L19-001;DSTR;AVK;2780;2.1;0.5;E-EAST;E-EAST;Blue;Yes;;;;NEC W 40TH AV & ANGUS DRIVE;61B03;COVAV;;;;__FJ8TXV;Active;;N;IN_SERVICE;Yes;2009-11-10T10:29:07+01:00;covDBimport;SDE 834766;29035;29035;"{""type"": ""Point"", ""coordinates"": [-123.14743505527369, 49.23582422192904]}";Shaughnessy
WH-L19-002;DSTR;TC;TC1;1.5;0.5;E-EAST;E-EAST;Blue;Yes;;;;NEC W 40TH AV & MARGUERITE ST;61B04;COVAV;;;;__FJ8TY2;Active;;N;IN_SERVICE;No;2009-11-10T10:36:20+01:00;covDBimport;SDE 834766;30200;30200;"{""type"": ""Point"", ""coordinates"": [-123.1444758241124, 49.2357214299373]}";Shaughnessy
WH-L19-006;DSTR;TC;TC1;3.0;0.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC W 41ST AV & CYPRESS ST;64C33;COVAV;;;1959-01-01;__FJ8TXU;Active;;N;IN_SERVICE;No;2009-11-10T10:33:10+01:00;covDBimport;ZEN23;30844;30844;"{""type"": ""Point"", ""coordinates"": [-123.14908393777478, 49.23461447515023]}";Shaughnessy
WH-L19-007;DSTR;TC;TC1;3.4;0.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC LABURNUM ST & W 41ST AV;64C29;COVAV;;;;__FJ8TXT;Active;;N;IN_SERVICE;No;2009-11-10T10:33:33+01:00;covDBimport;SDE 834766;31715;31715;"{""type"": ""Point"", ""coordinates"": [-123.15046522319314, 49.23463830280358]}";Shaughnessy
WH-L19-008;DSTR;TC;TC1;3.0;2.0;W-WEST;W-WEST;Blue;Yes;;;;NWC W 41ST AV & MAPLE ST;64C28;COVAV;;;1988-01-01;__FJFK50;Active;;N;IN_SERVICE;No;2009-11-10T10:14:00+01:00;covDBimport;SDE 834766;28039;28039;"{""type"": ""Point"", ""coordinates"": [-123.15222698419936, 49.23464810233556]}";Shaughnessy
WH-L19-011;DSTR;TC;TC1;0.9;1.0;E-EAST;E-EAST;Blue;Yes;;;;NEC W 42ND AV & EAST BOULEVARD;64C20;COVAV;;;1948-01-01;__FJ8TXL;Active;;N;IN_SERVICE;No;2009-11-10T10:33:57+01:00;covDBimport;SDE 834766;31370;31370;"{""type"": ""Point"", ""coordinates"": [-123.15489154367641, 49.23366987964209]}";Kerrisdale
WH-L19-016;DSTR;Mueller;CENTURION;1.2;3.0;S-SOUTH;S-SOUTH;Green;Yes;;;;SEC WILTSHIRE ST & W 43RD AV;62A05;COVAV;;;1999-01-01;__FJ8WGB;Active;;N;IN_SERVICE;Yes;2009-11-10T10:37:43+01:00;covDBimport;RIH83;30222;30222;"{""type"": ""Point"", ""coordinates"": [-123.1462675454052, 49.232471321821855]}";Kerrisdale
WH-L19-018;DSTR;Clow;BrigadierM;1.2;1.0;W-WEST;W-WEST;Blue;Yes;;;;NWC W 44TH AV & CYPRESS ST;64C32;COVAV;;;1924-01-01;__FJ8TXZ;Active;;N;IN_SERVICE;Yes;2009-11-10T10:39:00+01:00;covDBimport;SDE 834766;29796;29796;"{""type"": ""Point"", ""coordinates"": [-123.14949554064171, 49.23181503342981]}";Kerrisdale
WH-L19-020;DSTR;Mueller;CENTURION;0.9;1.0;E-EAST;E-EAST;Blue;Yes;;;;NEC W 43RD AV & MAPLE ST;64C24;COVAV;;;;__FJ8TXR;Active;;N;IN_SERVICE;Yes;2009-11-10T10:32:33+01:00;covDBimport;ENYANGS;31412;31412;"{""type"": ""Point"", ""coordinates"": [-123.15196487513747, 49.23274010404601]}";Kerrisdale
WH-L19-021;DSTR;TC;TC1;2.1;2.0;E-EAST;E-EAST;Blue;Yes;;;;NEC W 43RD AV & EAST BOULEVARD;64C21;COVAV;;;1957-01-01;__FJ8TXN;Active;;N;IN_SERVICE;No;2009-11-10T10:33:53+01:00;covDBimport;SDE 834766;31235;31235;"{""type"": ""Point"", ""coordinates"": [-123.1549066207355, 49.23278516699737]}";Kerrisdale
WH-L20-002;DSTR;TC;TC1;1.5;1.0;E-EAST;E-EAST;Blue;Yes;;;;NEC W 46TH AV & EAST BOULEVARD;64D16;COVAV;;;1950-01-01;__FJ8TWO;Active;;N;IN_SERVICE;No;2009-11-10T10:35:39+01:00;covDBimport;SDE 834766;31017;31017;"{""type"": ""Point"", ""coordinates"": [-123.15501710415825, 49.22995061269132]}";Kerrisdale
WH-L20-005;DSTR;TC;TC1;5.8;3.0;N-NORTH;N-NORTH;Blue;Yes;;;;NEC EAST BOULEVARD & W 49TH AV;70C14;COVAV;;;1957-01-01;__FJ8TWR;Active;;N;IN_SERVICE;No;2009-11-10T10:31:39+01:00;covDBimport;SDE 834766;29472;29472;"{""type"": ""Point"", ""coordinates"": [-123.15445381362952, 49.227300472124696]}";Kerrisdale
WH-L20-006;DSTR;Clow;BrigadierM;1.8;2.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ARBUTUS ST & W 49TH AV;70C06;COVAV;2014-07-31;Due construction until Aug 20/2014 approx;1963-01-01;__FJ8TWU;Active;asset updated per K Hamilton;N;IN_SERVICE;Yes;2009-11-10T10:37:00+01:00;covDBimport;SDE 834766;30377;30377;"{""type"": ""Point"", ""coordinates"": [-123.15504217701437, 49.22702038995398]}";Kerrisdale
WH-L20-013;DSTR;TC;TC1;1.8;1.0;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ANGUS DRIVE & W 45TH AV;62B01;COVAV;;;1979-01-01;__FJ8TX2;Active;;N;IN_SERVICE;No;2009-11-10T10:33:14+01:00;covDBimport;SDE 834766;31275;31275;"{""type"": ""Point"", ""coordinates"": [-123.14767554342116, 49.23062961339645]}";Kerrisdale
WH-L20-018;DSTR;TC;TC1;4.0;1.0;N-NORTH;N-NORTH;Blue;Yes;;;;NEC ANGUS DRIVE & W 47TH AV;62B16;COVAV;2016-11-03;Won't pull down. HCV closed and;1979-01-01;__FJ8TX3;Active;;N;IN_SERVICE;No;2009-11-10T10:18:12+01:00;covDBimport;ENTSD;28194;28194;"{""type"": ""Point"", ""coordinates"": [-123.14773449638898, 49.22900364460048]}";Kerrisdale
WH-L20-019;DSTR;TC;TC1;4.3;1.0;N-NORTH;N-NORTH;Blue;Yes;;;;NEC ANGUS DRIVE & W 49TH AV;71A01;COVAV;;;1979-01-01;__FJ8TX4;Active;;N;IN_SERVICE;No;2009-11-10T10:41:07+01:00;covDBimport;SDE 834766;33602;33602;"{""type"": ""Point"", ""coordinates"": [-123.14780044386897, 49.22719596201308]}";Kerrisdale
WH-L20-022;DSTR;TC;TC1;0.9;1.8;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC LABURNUM ST & W 47TH AV;64D27;COVAV;;;1925-01-01;__FJ8TX0;Active;;N;IN_SERVICE;No;2009-11-10T10:43:10+01:00;covDBimport;SDE 834766;32893;32893;"{""type"": ""Point"", ""coordinates"": [-123.15073367583568, 49.22882295022173]}";Kerrisdale
WH-L21-003;DSTR;TC;TC1;149.7;1.0;S-SOUTH;S-SOUTH;Green;Yes;;;ES 6638;MARGUERITE ST;71A06;COVAV;;;1965-01-01;__FJ8TW9;Active;;N;IN_SERVICE;No;2009-11-10T10:37:00+01:00;covDBimport;ENYAMW;30213;30213;"{""type"": ""Point"", ""coordinates"": [-123.14492989632289, 49.22557421745846]}";Kerrisdale
WH-L21-007;DSTR;TC;TC1;0.9;0.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC WILTSHIRE ST & W 51ST AV;71A03;COVAV;;;1979-01-01;__FJ8TW4;Active;;N;IN_SERVICE;No;2009-11-10T10:36:16+01:00;covDBimport;SDE 834766;30120;30120;"{""type"": ""Point"", ""coordinates"": [-123.14652607245866, 49.22497579058651]}";Kerrisdale
WH-L21-008;DSTR;TC;TC1;0.0;0.5;;;Blue;Yes;;;;SEC ANGUS DRIVE & W 50TH AV;71A02;COVAV;;;1979-01-01;__FJ8TW3;Active;;N;IN_SERVICE;No;2009-11-10T10:32:13+01:00;covDBimport;SDE 834766;29565;29565;"{""type"": ""Point"", ""coordinates"": [-123.14785760256738, 49.225661746205276]}";Kerrisdale
WH-L21-009;DSTR;TC;TC1;1.2;0.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ANGUS DRIVE & W 52ND AV;71B01;COVAV;;;1979-01-01;__FJ8X27;Active;;N;IN_SERVICE;No;2009-11-10T10:32:43+01:00;covDBimport;SDE 834766;31623;31623;"{""type"": ""Point"", ""coordinates"": [-123.14791941826817, 49.22407849977447]}";Kerrisdale
WH-L21-012;DSTR;TC;TC1;1.8;1.0;N-NORTH;N-NORTH;Blue;Yes;;;;NEC LABURNUM ST & W 50TH AV;70C19;COVAV;;;1966-01-01;__FJ8TW5;Active;;N;IN_SERVICE;No;2009-11-10T10:31:53+01:00;covDBimport;SDE 834766;29619;29619;"{""type"": ""Point"", ""coordinates"": [-123.15078645595322, 49.22589717140427]}";Kerrisdale
WH-L22-007;DSTR;TC;TC1;1.8;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC MARGUERITE ST & W 57TH AV;85A07;COVAV;;;1944-01-01;__FJ8TVK;Active;;N;IN_SERVICE;No;2009-11-10T10:38:22+01:00;covDBimport;SDE 834766;30091;30091;"{""type"": ""Point"", ""coordinates"": [-123.14516602674922, 49.219540342159064]}";Kerrisdale
WH-L22-008;DSTR;Mueller;SupCent250;1.8;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC WILTSHIRE ST & W 57TH AV;85A06;COVAV;;;1928-01-01;__FJ8TVF;Active;;N;IN_SERVICE;Yes;2009-11-10T10:44:00+01:00;covDBimport;ENYAMW;32389;32389;"{""type"": ""Point"", ""coordinates"": [-123.14672538505711, 49.21955991567392]}";Kerrisdale
WH-L22-010;DSTR;Mueller;CENTURION;0.9;1.0;N-NORTH;N-NORTH;Blue;Yes;;;;NEC CYPRESS ST & W 57TH AV;85A04;COVAV;;;1928-01-01;__FJ8TVD;Active;;N;IN_SERVICE;Yes;2009-11-10T10:36:00+01:00;covDBimport;ENWWDAS;30555;30555;"{""type"": ""Point"", ""coordinates"": [-123.14957152235894, 49.21958720919747]}";Kerrisdale
WH-L22-013;DSTR;TC;C71P;66.8;2.0;S-SOUTH;S-SOUTH;Blue;Yes;;;ES 7126;AST BOULEVARD;70D08;;;;1928-01-01;__FJ8TVB;Active;;N;IN_SERVICE;Yes;2009-11-10T10:14:10+01:00;covDBimport;SDE 834766;28122;28122;"{""type"": ""Point"", ""coordinates"": [-123.15082405924124, 49.22118583115854]}";Kerrisdale
WH-L23-001;DSTR;Mueller;CENTURION;1.2;1.3;E-EAST;E-EAST;Blue;Yes;;;;NEC W 60TH AV & ARBUTUS ST;88C05;COVAV;;;1925-01-01;__FJ8TUG;Active;;N;IN_SERVICE;Yes;2009-11-10T10:46:09+01:00;covDBimport;ENYAMW;32673;32673;"{""type"": ""Point"", ""coordinates"": [-123.1544402414409, 49.2172650936878]}";Kerrisdale
WH-L23-004;DSTR;TC;TC1;0.9;0.9;E-EAST;E-EAST;Blue;Yes;;;;NWC W 63RD AV & SW MARINE DRIVE;88D04;COVAV;;;;__FJ8TUI;Active;;N;IN_SERVICE;No;2009-11-10T10:36:36+01:00;covDBimport;SDE 834766;30558;30558;"{""type"": ""Point"", ""coordinates"": [-123.15309496963887, 49.214015746175825]}";Kerrisdale
WH-L23-005;DSTR;Mueller;CENTURION;2.1;3.0;E-EAST;E-EAST;Blue;Yes;;;;NEC W 63RD AV & LABURNUM ST;88D03;COVAV;;;1990-01-01;__FJ8X29;Active;;N;IN_SERVICE;Yes;2009-11-10T10:10:17+01:00;covDBimport;SDE 834766;27797;27797;"{""type"": ""Point"", ""coordinates"": [-123.1511211063906, 49.21423788437573]}";Kerrisdale
WH-L23-006;DSTR;AVK;2780;0.9;1.4;W-EAST;W-EAST;Blue;Yes;;;;NEC W 62ND AV & LABURNUM ST;88D02;COVAV;;;2008-11-14;__FJ8TUK;Active;;N;IN_SERVICE;Yes;2009-11-10T10:31:00+01:00;covDBimport;SDE 834766;29627;29627;"{""type"": ""Point"", ""coordinates"": [-123.15140826009797, 49.21518156347889]}";Kerrisdale
WH-L23-007;DSTR;Mueller;CENTURION;1.2;0.9;W-WEST;W-WEST;Blue;Yes;;;;SEC W 61ST AV & LABURNUM ST;88C16;COVAV;;;1998-01-01;__FJ8X2A;Active;;N;IN_SERVICE;Yes;2009-11-10T10:36:55+01:00;covDBimport;SDE 834766;30064;30064;"{""type"": ""Point"", ""coordinates"": [-123.15117841824409, 49.215943989911615]}";Kerrisdale
WH-L23-009;DSTR;TC;TC1;4.0;3.0;W-WEST;W-WEST;Blue;Yes;;;;NWC W 60TH AV & WEST BOULEVARD;85A03;COVAV;;;1999-01-01;__FJ8TUL;Active;;N;IN_SERVICE;No;2009-11-10T10:37:24+01:00;covDBimport;SDE 834766;30659;30659;"{""type"": ""Point"", ""coordinates"": [-123.14932610434924, 49.21721041631733]}";Kerrisdale
WH-L23-010;DSTR;Mueller;CENTURION;1.2;1.8;W-WEST;W-WEST;Yellow;Yes;;;;NWC W 61ST AV & WEST BOULEVARD;85B01;COVAV;;;1998-01-01;__FJ8X2B;Active;;N;IN_SERVICE;Yes;2009-11-10T10:46:08+01:00;covDBimport;SDE 834766;32672;32672;"{""type"": ""Point"", ""coordinates"": [-123.14865286005886, 49.216091902840944]}";Kerrisdale
WH-L23-012;DSTR;Mueller;CENTURION;1.2;1.8;W-WEST;W-WEST;Blue;Yes;;;;NWC W 63RD AV & ANGUS DRIVE;85B03;COVAV;;;1990-01-01;__FJ8X2C;Active;;N;IN_SERVICE;Yes;2009-11-10T10:40:44+01:00;covDBimport;SDE 834766;33169;33169;"{""type"": ""Point"", ""coordinates"": [-123.14863226163548, 49.21420925239679]}";Kerrisdale
