SUBSYSTEM;SIZE;OPEN_IND;X_OFFSET_FROM_PROP_LINE_M;X_OFFSET_DIRECTION;Y_OFFSET_FROM_PROP_LINE_M;Y_OFFSET_DIRECTION;Geom;Geo Local Area
Distribution;SMALL;OPEN;3.7;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.12998610943964, 49.24736022466377]}";Shaughnessy
Distribution;SMALL;OPEN;0.6;E;15.8;N;"{""type"": ""Point"", ""coordinates"": [-123.12968257690719, 49.2492279847375]}";Shaughnessy
Distribution;SMALL;OPEN;6.4;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.12750759538697, 49.24823915825876]}";South Cambie
Distribution;SMALL;OPEN;0.9;E;5.5;S;"{""type"": ""Point"", ""coordinates"": [-123.12981689650869, 49.24546694515405]}";Shaughnessy
Distribution;SMALL;OPEN;0.0;W;15.3;N;"{""type"": ""Point"", ""coordinates"": [-123.13449568539549, 49.24929836560019]}";Shaughnessy
Distribution;SMALL;OPEN;7.3;E;1.2;S;"{""type"": ""Point"", ""coordinates"": [-123.13449676966722, 49.246515770303375]}";Shaughnessy
Distribution;SMALL;OPEN;7.3;E;0.9;S;"{""type"": ""Point"", ""coordinates"": [-123.13682782451905, 49.24654628842115]}";Shaughnessy
Distribution;SMALL;OPEN;7.3;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.13686732243384, 49.24543622063631]}";Shaughnessy
Distribution;SMALL;OPEN;0.0;W;6.1;S;"{""type"": ""Point"", ""coordinates"": [-123.12373964661465, 49.24237808302029]}";South Cambie
Distribution;SMALL;OPEN;9.1;W;5.8;N;"{""type"": ""Point"", ""coordinates"": [-123.12356634819002, 49.241217000897244]}";South Cambie
Distribution;SMALL;OPEN;0.0;E;3.7;N;"{""type"": ""Point"", ""coordinates"": [-123.14145245812128, 49.24647182418407]}";Shaughnessy
Distribution;SMALL;OPEN;0.0;E;5.8;S;"{""type"": ""Point"", ""coordinates"": [-123.13904519378808, 49.245488904711934]}";Shaughnessy
Distribution;SMALL;OPEN;4.9;E;1.5;N;"{""type"": ""Point"", ""coordinates"": [-123.13922342244717, 49.24825922207411]}";Shaughnessy
Distribution;SMALL;OPEN;6.4;E;0.6;S;"{""type"": ""Point"", ""coordinates"": [-123.13925644514825, 49.24658022204735]}";Shaughnessy
Distribution;SMALL;OPEN;5.8;E;4.0;N;"{""type"": ""Point"", ""coordinates"": [-123.13926979158981, 49.24644033006491]}";Shaughnessy
Distribution;SMALL;OPEN;6.1;E;8.2;N;"{""type"": ""Point"", ""coordinates"": [-123.12504342286046, 49.241294542733144]}";South Cambie
Distribution;SMALL;OPEN;0.3;E;7.6;N;"{""type"": ""Point"", ""coordinates"": [-123.12997463199407, 49.24147471688921]}";Shaughnessy
Distribution;SMALL;OPEN;0.0;W;7.3;N;"{""type"": ""Point"", ""coordinates"": [-123.12798784792955, 49.241397390131006]}";Shaughnessy
Distribution;SMALL;OPEN;2.4;E;7.3;N;"{""type"": ""Point"", ""coordinates"": [-123.12761962351948, 49.241384304623104]}";South Cambie
Distribution;SMALL;OPEN;5.8;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.12769730756038, 49.24246858607786]}";South Cambie
Distribution;SMALL;OPEN;3.7;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.1300866911355, 49.24461075395336]}";Shaughnessy
Distribution;SMALL;OPEN;1.5;E;6.7;N;"{""type"": ""Point"", ""coordinates"": [-123.12844989892864, 49.24445341468571]}";Shaughnessy
Distribution;SMALL;OPEN;1.2;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.12852235358525, 49.242481586811856]}";Shaughnessy
Distribution;SMALL;OPEN;0.6;E;7.6;N;"{""type"": ""Point"", ""coordinates"": [-123.13013324109522, 49.244501355428255]}";Shaughnessy
Distribution;SMALL;OPEN;0.0;W;8.2;N;"{""type"": ""Point"", ""coordinates"": [-123.1251272350077, 49.24129760032119]}";South Cambie
Distribution;SMALL;OPEN;0.0;E;5.8;S;"{""type"": ""Point"", ""coordinates"": [-123.10345154301359, 49.236413478192]}";Riley Park
Distribution;SMALL;OPEN;5.5;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.10561848917972, 49.23214424185837]}";Sunset
Distribution;SMALL;OPEN;0.0;E;5.5;S;"{""type"": ""Point"", ""coordinates"": [-123.11447601176837, 49.228780347862994]}";Oakridge
Distribution;SMALL;OPEN;5.4;E;0.6;S;"{""type"": ""Point"", ""coordinates"": [-123.10193272858511, 49.220242077638446]}";Sunset
Distribution;SMALL;OPEN;3.7;E;15.2;N;"{""type"": ""Point"", ""coordinates"": [-123.10989779046717, 49.2169071607637]}";Marpole
Distribution;SMALL;OPEN;5.7;W;5.1;S;"{""type"": ""Point"", ""coordinates"": [-123.09051770910584, 49.23103407549228]}";Sunset
Distribution;SMALL;OPEN;2.7;W;4.9;N;"{""type"": ""Point"", ""coordinates"": [-123.18557077559201, 49.269475941038316]}";Kitsilano
Distribution;SMALL;OPEN;0.0;E;6.7;N;"{""type"": ""Point"", ""coordinates"": [-123.18744520329487, 49.26951625427113]}";West Point Grey
Distribution;SMALL;OPEN;0.3;E;2.4;S;"{""type"": ""Point"", ""coordinates"": [-123.16637518123098, 49.26413601034707]}";Kitsilano
Distribution;SMALL;OPEN;0.3;W;5.2;N;"{""type"": ""Point"", ""coordinates"": [-123.18193167358784, 49.265965602075475]}";Kitsilano
Distribution;SMALL;OPEN;7.0;E;0.6;N;"{""type"": ""Point"", ""coordinates"": [-123.17021222992942, 49.26240646240825]}";Kitsilano
Distribution;SMALL;OPEN;6.7;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17409109240528, 49.262278321123816]}";Kitsilano
Distribution;SMALL;OPEN;14.3;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.16780198618994, 49.25650330650367]}";Arbutus-Ridge
Distribution;SMALL;OPEN;2.1;W;5.8;N;"{""type"": ""Point"", ""coordinates"": [-123.17976104990882, 49.256423611278]}";Dunbar-Southlands
Distribution;SMALL;OPEN;7.0;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.17853543874342, 49.250936184232444]}";Dunbar-Southlands
Distribution;SMALL;OPEN;4.3;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.15530807912695, 49.265707245495335]}";Kitsilano
Distribution;SMALL;OPEN;9.4;E;4.9;S;"{""type"": ""Point"", ""coordinates"": [-123.15074107416723, 49.25915269154189]}";Kitsilano
Distribution;SMALL;OPEN;6.7;E;0.3;N;"{""type"": ""Point"", ""coordinates"": [-123.1462244147034, 49.247436414736384]}";Shaughnessy
Distribution;SMALL;OPEN;0.0;E;6.7;S;"{""type"": ""Point"", ""coordinates"": [-123.15493805635926, 49.23273924903043]}";Kerrisdale
Distribution;SMALL;OPEN;7.3;W;6.1;N;"{""type"": ""Point"", ""coordinates"": [-123.14782053528502, 49.228843418865615]}";Kerrisdale
Distribution;SMALL;OPEN;7.0;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.15519466425594, 49.22489141917005]}";Kerrisdale
Distribution;SMALL;OPEN;0.0;W;5.8;S;"{""type"": ""Point"", ""coordinates"": [-123.15109314328843, 49.2242587232716]}";Kerrisdale
Distribution;SMALL;OPEN;5.5;W;0.6;S;"{""type"": ""Point"", ""coordinates"": [-123.15882428288296, 49.22206322988892]}";Kerrisdale
Distribution;SMALL;OPEN;11.0;W;2.4;S;"{""type"": ""Point"", ""coordinates"": [-123.15490664107558, 49.21570081925394]}";Kerrisdale
Distribution;SMALL;OPEN;0.0;W;5.8;S;"{""type"": ""Point"", ""coordinates"": [-123.14647263649957, 49.2106593670467]}";Marpole
Distribution;SMALL;OPEN;7.0;W;7.6;S;"{""type"": ""Point"", ""coordinates"": [-123.21210145026502, 49.27141736134631]}";West Point Grey
Distribution;SMALL;OPEN;80.5;E;5.8;S;"{""type"": ""Point"", ""coordinates"": [-123.21384201998045, 49.266545912475806]}";West Point Grey
Distribution;SMALL;OPEN;7.6;W;0.6;N;"{""type"": ""Point"", ""coordinates"": [-123.2000461970679, 49.26087163349318]}";West Point Grey
Distribution;SMALL;OPEN;6.7;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.20614086801918, 49.260236265441456]}";West Point Grey
Distribution;SMALL;OPEN;5.8;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.19673510217821, 49.24631302072692]}";Dunbar-Southlands
Distribution;SMALL;OPEN;5.8;W;0.9;S;"{""type"": ""Point"", ""coordinates"": [-123.19226311007161, 49.23635954695055]}";Dunbar-Southlands
Distribution;SMALL;OPEN;9.4;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.05466064582731, 49.281027524194045]}";Hastings-Sunrise
Distribution;SMALL;OPEN;5.8;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.05363418653376, 49.21607494909956]}";Victoria-Fraserview
Distribution;SMALL;OPEN;0.0;W;2.4;N;"{""type"": ""Point"", ""coordinates"": [-123.05790233355904, 49.28473105753538]}";Grandview-Woodland
Distribution;SMALL;OPEN;0.0;W;7.3;N;"{""type"": ""Point"", ""coordinates"": [-123.06575705202181, 49.27748086166132]}";Grandview-Woodland
Distribution;SMALL;OPEN;7.6;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.0579681337015, 49.273766098131745]}";Grandview-Woodland
Distribution;SMALL;CLOSED;0.0;E;10.1;N;"{""type"": ""Point"", ""coordinates"": [-123.06029993251289, 49.24998645247644]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;8.8;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.05667824825241, 49.2659746597611]}";Grandview-Woodland
Distribution;SMALL;OPEN;6.4;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.0592369471458, 49.24222718472077]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;6.4;W;5.8;N;"{""type"": ""Point"", ""coordinates"": [-123.06373891461152, 49.24438850275124]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;5.5;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.0620079282622, 49.23793528841218]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;3.7;W;6.7;S;"{""type"": ""Point"", ""coordinates"": [-123.07060561444057, 49.28131259197332]}";Grandview-Woodland
Distribution;SMALL;OPEN;0.0;W;3.0;N;"{""type"": ""Point"", ""coordinates"": [-123.074168935838, 49.28313996047803]}";Grandview-Woodland
Distribution;SMALL;OPEN;6.7;E;3.4;N;"{""type"": ""Point"", ""coordinates"": [-123.07424074791412, 49.27301541405108]}";Grandview-Woodland
Distribution;SMALL;OPEN;0.6;E;6.4;N;"{""type"": ""Point"", ""coordinates"": [-123.05638117373955, 49.264746060567404]}";Hastings-Sunrise
Distribution;SMALL;OPEN;0.0;W;6.1;N;"{""type"": ""Point"", ""coordinates"": [-123.0737510941893, 49.26326454651396]}";Grandview-Woodland
Distribution;SMALL;OPEN;7.0;E;0.3;S;"{""type"": ""Point"", ""coordinates"": [-123.05821952496018, 49.26118890341997]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;0.0;W;4.0;N;"{""type"": ""Point"", ""coordinates"": [-123.06409903571671, 49.26217657730571]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;1.8;E;6.7;N;"{""type"": ""Point"", ""coordinates"": [-123.06958927840502, 49.26133815999063]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;0.0;W;5.5;N;"{""type"": ""Point"", ""coordinates"": [-123.07343844739798, 49.250352032947006]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;0.0;E;7.3;N;"{""type"": ""Point"", ""coordinates"": [-123.0713858346402, 49.25250241335142]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;3.7;E;144.2;N;"{""type"": ""Point"", ""coordinates"": [-123.07215004000307, 49.24534361736393]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;7.3;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.07214529105256, 49.24152751725316]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;0.6;W;6.1;S;"{""type"": ""Point"", ""coordinates"": [-123.06852586186406, 49.235304337301066]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;6.7;E;4.6;S;"{""type"": ""Point"", ""coordinates"": [-123.05911707810107, 49.22763245414542]}";Victoria-Fraserview
Distribution;SMALL;OPEN;0.0;E;6.7;N;"{""type"": ""Point"", ""coordinates"": [-123.06540917567287, 49.23120036014609]}";Victoria-Fraserview
Distribution;SMALL;OPEN;6.4;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.06698901609379, 49.230425386061306]}";Victoria-Fraserview
Distribution;SMALL;OPEN;4.3;E;0.3;N;"{""type"": ""Point"", ""coordinates"": [-123.06584236455706, 49.2252944920439]}";Victoria-Fraserview
Distribution;SMALL;OPEN;7.6;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.07324996631989, 49.22184441315381]}";Victoria-Fraserview
Distribution;SMALL;OPEN;5.8;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.07391779671556, 49.21892997822747]}";Victoria-Fraserview
Distribution;SMALL;OPEN;9.4;E;8.5;N;"{""type"": ""Point"", ""coordinates"": [-123.04436077032186, 49.26185927969152]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;9.1;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.0467642916569, 49.28857588724118]}";Hastings-Sunrise
Distribution;SMALL;OPEN;0.0;E;1.8;S;"{""type"": ""Point"", ""coordinates"": [-123.02548916376216, 49.28122184449084]}";Hastings-Sunrise
Distribution;SMALL;OPEN;0.0;E;5.8;S;"{""type"": ""Point"", ""coordinates"": [-123.05174878074925, 49.28120723929328]}";Hastings-Sunrise
Distribution;SMALL;OPEN;0.0;W;7.0;N;"{""type"": ""Point"", ""coordinates"": [-123.04428931732087, 49.27823204443824]}";Hastings-Sunrise
Distribution;SMALL;OPEN;4.0;W;0.9;S;"{""type"": ""Point"", ""coordinates"": [-123.02830871445256, 49.27419513258835]}";Hastings-Sunrise
Distribution;SMALL;OPEN;10.1;E;;;"{""type"": ""Point"", ""coordinates"": [-123.03372304866522, 49.2733610846392]}";Hastings-Sunrise
Distribution;SMALL;OPEN;7.1;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.04019938573595, 49.27339252905707]}";Hastings-Sunrise
Distribution;SMALL;OPEN;0.0;E;6.4;N;"{""type"": ""Point"", ""coordinates"": [-123.04396302490682, 49.272251269945095]}";Hastings-Sunrise
Distribution;SMALL;OPEN;6.4;E;1.5;S;"{""type"": ""Point"", ""coordinates"": [-123.04690644412722, 49.27486464505944]}";Hastings-Sunrise
Distribution;SMALL;OPEN;10.7;E;2.7;S;"{""type"": ""Point"", ""coordinates"": [-123.04433082664781, 49.26582318962454]}";Hastings-Sunrise
Distribution;SMALL;OPEN;6.7;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.04068696064078, 49.23918252841085]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;3.0;E;1.2;S;"{""type"": ""Point"", ""coordinates"": [-123.04597234075715, 49.23627449734241]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;5.8;E;5.2;N;"{""type"": ""Point"", ""coordinates"": [-123.0515899367148, 49.238768260788206]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;0.3;W;5.2;S;"{""type"": ""Point"", ""coordinates"": [-123.0325451899372, 49.232535462307986]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;0.0;W;5.2;S;"{""type"": ""Point"", ""coordinates"": [-123.04240571845303, 49.23604090575709]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;0.0;W;6.1;N;"{""type"": ""Point"", ""coordinates"": [-123.04891343977988, 49.23272711018862]}";Victoria-Fraserview
Distribution;SMALL;OPEN;7.9;W;8.0;S;"{""type"": ""Point"", ""coordinates"": [-123.02776523420337, 49.22926206839816]}";Killarney
Distribution;SMALL;OPEN;4.0;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.0321528866393, 49.22994833005722]}";Killarney
Distribution;SMALL;OPEN;0.0;W;6.4;S;"{""type"": ""Point"", ""coordinates"": [-123.03662263265998, 49.22773400403445]}";Killarney
Distribution;SMALL;OPEN;0.0;E;3.7;S;"{""type"": ""Point"", ""coordinates"": [-123.04941307272397, 49.254466861604406]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;1.8;E;5.8;N;"{""type"": ""Point"", ""coordinates"": [-123.04451503122772, 49.253985881328816]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;0.0;E;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.02586029327774, 49.22524708911792]}";Killarney
Distribution;SMALL;OPEN;5.5;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.02358719273654, 49.22512337801204]}";Killarney
Distribution;SMALL;OPEN;4.0;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.032513675601, 49.219991307949634]}";Killarney
Distribution;SMALL;OPEN;5.8;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.03907509979506, 49.221052434886005]}";Killarney
Distribution;SMALL;OPEN;7.6;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.04478352149675, 49.2183243724009]}";Killarney
Distribution;SMALL;OPEN;2.7;W;0.9;S;"{""type"": ""Point"", ""coordinates"": [-123.02547842298597, 49.21488767903744]}";Killarney
Distribution;SMALL;OPEN;0.0;E;7.9;S;"{""type"": ""Point"", ""coordinates"": [-123.0469868570861, 49.217396659938075]}";Killarney
Distribution;SMALL;OPEN;7.4;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.09791146441924, 49.212655402300356]}";Sunset
Distribution;SMALL;OPEN;0.6;E;1.6;N;"{""type"": ""Point"", ""coordinates"": [-123.05680871630875, 49.25768714943844]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;6.1;E;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.07270323042027, 49.2804239889026]}";Grandview-Woodland
Distribution;SMALL;OPEN;6.7;E;5.4;N;"{""type"": ""Point"", ""coordinates"": [-123.06554435651816, 49.234882130289314]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;;;3.3;S;"{""type"": ""Point"", ""coordinates"": [-123.12017315122445, 49.27724997239154]}";Downtown
Distribution;SMALL;OPEN;57.7;W;9.4;N;"{""type"": ""Point"", ""coordinates"": [-123.14248776219581, 49.204298110866645]}";Marpole
Distribution;SMALL;OPEN;0.0;W;7.8;N;"{""type"": ""Point"", ""coordinates"": [-123.08316845388961, 49.21982865782799]}";Sunset
Distribution;SMALL;OPEN;0.0;E;7.8;N;"{""type"": ""Point"", ""coordinates"": [-123.08761180985891, 49.21989492466731]}";Sunset
Distribution;SMALL;OPEN;4.7;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.05956071924498, 49.2874317698057]}";Grandview-Woodland
Distribution;SMALL;OPEN;5.1;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.05965916511776, 49.28308998407662]}";Grandview-Woodland
Distribution;SMALL;OPEN;0.0;E;6.8;S;"{""type"": ""Point"", ""coordinates"": [-123.08789940045548, 49.22452017299273]}";Sunset
Distribution;SMALL;OPEN;92.4;E;6.8;S;"{""type"": ""Point"", ""coordinates"": [-123.0866309782235, 49.22450554240463]}";Sunset
Distribution;SMALL;OPEN;0.6;E;11.0;S;"{""type"": ""Point"", ""coordinates"": [-123.04866165247431, 49.23115523296568]}";Killarney
Distribution;SMALL;OPEN;0.0;W;11.0;S;"{""type"": ""Point"", ""coordinates"": [-123.0460683390787, 49.231108756334244]}";Killarney
Distribution;SMALL;OPEN;10.9;W;6.6;N;"{""type"": ""Point"", ""coordinates"": [-123.02931281069212, 49.24087403022265]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;;;8.8;N;"{""type"": ""Point"", ""coordinates"": [-123.09348123448993, 49.281436728690906]}";Strathcona
Distribution;SMALL;OPEN;;;12.8;N;"{""type"": ""Point"", ""coordinates"": [-123.1008691322683, 49.2622158391809]}";Mount Pleasant
Distribution;SMALL;OPEN;65.4;W;;;"{""type"": ""Point"", ""coordinates"": [-123.02916689394175, 49.23485133739975]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;0.0;E;5.6;S;"{""type"": ""Point"", ""coordinates"": [-123.06190113030794, 49.21804473843683]}";Victoria-Fraserview
Distribution;SMALL;OPEN;4.8;E;6.5;N;"{""type"": ""Point"", ""coordinates"": [-123.05441805658432, 49.24125928370755]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;5.4;E;1.7;N;"{""type"": ""Point"", ""coordinates"": [-123.05119904188814, 49.24454764160336]}";Renfrew-Collingwood
Distribution;SMALL;OPEN;6.5;W;31.7;S;"{""type"": ""Point"", ""coordinates"": [-123.11326779224385, 49.28436478557746]}";Downtown
Distribution;SMALL;OPEN;5.6;W;1.5;S;"{""type"": ""Point"", ""coordinates"": [-123.11392428751705, 49.283915667803335]}";Downtown
Distribution;SMALL;OPEN;4.4;E;80.2;S;"{""type"": ""Point"", ""coordinates"": [-123.11478377272111, 49.28347614054689]}";Downtown
Distribution;SMALL;OPEN;5.0;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.1202813312669, 49.27970109227405]}";Downtown
Distribution;SMALL;OPEN;5.6;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.12207580314895, 49.278523701968304]}";Downtown
Distribution;SMALL;OPEN;5.6;E;64.2;S;"{""type"": ""Point"", ""coordinates"": [-123.12126032285057, 49.279062211704634]}";Downtown
Distribution;SMALL;OPEN;;;;;"{""type"": ""Point"", ""coordinates"": [-123.12736101944212, 49.28949952298801]}";Downtown
Distribution;SMALL;OPEN;5.6;W;1.2;N;"{""type"": ""Point"", ""coordinates"": [-123.12345415310516, 49.277612716492094]}";Downtown
Distribution;SMALL;OPEN;8.4;W;0.0;N;"{""type"": ""Point"", ""coordinates"": [-123.12509327567523, 49.27656239379966]}";Downtown
Distribution;SMALL;OPEN;8.4;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.12528824269774, 49.27643349742243]}";Downtown
Distribution;SMALL;OPEN;6.3;W;4.4;N;"{""type"": ""Point"", ""coordinates"": [-123.02504958970043, 49.23214628919181]}";Killarney
Distribution;SMALL;OPEN;0.0;W;7.0;N;"{""type"": ""Point"", ""coordinates"": [-123.12224237744478, 49.28926808247718]}";Downtown
Distribution;SMALL;OPEN;7.0;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.12224155873415, 49.28918167577247]}";Downtown
Distribution;SMALL;OPEN;1.1;W;7.1;S;"{""type"": ""Point"", ""coordinates"": [-123.19093988161957, 49.25745926976291]}";Dunbar-Southlands
Distribution;SMALL;OPEN;6.9;W;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.13142323484404, 49.2129174410896]}";Marpole
Distribution;SMALL;OPEN;0.0;W;7.2;S;"{""type"": ""Point"", ""coordinates"": [-123.08807023680413, 49.24172099049557]}";Kensington-Cedar Cottage
Distribution;SMALL;OPEN;0.0;E;7.0;S;"{""type"": ""Point"", ""coordinates"": [-123.12399841888788, 49.21029905303608]}";Marpole
Distribution;SMALL;OPEN;6.4;E;0.0;S;"{""type"": ""Point"", ""coordinates"": [-123.10134764250925, 49.24562519265406]}";Riley Park
Distribution;SMALL;OPEN;0.0;W;8.2;N;"{""type"": ""Point"", ""coordinates"": [-123.1014204124417, 49.24596298077488]}";Riley Park
