enzyme,pathway_id
P10632,SMP0000702
P20813,SMP0000702
P34913,SMP0000702
P09917,SMP0000702
O15296,SMP0000702
P05181,SMP0000702
O75342,SMP0000702
P51589,SMP0000702
Q7Z449,SMP0000702
Q02928,SMP0000702
P18054,SMP0000702
P0C869,SMP0000702
P98187,SMP0000702
Q08477,SMP0000702
P48637,SMP0000015
P07203,SMP0000015
P00390,SMP0000015
Q9H4Y5,SMP0000015
Q6P531,SMP0000015
P15144,SMP0000015
P55210,SMP0000015
P48506,SMP0000015
P48507,SMP0000015
O14841,SMP0000015
O75223,SMP0000015
P78329,SMP0000075
P09960,SMP0000075
Q16873,SMP0000075
P19440,SMP0000075
P07203,SMP0000075
Q16647,SMP0000075
P41222,SMP0000075
P42330,SMP0000075
P24557,SMP0000075
O14684,SMP0000075
Q8TBF2,SMP0000075
P16152,SMP0000075
P16050,SMP0000075
P10632,SMP0000075
P20813,SMP0000075
P34913,SMP0000075
P09917,SMP0000075
P23219,SMP0000075
O15296,SMP0000075
P05181,SMP0000075
O75342,SMP0000075
P51589,SMP0000075
Q7Z449,SMP0000075
Q02928,SMP0000075
P18054,SMP0000075
P0C869,SMP0000075
P35354,SMP0000075
P98187,SMP0000075
Q08477,SMP0000075
P23219,SMP0000083
P35354,SMP0000083
P78329,SMP0000083
P09960,SMP0000083
Q16873,SMP0000083
P19440,SMP0000083
P07203,SMP0000083
Q16647,SMP0000083
P41222,SMP0000083
P42330,SMP0000083
P24557,SMP0000083
O14684,SMP0000083
Q8TBF2,SMP0000083
P16152,SMP0000083
P16050,SMP0000083
P10632,SMP0000083
P20813,SMP0000083
P34913,SMP0000083
P09917,SMP0000083
O15296,SMP0000083
P05181,SMP0000083
O75342,SMP0000083
P51589,SMP0000083
Q7Z449,SMP0000083
Q02928,SMP0000083
P18054,SMP0000083
P0C869,SMP0000083
P98187,SMP0000083
Q08477,SMP0000083
P23219,SMP0000098
P35354,SMP0000098
P78329,SMP0000098
P09960,SMP0000098
Q16873,SMP0000098
P19440,SMP0000098
P07203,SMP0000098
Q16647,SMP0000098
P41222,SMP0000098
P42330,SMP0000098
P24557,SMP0000098
O14684,SMP0000098
Q8TBF2,SMP0000098
P16152,SMP0000098
P16050,SMP0000098
P10632,SMP0000098
P20813,SMP0000098
P34913,SMP0000098
P09917,SMP0000098
O15296,SMP0000098
P05181,SMP0000098
O75342,SMP0000098
P51589,SMP0000098
Q7Z449,SMP0000098
Q02928,SMP0000098
P18054,SMP0000098
P0C869,SMP0000098
P98187,SMP0000098
Q08477,SMP0000098
P23219,SMP0000102
P35354,SMP0000102
P78329,SMP0000102
P09960,SMP0000102
Q16873,SMP0000102
P19440,SMP0000102
P07203,SMP0000102
Q16647,SMP0000102
P41222,SMP0000102
P42330,SMP0000102
P24557,SMP0000102
O14684,SMP0000102
Q8TBF2,SMP0000102
P16152,SMP0000102
P16050,SMP0000102
P10632,SMP0000102
P20813,SMP0000102
P34913,SMP0000102
P09917,SMP0000102
O15296,SMP0000102
P05181,SMP0000102
O75342,SMP0000102
P51589,SMP0000102
Q7Z449,SMP0000102
Q02928,SMP0000102
P18054,SMP0000102
P0C869,SMP0000102
P98187,SMP0000102
Q08477,SMP0000102
P35354,SMP0000106
P78329,SMP0000106
P09960,SMP0000106
Q16873,SMP0000106
P19440,SMP0000106
P07203,SMP0000106
Q16647,SMP0000106
P41222,SMP0000106
P42330,SMP0000106
P24557,SMP0000106
O14684,SMP0000106
Q8TBF2,SMP0000106
P16152,SMP0000106
P16050,SMP0000106
P10632,SMP0000106
P20813,SMP0000106
P34913,SMP0000106
P09917,SMP0000106
P23219,SMP0000106
O15296,SMP0000106
P05181,SMP0000106
O75342,SMP0000106
P51589,SMP0000106
Q7Z449,SMP0000106
Q02928,SMP0000106
P18054,SMP0000106
P0C869,SMP0000106
P98187,SMP0000106
Q08477,SMP0000106
P23219,SMP0000109
P35354,SMP0000109
P78329,SMP0000109
P09960,SMP0000109
Q16873,SMP0000109
P19440,SMP0000109
P07203,SMP0000109
Q16647,SMP0000109
P41222,SMP0000109
P42330,SMP0000109
P24557,SMP0000109
O14684,SMP0000109
Q8TBF2,SMP0000109
P16152,SMP0000109
P16050,SMP0000109
P10632,SMP0000109
P20813,SMP0000109
P34913,SMP0000109
P09917,SMP0000109
O15296,SMP0000109
P05181,SMP0000109
O75342,SMP0000109
P51589,SMP0000109
Q7Z449,SMP0000109
Q02928,SMP0000109
P18054,SMP0000109
P0C869,SMP0000109
P98187,SMP0000109
Q08477,SMP0000109
P23219,SMP0000113
P35354,SMP0000113
P78329,SMP0000113
P09960,SMP0000113
Q16873,SMP0000113
P19440,SMP0000113
P07203,SMP0000113
Q16647,SMP0000113
P41222,SMP0000113
P42330,SMP0000113
P24557,SMP0000113
O14684,SMP0000113
Q8TBF2,SMP0000113
P16152,SMP0000113
P16050,SMP0000113
P10632,SMP0000113
P20813,SMP0000113
P34913,SMP0000113
P09917,SMP0000113
O15296,SMP0000113
P05181,SMP0000113
O75342,SMP0000113
P51589,SMP0000113
Q7Z449,SMP0000113
Q02928,SMP0000113
P18054,SMP0000113
P0C869,SMP0000113
P98187,SMP0000113
Q08477,SMP0000113
P23219,SMP0000120
P35354,SMP0000120
P78329,SMP0000120
P09960,SMP0000120
Q16873,SMP0000120
P19440,SMP0000120
P07203,SMP0000120
Q16647,SMP0000120
P41222,SMP0000120
P42330,SMP0000120
P24557,SMP0000120
O14684,SMP0000120
Q8TBF2,SMP0000120
P16152,SMP0000120
P16050,SMP0000120
P10632,SMP0000120
P20813,SMP0000120
P34913,SMP0000120
P09917,SMP0000120
O15296,SMP0000120
P05181,SMP0000120
O75342,SMP0000120
P51589,SMP0000120
Q7Z449,SMP0000120
Q02928,SMP0000120
P18054,SMP0000120
P0C869,SMP0000120
P98187,SMP0000120
Q08477,SMP0000120
P48637,SMP0000143
P07203,SMP0000143
P00390,SMP0000143
Q9H4Y5,SMP0000143
Q6P531,SMP0000143
P15144,SMP0000143
P55210,SMP0000143
P48506,SMP0000143
P48507,SMP0000143
O14841,SMP0000143
O75223,SMP0000143
P48637,SMP0000337
P07203,SMP0000337
P00390,SMP0000337
Q9H4Y5,SMP0000337
Q6P531,SMP0000337
P15144,SMP0000337
P55210,SMP0000337
P48506,SMP0000337
P48507,SMP0000337
O14841,SMP0000337
O75223,SMP0000337
P11712,SMP0000447
P20813,SMP0000447
P33261,SMP0000447
P08684,SMP0000447
P10632,SMP0000447
P11509,SMP0000447
P00352,SMP0000447
P30838,SMP0000447
P09488,SMP0000447
P11712,SMP0000604
P20813,SMP0000604
P33261,SMP0000604
P08684,SMP0000604
P10632,SMP0000604
P11509,SMP0000604
P00352,SMP0000604
P30838,SMP0000604
P09488,SMP0000604
P05181,SMP0000640
P05177,SMP0000640
P10635,SMP0000640
P08684,SMP0000640
P11509,SMP0000640
O60656,SMP0000640
P54855,SMP0000640
Q9UBS4,SMP0000640
Q96GW1,SMP0000640
P11021,SMP0000640
Q6IN67,SMP0000640
Q13087,SMP0000640
P13667,SMP0000640
Q15084,SMP0000640
P23284,SMP0000640
Q9HCN8,SMP0000640
P22309,SMP0000640
P30040,SMP0000640
P19224,SMP0000640
P09211,SMP0000640
P30711,SMP0000640
P50225,SMP0000640
P49888,SMP0000640
Q06520,SMP0000640
P50224,SMP0000640
P33527,SMP0000640
O15439,SMP0000640
O15440,SMP0000640
Q9UNQ0,SMP0000640
P08183,SMP0000640
P49585,SMP0014304
Q99447,SMP0014304
P35790,SMP0014304
Q9Y6K0,SMP0014304
Q9UG56,SMP0014304
Q9UBM1,SMP0014304
P49585,SMP0014306
Q99447,SMP0014306
P35790,SMP0014306
Q9Y6K0,SMP0014306
Q9UG56,SMP0014306
Q9UBM1,SMP0014306
P49585,SMP0014310
Q99447,SMP0014310
P35790,SMP0014310
Q9Y6K0,SMP0014310
Q9UG56,SMP0014310
Q9UBM1,SMP0014310
P17516,SMP0000314
P51857,SMP0000314
Q02318,SMP0000314
Q9Y2P5,SMP0000314
Q9UHK6,SMP0000314
Q99424,SMP0000314
P51659,SMP0000314
P22307,SMP0000314
Q14032,SMP0000314
Q9H2F3,SMP0000314
Q9UNU6,SMP0000314
P22680,SMP0000314
P38571,SMP0000314
Q9Y6A2,SMP0000314
Q9NYL5,SMP0000314
O75881,SMP0000314
O95992,SMP0000314
P48637,SMP0000501
P07203,SMP0000501
P00390,SMP0000501
Q9H4Y5,SMP0000501
Q6P531,SMP0000501
P15144,SMP0000501
P55210,SMP0000501
P48506,SMP0000501
P48507,SMP0000501
O14841,SMP0000501
O75223,SMP0000501
P17516,SMP0000720
P51857,SMP0000720
Q02318,SMP0000720
Q9Y2P5,SMP0000720
Q9UHK6,SMP0000720
Q99424,SMP0000720
P51659,SMP0000720
P22307,SMP0000720
Q14032,SMP0000720
Q9H2F3,SMP0000720
Q9UNU6,SMP0000720
P22680,SMP0000720
P38571,SMP0000720
Q9Y6A2,SMP0000720
Q9NYL5,SMP0000720
O75881,SMP0000720
O95992,SMP0000720
P17516,SMP0000035
P51857,SMP0000035
Q02318,SMP0000035
Q9Y2P5,SMP0000035
Q9UHK6,SMP0000035
Q99424,SMP0000035
P51659,SMP0000035
P22307,SMP0000035
Q14032,SMP0000035
Q9H2F3,SMP0000035
Q9UNU6,SMP0000035
P22680,SMP0000035
P38571,SMP0000035
Q9Y6A2,SMP0000035
Q9NYL5,SMP0000035
O75881,SMP0000035
O95992,SMP0000035
P21953,SMP0000524
P12694,SMP0000524
P09622,SMP0000524
P35914,SMP0000524
P54687,SMP0000524
P11182,SMP0000524
P26440,SMP0000524
P11310,SMP0000524
P30084,SMP0000524
Q96RQ3,SMP0000524
Q9HCC0,SMP0000524
P16219,SMP0000524
P45954,SMP0000524
Q9UKU7,SMP0000524
Q6NVY1,SMP0000524
P31937,SMP0000524
P80404,SMP0000524
Q99714,SMP0000524
P42765,SMP0000524
Q02252,SMP0000524
P05165,SMP0000524
P05166,SMP0000524
Q96PE7,SMP0000524
P22033,SMP0000524
Q06278,SMP0000524
P05091,SMP0000524
Q13825,SMP0000524
P54868,SMP0000524
P24752,SMP0000524
P55809,SMP0000524
P05186,SMP0000017
Q9NVS9,SMP0000017
Q06278,SMP0000017
O00764,SMP0000017
Q96GD0,SMP0000017
P05186,SMP0000503
Q9NVS9,SMP0000503
Q06278,SMP0000503
O00764,SMP0000503
Q96GD0,SMP0000503
P21953,SMP0000521
P12694,SMP0000521
P09622,SMP0000521
P35914,SMP0000521
P54687,SMP0000521
P11182,SMP0000521
P26440,SMP0000521
P11310,SMP0000521
P30084,SMP0000521
Q96RQ3,SMP0000521
Q9HCC0,SMP0000521
P16219,SMP0000521
P45954,SMP0000521
Q9UKU7,SMP0000521
Q6NVY1,SMP0000521
P31937,SMP0000521
P80404,SMP0000521
Q99714,SMP0000521
P42765,SMP0000521
Q02252,SMP0000521
P05165,SMP0000521
P05166,SMP0000521
Q96PE7,SMP0000521
P22033,SMP0000521
Q06278,SMP0000521
P05091,SMP0000521
Q13825,SMP0000521
P54868,SMP0000521
P24752,SMP0000521
P55809,SMP0000521
P21953,SMP0000522
P12694,SMP0000522
P09622,SMP0000522
P35914,SMP0000522
P54687,SMP0000522
P11182,SMP0000522
P26440,SMP0000522
P11310,SMP0000522
P30084,SMP0000522
Q96RQ3,SMP0000522
Q9HCC0,SMP0000522
P16219,SMP0000522
P45954,SMP0000522
Q9UKU7,SMP0000522
Q6NVY1,SMP0000522
P31937,SMP0000522
P80404,SMP0000522
Q99714,SMP0000522
P42765,SMP0000522
Q02252,SMP0000522
P05165,SMP0000522
P05166,SMP0000522
Q96PE7,SMP0000522
P22033,SMP0000522
Q06278,SMP0000522
P05091,SMP0000522
Q13825,SMP0000522
P54868,SMP0000522
P24752,SMP0000522
P55809,SMP0000522
P23381,SMP0000063
Q9UGM6,SMP0000063
P48775,SMP0000063
Q16719,SMP0000063
Q63HM1,SMP0000063
Q8N5Z0,SMP0000063
O15229,SMP0000063
P04040,SMP0000063
P46952,SMP0000063
Q8TDX5,SMP0000063
P17752,SMP0000063
P20711,SMP0000063
P05091,SMP0000063
P46597,SMP0000063
P14902,SMP0000063
Q16613,SMP0000063
P04798,SMP0000063
O95050,SMP0000063
Q06278,SMP0000063
Q4U2R8,SMP0000080
P55017,SMP0000080
P05023,SMP0000080
P50993,SMP0000080
P13637,SMP0000080
Q13733,SMP0000080
P05026,SMP0000080
P14415,SMP0000080
P54709,SMP0000080
B7ZKV8,SMP0000080
P54710,SMP0000080
P51800,SMP0000080
P29972,SMP0000080
Q13621,SMP0000080
Q9UHW9,SMP0000080
O15244,SMP0000080
P41181,SMP0000080
Q92482,SMP0000080
P37088,SMP0000080
P51168,SMP0000080
P51172,SMP0000080
P51170,SMP0000080
P43005,SMP0000080
Q9UHI5,SMP0000080
P08195,SMP0000080
Q01650,SMP0000080
Q9NP91,SMP0000080
Q969I6,SMP0000080
Q9UM01,SMP0000080
Q92536,SMP0000080
P08235,SMP0000080
Q07837,SMP0000080
P82251,SMP0000080
Q15849,SMP0000080
Q4U2R8,SMP0000088
Q13621,SMP0000088
P55017,SMP0000088
P05023,SMP0000088
P50993,SMP0000088
P13637,SMP0000088
Q13733,SMP0000088
P05026,SMP0000088
P14415,SMP0000088
P54709,SMP0000088
B7ZKV8,SMP0000088
P54710,SMP0000088
P51800,SMP0000088
P29972,SMP0000088
Q9UHW9,SMP0000088
O15244,SMP0000088
P41181,SMP0000088
Q92482,SMP0000088
P37088,SMP0000088
P51168,SMP0000088
P51172,SMP0000088
P51170,SMP0000088
P43005,SMP0000088
Q9UHI5,SMP0000088
P08195,SMP0000088
Q01650,SMP0000088
Q9NP91,SMP0000088
Q969I6,SMP0000088
Q9UM01,SMP0000088
Q92536,SMP0000088
P08235,SMP0000088
Q07837,SMP0000088
P82251,SMP0000088
Q15849,SMP0000088
P55017,SMP0000091
Q4U2R8,SMP0000091
P05023,SMP0000091
P50993,SMP0000091
P13637,SMP0000091
Q13733,SMP0000091
P05026,SMP0000091
P14415,SMP0000091
P54709,SMP0000091
B7ZKV8,SMP0000091
P54710,SMP0000091
P51800,SMP0000091
P29972,SMP0000091
Q13621,SMP0000091
Q9UHW9,SMP0000091
O15244,SMP0000091
P41181,SMP0000091
Q92482,SMP0000091
P37088,SMP0000091
P51168,SMP0000091
P51172,SMP0000091
P51170,SMP0000091
P43005,SMP0000091
Q9UHI5,SMP0000091
P08195,SMP0000091
Q01650,SMP0000091
Q9NP91,SMP0000091
Q969I6,SMP0000091
Q9UM01,SMP0000091
Q92536,SMP0000091
P08235,SMP0000091
Q07837,SMP0000091
P82251,SMP0000091
Q15849,SMP0000091
P55017,SMP0000110
Q4U2R8,SMP0000110
P05023,SMP0000110
P50993,SMP0000110
P13637,SMP0000110
Q13733,SMP0000110
P05026,SMP0000110
P14415,SMP0000110
P54709,SMP0000110
B7ZKV8,SMP0000110
P54710,SMP0000110
P51800,SMP0000110
P29972,SMP0000110
Q13621,SMP0000110
Q9UHW9,SMP0000110
O15244,SMP0000110
P41181,SMP0000110
Q92482,SMP0000110
P37088,SMP0000110
P51168,SMP0000110
P51172,SMP0000110
P51170,SMP0000110
P43005,SMP0000110
Q9UHI5,SMP0000110
P08195,SMP0000110
Q01650,SMP0000110
Q9NP91,SMP0000110
Q969I6,SMP0000110
Q9UM01,SMP0000110
Q92536,SMP0000110
P08235,SMP0000110
Q07837,SMP0000110
P82251,SMP0000110
Q15849,SMP0000110
P55017,SMP0000121
Q4U2R8,SMP0000121
P05023,SMP0000121
P50993,SMP0000121
P13637,SMP0000121
Q13733,SMP0000121
P05026,SMP0000121
P14415,SMP0000121
P54709,SMP0000121
B7ZKV8,SMP0000121
P54710,SMP0000121
P51800,SMP0000121
P29972,SMP0000121
Q13621,SMP0000121
Q9UHW9,SMP0000121
O15244,SMP0000121
P41181,SMP0000121
Q92482,SMP0000121
P37088,SMP0000121
P51168,SMP0000121
P51172,SMP0000121
P51170,SMP0000121
P43005,SMP0000121
Q9UHI5,SMP0000121
P08195,SMP0000121
Q01650,SMP0000121
Q9NP91,SMP0000121
Q969I6,SMP0000121
Q9UM01,SMP0000121
Q92536,SMP0000121
P08235,SMP0000121
Q07837,SMP0000121
P82251,SMP0000121
Q15849,SMP0000121
P08235,SMP0000134
P55017,SMP0000134
P05023,SMP0000134
P50993,SMP0000134
P13637,SMP0000134
Q13733,SMP0000134
P05026,SMP0000134
P14415,SMP0000134
P54709,SMP0000134
B7ZKV8,SMP0000134
P54710,SMP0000134
P51800,SMP0000134
P29972,SMP0000134
Q13621,SMP0000134
Q4U2R8,SMP0000134
Q9UHW9,SMP0000134
O15244,SMP0000134
P41181,SMP0000134
Q92482,SMP0000134
P37088,SMP0000134
P51168,SMP0000134
P51172,SMP0000134
P51170,SMP0000134
P43005,SMP0000134
Q9UHI5,SMP0000134
P08195,SMP0000134
Q01650,SMP0000134
Q9NP91,SMP0000134
Q969I6,SMP0000134
Q9UM01,SMP0000134
Q92536,SMP0000134
Q07837,SMP0000134
P82251,SMP0000134
Q15849,SMP0000134
P08235,SMP0000135
P55017,SMP0000135
P05023,SMP0000135
P50993,SMP0000135
P13637,SMP0000135
Q13733,SMP0000135
P05026,SMP0000135
P14415,SMP0000135
P54709,SMP0000135
B7ZKV8,SMP0000135
P54710,SMP0000135
P51800,SMP0000135
P29972,SMP0000135
Q13621,SMP0000135
Q4U2R8,SMP0000135
Q9UHW9,SMP0000135
O15244,SMP0000135
P41181,SMP0000135
Q92482,SMP0000135
P37088,SMP0000135
P51168,SMP0000135
P51172,SMP0000135
P51170,SMP0000135
P43005,SMP0000135
Q9UHI5,SMP0000135
P08195,SMP0000135
Q01650,SMP0000135
Q9NP91,SMP0000135
Q969I6,SMP0000135
Q9UM01,SMP0000135
Q92536,SMP0000135
Q07837,SMP0000135
P82251,SMP0000135
Q15849,SMP0000135
O95497,SMP0000027
Q8TE04,SMP0000027
Q9HAB8,SMP0000027
Q96CD2,SMP0000027
Q13057,SMP0000027
P22413,SMP0000027
Q4U2R8,SMP0000078
P55017,SMP0000078
P05023,SMP0000078
P50993,SMP0000078
P13637,SMP0000078
Q13733,SMP0000078
P05026,SMP0000078
P14415,SMP0000078
P54709,SMP0000078
B7ZKV8,SMP0000078
P54710,SMP0000078
P51800,SMP0000078
P29972,SMP0000078
Q13621,SMP0000078
Q9UHW9,SMP0000078
O15244,SMP0000078
P41181,SMP0000078
Q92482,SMP0000078
P37088,SMP0000078
P51168,SMP0000078
P51172,SMP0000078
P51170,SMP0000078
P43005,SMP0000078
Q9UHI5,SMP0000078
P08195,SMP0000078
Q01650,SMP0000078
Q9NP91,SMP0000078
Q969I6,SMP0000078
Q9UM01,SMP0000078
Q92536,SMP0000078
P08235,SMP0000078
Q07837,SMP0000078
P82251,SMP0000078
Q15849,SMP0000078
P55017,SMP0000090
Q4U2R8,SMP0000090
P05023,SMP0000090
P50993,SMP0000090
P13637,SMP0000090
Q13733,SMP0000090
P05026,SMP0000090
P14415,SMP0000090
P54709,SMP0000090
B7ZKV8,SMP0000090
P54710,SMP0000090
P51800,SMP0000090
P29972,SMP0000090
Q13621,SMP0000090
Q9UHW9,SMP0000090
O15244,SMP0000090
P41181,SMP0000090
Q92482,SMP0000090
P37088,SMP0000090
P51168,SMP0000090
P51172,SMP0000090
P51170,SMP0000090
P43005,SMP0000090
Q9UHI5,SMP0000090
P08195,SMP0000090
Q01650,SMP0000090
Q9NP91,SMP0000090
Q969I6,SMP0000090
Q9UM01,SMP0000090
Q92536,SMP0000090
P08235,SMP0000090
Q07837,SMP0000090
P82251,SMP0000090
Q15849,SMP0000090
Q4U2R8,SMP0000097
Q13621,SMP0000097
P55017,SMP0000097
P05023,SMP0000097
P50993,SMP0000097
P13637,SMP0000097
Q13733,SMP0000097
P05026,SMP0000097
P14415,SMP0000097
P54709,SMP0000097
B7ZKV8,SMP0000097
P54710,SMP0000097
P51800,SMP0000097
P29972,SMP0000097
Q9UHW9,SMP0000097
O15244,SMP0000097
P41181,SMP0000097
Q92482,SMP0000097
P37088,SMP0000097
P51168,SMP0000097
P51172,SMP0000097
P51170,SMP0000097
P43005,SMP0000097
Q9UHI5,SMP0000097
P08195,SMP0000097
Q01650,SMP0000097
Q9NP91,SMP0000097
Q969I6,SMP0000097
Q9UM01,SMP0000097
Q92536,SMP0000097
P08235,SMP0000097
Q07837,SMP0000097
P82251,SMP0000097
Q15849,SMP0000097
P55017,SMP0000103
Q4U2R8,SMP0000103
P05023,SMP0000103
P50993,SMP0000103
P13637,SMP0000103
Q13733,SMP0000103
P05026,SMP0000103
P14415,SMP0000103
P54709,SMP0000103
B7ZKV8,SMP0000103
P54710,SMP0000103
P51800,SMP0000103
P29972,SMP0000103
Q13621,SMP0000103
Q9UHW9,SMP0000103
O15244,SMP0000103
P41181,SMP0000103
Q92482,SMP0000103
P37088,SMP0000103
P51168,SMP0000103
P51172,SMP0000103
P51170,SMP0000103
P43005,SMP0000103
Q9UHI5,SMP0000103
P08195,SMP0000103
Q01650,SMP0000103
Q9NP91,SMP0000103
Q969I6,SMP0000103
Q9UM01,SMP0000103
Q92536,SMP0000103
P08235,SMP0000103
Q07837,SMP0000103
P82251,SMP0000103
Q15849,SMP0000103
P55017,SMP0000108
Q4U2R8,SMP0000108
P05023,SMP0000108
P50993,SMP0000108
P13637,SMP0000108
Q13733,SMP0000108
P05026,SMP0000108
P14415,SMP0000108
P54709,SMP0000108
B7ZKV8,SMP0000108
P54710,SMP0000108
P51800,SMP0000108
P29972,SMP0000108
Q13621,SMP0000108
Q9UHW9,SMP0000108
O15244,SMP0000108
P41181,SMP0000108
Q92482,SMP0000108
P37088,SMP0000108
P51168,SMP0000108
P51172,SMP0000108
P51170,SMP0000108
P43005,SMP0000108
Q9UHI5,SMP0000108
P08195,SMP0000108
Q01650,SMP0000108
Q9NP91,SMP0000108
Q969I6,SMP0000108
Q9UM01,SMP0000108
Q92536,SMP0000108
P08235,SMP0000108
Q07837,SMP0000108
P82251,SMP0000108
Q15849,SMP0000108
P55017,SMP0000122
Q4U2R8,SMP0000122
P05023,SMP0000122
P50993,SMP0000122
P13637,SMP0000122
Q13733,SMP0000122
P05026,SMP0000122
P14415,SMP0000122
P54709,SMP0000122
B7ZKV8,SMP0000122
P54710,SMP0000122
P51800,SMP0000122
P29972,SMP0000122
Q13621,SMP0000122
Q9UHW9,SMP0000122
O15244,SMP0000122
P41181,SMP0000122
Q92482,SMP0000122
P37088,SMP0000122
P51168,SMP0000122
P51172,SMP0000122
P51170,SMP0000122
P43005,SMP0000122
Q9UHI5,SMP0000122
P08195,SMP0000122
Q01650,SMP0000122
Q9NP91,SMP0000122
Q969I6,SMP0000122
Q9UM01,SMP0000122
Q92536,SMP0000122
P08235,SMP0000122
Q07837,SMP0000122
P82251,SMP0000122
Q15849,SMP0000122
P37088,SMP0000133
P51168,SMP0000133
P51172,SMP0000133
P51170,SMP0000133
O15244,SMP0000133
P55017,SMP0000133
P05023,SMP0000133
P50993,SMP0000133
P13637,SMP0000133
Q13733,SMP0000133
P05026,SMP0000133
P14415,SMP0000133
P54709,SMP0000133
B7ZKV8,SMP0000133
P54710,SMP0000133
P51800,SMP0000133
P29972,SMP0000133
Q13621,SMP0000133
Q4U2R8,SMP0000133
Q9UHW9,SMP0000133
P41181,SMP0000133
Q92482,SMP0000133
P43005,SMP0000133
Q9UHI5,SMP0000133
P08195,SMP0000133
Q01650,SMP0000133
Q9NP91,SMP0000133
Q969I6,SMP0000133
Q9UM01,SMP0000133
Q92536,SMP0000133
P08235,SMP0000133
Q07837,SMP0000133
P82251,SMP0000133
Q15849,SMP0000133
P55017,SMP0000184
P05023,SMP0000184
P50993,SMP0000184
P13637,SMP0000184
Q13733,SMP0000184
P05026,SMP0000184
P14415,SMP0000184
P54709,SMP0000184
B7ZKV8,SMP0000184
P54710,SMP0000184
P51800,SMP0000184
P29972,SMP0000184
Q13621,SMP0000184
Q4U2R8,SMP0000184
Q9UHW9,SMP0000184
O15244,SMP0000184
P41181,SMP0000184
Q92482,SMP0000184
P37088,SMP0000184
P51168,SMP0000184
P51172,SMP0000184
P51170,SMP0000184
P43005,SMP0000184
Q9UHI5,SMP0000184
P08195,SMP0000184
Q01650,SMP0000184
Q9NP91,SMP0000184
Q969I6,SMP0000184
Q9UM01,SMP0000184
Q92536,SMP0000184
P08235,SMP0000184
Q07837,SMP0000184
P82251,SMP0000184
Q15849,SMP0000184
P55017,SMP0000193
P05023,SMP0000193
P50993,SMP0000193
P13637,SMP0000193
Q13733,SMP0000193
P05026,SMP0000193
P14415,SMP0000193
P54709,SMP0000193
B7ZKV8,SMP0000193
P54710,SMP0000193
P51800,SMP0000193
P29972,SMP0000193
Q13621,SMP0000193
Q4U2R8,SMP0000193
Q9UHW9,SMP0000193
O15244,SMP0000193
P41181,SMP0000193
Q92482,SMP0000193
P37088,SMP0000193
P51168,SMP0000193
P51172,SMP0000193
P51170,SMP0000193
P43005,SMP0000193
Q9UHI5,SMP0000193
P08195,SMP0000193
Q01650,SMP0000193
Q9NP91,SMP0000193
Q969I6,SMP0000193
Q9UM01,SMP0000193
Q92536,SMP0000193
P08235,SMP0000193
Q07837,SMP0000193
P82251,SMP0000193
Q15849,SMP0000193
P20132,SMP0000452
P11182,SMP0000452
P09622,SMP0000452
P21953,SMP0000452
P12694,SMP0000452
P05165,SMP0000452
P05166,SMP0000452
Q96PE7,SMP0000452
P22033,SMP0000452
P35557,SMP0000010
P36871,SMP0000010
Q16851,SMP0000010
O60701,SMP0000010
Q8NBZ7,SMP0000010
P07902,SMP0000010
P51570,SMP0000010
Q14376,SMP0000010
P05177,SMP0000028
P05181,SMP0000028
A4Z6T9,SMP0000028
P08684,SMP0000028
P10632,SMP0000028
P11712,SMP0000028
P47989,SMP0000028
P11509,SMP0000028
P15121,SMP0000064
Q00796,SMP0000064
Q9NRX4,SMP0000064
P19367,SMP0000064
P34949,SMP0000064
Q92871,SMP0000064
P17858,SMP0000064
P09467,SMP0000064
Q9Y5P6,SMP0000064
P04075,SMP0000064
O60547,SMP0000064
Q13630,SMP0000064
O14772,SMP0000064
Q8N0W3,SMP0000064
P50053,SMP0000064
P60174,SMP0000064
P16118,SMP0000064
P05062,SMP0000064
P49888,SMP0000068
P11511,SMP0000068
P14061,SMP0000068
O75310,SMP0000068
P05093,SMP0000068
P14060,SMP0000068
O00204,SMP0000068
P37058,SMP0000068
P51857,SMP0000068
P18405,SMP0000068
O75795,SMP0000068
P08842,SMP0000068
P04406,SMP0000124
P21695,SMP0000124
P43304,SMP0000124
P23786,SMP0000181
P30084,SMP0000181
P40939,SMP0000181
P55084,SMP0000181
P42765,SMP0000181
P50416,SMP0000181
P33121,SMP0000181
P28330,SMP0000181
P11310,SMP0000181
P45954,SMP0000181
P16219,SMP0000181
P24752,SMP0000181
Q92947,SMP0000181
P49748,SMP0000181
P23786,SMP0000185
P30084,SMP0000185
P40939,SMP0000185
P55084,SMP0000185
P42765,SMP0000185
P50416,SMP0000185
P33121,SMP0000185
P28330,SMP0000185
P11310,SMP0000185
P45954,SMP0000185
P16219,SMP0000185
P24752,SMP0000185
Q92947,SMP0000185
P49748,SMP0000185
Q8IVS8,SMP0000187
P15121,SMP0000187
P32189,SMP0000187
P21695,SMP0000187
P23743,SMP0000187
P30838,SMP0000187
Q9HCL2,SMP0000187
Q99943,SMP0000187
O14494,SMP0000187
P43304,SMP0000187
O43688,SMP0000187
P06858,SMP0000187
P11150,SMP0000187
P34896,SMP0000222
P42898,SMP0000222
Q99707,SMP0000222
P32929,SMP0000222
P35520,SMP0000222
Q93088,SMP0000222
P26358,SMP0000222
P17707,SMP0000222
P19623,SMP0000222
Q13126,SMP0000222
P23526,SMP0000222
