"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level A2 Per Sec (Nat)","17357","23356","Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level B1 (Nat)","20277","25632","Case Progession Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level B1 (Nat)","20277","25632","Case Progession Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level B1 (Nat)","20277","25632","Case Progression Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level B1 (Nat)","20277","25632","Casework Administration Manager","2.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level B1 (Nat)","20277","25632","Caseworker","11.47","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level B1 (Nat)","20277","25632","Senior Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level B2 (Nat)","25972","30313","Area Communications Manager","0.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level B2 (Nat)","25972","30313","District Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level B2 (Nat)","25972","30313","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level E Legal (Nat)","62437","71736","Senior District Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","13.12","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","7.93","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","4.80","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Crown Advocate (Nat)","47605","54532","Crown Advocate","6.31","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level A1 (Nat)","14033","16274","Casework Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level A2 (Nat)","15949","18989","Casework Assistant","9.66","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level A2 (Nat)","15949","18989","Witness Care Officer","2.59","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level B1 (Nat)","20277","25632","Case Progession Manager","1.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level B1 (Nat)","20277","25632","Casework Administration Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level B1 (Nat)","20277","25632","Caseworker","5.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level B1 (Nat)","20277","25632","Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level B1 (Nat)","20277","25632","Witness Care Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level B2 (Nat)","25972","30313","District Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level D Admin (Nat)","45191","57910","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","1.97","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","6.98","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LINCOLNSHIRE","CPS-C-008","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","3.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Associate Prosecutor (Lon)","27847","32979","Associate Prosecutor","27.95","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Crown Advocate (Lon)","50660","58843","Crown Advocate","45.44","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Crown Prosecutor (Lon)","29648","33933","Crown Prosecutor","4.80","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level A1 (Lon)","15015","17412","Casework Assistant","3.32","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level A1 (Lon)","15015","17412","Fees Clerk","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level A2 (Lon)","17275","20381","Administrative Officer","39.14","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level A2 (Lon)","17275","20381","Casework Assistant","78.83","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level A2 (Lon)","17275","20381","Fees Clerk","5.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level A2 (Lon)","17275","20381","Messenger","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level A2 (Lon)","17275","20381","Witness Care Officer","5.13","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level A2 Per Sec (Lon)","18622","23977","Casework Assistant","0.83","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Administrative Manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Area Business Support Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Area Business Support Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Business Support Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Case Progession Manager","8.24","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Casework Administration Manager","13.17","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Caseworker","24.57","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Caseworker","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","District Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Fees Manager","2.39","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Paralegal Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B1 (Lon)","21304","27132","Paralegal Officer","79.73","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B2 (Lon)","26905","31864","Casework and Business Support Manager","3.18","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B2 (Lon)","26905","31864","District Business Manager","0.42","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B2 (Lon)","26905","31864","Paralegal Business Manager","13.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B2 (Lon)","26905","31864","Senior Casework Manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B3 (Lon)","33239","41430","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level B3 (Lon)","33239","41430","Senior District Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level D Admin (Lon)","48665","63121","District Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level D Legal (Lon)","48665","63121","Advocacy and Projects Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level D Legal (Lon)","48665","63121","Area Lawyer Development and Advocacy Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level D Legal (Lon)","48665","63121","Borough Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level D Legal (Lon)","48665","63121","District Crown Prosecutor","12.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level D Legal (Lon)","48665","63121","Head of Legal Development","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Level E Legal (Lon)","65005","73708","Senior District Crown Prosecutor","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Paralegal Assistant (Lon)","17816","21832","Paralegal Assistant","19.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","RCPO - Admin Officer (Lon)","20275","23381","Casework Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","RCPO - Higher Exec Officer (Lon)","29905","36200","Paralegal Business Manager","0.67","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","SCP Above Break Point (Lon)","44453","56953","Senior Crown Prosecutor","44.76","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Senior Crown Advocate (Lon)","64649","69304","Senior Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Senior Crown Prosecutor (Lon)","36791","44333","Legal Development Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-011","Senior Crown Prosecutor (Lon)","36791","44333","Senior Crown Prosecutor","61.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Associate Prosecutor (Lon)","27847","32979","Associate Prosecutor","38.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Crown Advocate (Lon)","50660","58843","Crown Advocate","56.89","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Crown Prosecutor (Lon)","29648","33933","Crown Prosecutor","11.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level A1 (Lon)","15015","17412","Casework Assistant","0.42","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level A2 (Lon)","17275","20381","Administrative Officer","58.95","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level A2 (Lon)","17275","20381","Casework Assistant","44.42","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level A2 (Lon)","17275","20381","Fees Clerk","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level A2 (Lon)","17275","20381","Messenger","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level A2 (Lon)","17275","20381","Paralegal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level A2 (Lon)","17275","20381","Receptionist","0.76","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level A2 (Lon)","17275","20381","Witness Care Officer","7.10","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level B1 (Lon)","21304","27132","Administrative Manager","5.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level B1 (Lon)","21304","27132","Administrative Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level B1 (Lon)","21304","27132","Administrative Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level B1 (Lon)","21304","27132","Area Business Support Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level B1 (Lon)","21304","27132","Area Finance and Resources Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level B1 (Lon)","21304","27132","Business Support Manager","0.90","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LONDON","CPS-G-016","Level B1 (Lon)","21304","27132","Area Communications Manager","16.94","Operational Delivery"
