PUBLICATION,EXTRACT_DATE,TYPE,CCG_CODE,ONS_CCG_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01OCT2017,GP,03M,E38000145,B82609,YO62 4EF,ALL,ALL,4033
GP_PRAC_PAT_LIST,01OCT2017,GP,03M,E38000145,B82611,YO12 7RE,ALL,ALL,7897
GP_PRAC_PAT_LIST,01OCT2017,GP,03M,E38000145,B82628,YO14 0NN,ALL,ALL,4091
GP_PRAC_PAT_LIST,01OCT2017,GP,03M,E38000145,Y02669,YO11 2NP,ALL,ALL,3071
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88005,S6 3TN,ALL,ALL,11549
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88006,S2 3TA,ALL,ALL,4314
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88007,S11 8HN,ALL,ALL,29529
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88008,S3 9DL,ALL,ALL,9342
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88009,S6 1GA,ALL,ALL,6179
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88010,S35 1RN,ALL,ALL,15587
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88011,S5 8AL,ALL,ALL,4749
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88014,S5 7HD,ALL,ALL,7903
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88015,S8 7RL,ALL,ALL,9878
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88016,S7 2DW,ALL,ALL,12352
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88018,S6 4JQ,ALL,ALL,8546
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88019,S14 1PQ,ALL,ALL,8838
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88020,S2 1SL,ALL,ALL,6388
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88021,S6 4FA,ALL,ALL,7365
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88022,S12 2LJ,ALL,ALL,4078
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88023,S20 1HQ,ALL,ALL,10199
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88024,S8 7FH,ALL,ALL,7265
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88025,S12 3BP,ALL,ALL,8509
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88026,S8 0YH,ALL,ALL,12906
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88027,S4 8AN,ALL,ALL,4693
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88028,S10 5BU,ALL,ALL,9629
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88030,S2 2TD,ALL,ALL,6874
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88031,S6 3FT,ALL,ALL,11314
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88032,S12 3GH,ALL,ALL,5308
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88033,S5 6AZ,ALL,ALL,4841
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88034,S11 7EJ,ALL,ALL,9358
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88035,S5 6HH,ALL,ALL,9799
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88036,S13 9BZ,ALL,ALL,9910
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88037,S17 4DR,ALL,ALL,12587
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88038,S2 4UJ,ALL,ALL,8952
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88039,S35 9XQ,ALL,ALL,8106
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88040,S35 0FW,ALL,ALL,5844
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88041,S8 8QB,ALL,ALL,9361
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88042,S2 5QQ,ALL,ALL,5109
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88043,S6 4JQ,ALL,ALL,10599
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88044,S10 5PN,ALL,ALL,4641
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88045,S6 4GQ,ALL,ALL,9752
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88046,S8 0BJ,ALL,ALL,3118
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88047,S9 1DJ,ALL,ALL,7623
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88048,S3 9DA,ALL,ALL,6663
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88049,S5 7TW,ALL,ALL,5211
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88050,S12 3DZ,ALL,ALL,3606
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88051,S4 8GB,ALL,ALL,7501
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88052,S11 9AL,ALL,ALL,8784
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88053,S11 7PL,ALL,ALL,3993
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88054,S35 8NX,ALL,ALL,7377
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88057,S10 1EA,ALL,ALL,2363
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88059,S6 3QW,ALL,ALL,1272
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88060,S11 8AN,ALL,ALL,3842
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88062,S11 7AB,ALL,ALL,4595
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88068,S17 4DQ,ALL,ALL,3361
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88069,S9 4QH,ALL,ALL,16386
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88070,S5 0RG,ALL,ALL,7780
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88072,S13 7LY,ALL,ALL,12131
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88073,S2 3AJ,ALL,ALL,5776
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88074,S36 2RA,ALL,ALL,5180
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88076,S3 7SF,ALL,ALL,6953
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88077,S5 8GS,ALL,ALL,4998
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88078,S20 5BQ,ALL,ALL,6566
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88079,S10 1GN,ALL,ALL,7859
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88082,S8 9SG,ALL,ALL,1260
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88083,S10 5ND,ALL,ALL,2741
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88084,S9 5DH,ALL,ALL,3431
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88085,S13 8NA,ALL,ALL,8673
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88086,S5 7QB,ALL,ALL,3024
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88087,S2 5FX,ALL,ALL,8284
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88088,S2 2AG,ALL,ALL,5569
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88090,S2 1QU,ALL,ALL,4422
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88091,S5 0QJ,ALL,ALL,2656
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88092,S36 1BX,ALL,ALL,9626
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88095,S35 9XQ,ALL,ALL,5243
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88096,S12 4LA,ALL,ALL,6669
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88622,S3 9LB,ALL,ALL,1670
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88627,S3 7QP,ALL,ALL,34570
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88631,S8 0RT,ALL,ALL,1455
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88643,S5 0AE,ALL,ALL,2999
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88647,S20 6PD,ALL,ALL,4607
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88648,S20 7HZ,ALL,ALL,6586
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88652,S11 7BJ,ALL,ALL,3698
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88655,S9 1WZ,ALL,ALL,1196
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,C88656,S6 6BX,ALL,ALL,3176
GP_PRAC_PAT_LIST,01OCT2017,GP,03N,E38000146,Y05349,S1 2PJ,ALL,ALL,4476
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B81036,YO42 2BS,ALL,ALL,16055
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82002,YO61 3JR,ALL,ALL,7333
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82005,YO24 3WX,ALL,ALL,57096
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82018,YO19 6LE,ALL,ALL,5941
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82021,YO24 4DB,ALL,ALL,8030
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82026,YO32 2LL,ALL,ALL,32724
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82031,LS25 6ED,ALL,ALL,9274
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82033,YO18 8BL,ALL,ALL,10558
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82041,YO8 9AJ,ALL,ALL,15865
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82047,YO10 4DU,ALL,ALL,20977
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82064,YO61 1QW,ALL,ALL,3305
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82068,YO62 5HD,ALL,ALL,3291
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82071,YO23 3UA,ALL,ALL,7354
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82073,LS25 5AA,ALL,ALL,9673
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82074,YO8 4QH,ALL,ALL,16755
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82077,YO62 6AR,ALL,ALL,5922
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82079,YO61 1LL,ALL,ALL,3296
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82080,YO32 5UA,ALL,ALL,19125
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82081,YO41 4DY,ALL,ALL,7141
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82083,YO24 4HD,ALL,ALL,43759
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82097,YO8 4BL,ALL,ALL,10695
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82098,YO1 7NP,ALL,ALL,19676
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82100,YO24 3BZ,ALL,ALL,8084
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82103,YO31 7YD,ALL,ALL,2115
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82105,LS24 8HD,ALL,ALL,8516
GP_PRAC_PAT_LIST,01OCT2017,GP,03Q,E38000188,B82619,YO60 6PS,ALL,ALL,1186
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87001,WF4 4PA,ALL,ALL,8160
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87002,WF4 5BY,ALL,ALL,11578
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87003,WF7 7HZ,ALL,ALL,9510
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87004,WF1 4PR,ALL,ALL,9696
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87005,WF10 1PH,ALL,ALL,11121
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87006,WF9 3AP,ALL,ALL,9967
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87007,WF8 1NF,ALL,ALL,12082
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87008,WF2 8FE,ALL,ALL,14039
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87009,WF7 5HE,ALL,ALL,6266
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87011,WF8 1SU,ALL,ALL,13105
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87012,WF1 5PN,ALL,ALL,9082
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87013,WF1 2PE,ALL,ALL,13282
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87015,WF8 4PQ,ALL,ALL,8804
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87016,WF9 2RD,ALL,ALL,22225
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87017,WF1 1PG,ALL,ALL,23264
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87018,WF10 4EN,ALL,ALL,10476
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87019,WF3 4HS,ALL,ALL,7516
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87020,WF2 7GP,ALL,ALL,12805
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87021,WF11 0JA,ALL,ALL,12698
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87022,WF2 9PE,ALL,ALL,7326
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87023,WF10 3TG,ALL,ALL,15211
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87025,WF10 1DP,ALL,ALL,5853
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87026,WF9 4DP,ALL,ALL,14940
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87027,WF1 3JQ,ALL,ALL,12625
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87028,WF4 1HJ,ALL,ALL,10474
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87030,WF11 8NQ,ALL,ALL,10975
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87031,WF5 8DF,ALL,ALL,12625
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87032,WF7 6JL,ALL,ALL,7114
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87033,WF6 1QD,ALL,ALL,3797
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87036,WF9 3AP,ALL,ALL,4136
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87039,WF6 2AZ,ALL,ALL,14502
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87040,WF5 8DF,ALL,ALL,8067
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87041,WF6 2BU,ALL,ALL,2784
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87042,WF10 2QP,ALL,ALL,5161
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87044,WF2 0DP,ALL,ALL,2705
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87600,WF6 2BU,ALL,ALL,2325
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87602,WF6 2JZ,ALL,ALL,2371
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,B87604,WF1 4SD,ALL,ALL,2665
GP_PRAC_PAT_LIST,01OCT2017,GP,03R,E38000190,Y02509,WF1 2SN,ALL,ALL,245
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83004,PE21 8UE,ALL,ALL,11447
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83005,PE23 5LG,ALL,ALL,7446
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83006,LN11 9AU,ALL,ALL,3886
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83010,PE21 6PF,ALL,ALL,15538
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83015,PE20 3JE,ALL,ALL,8373
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83019,PE25 2RN,ALL,ALL,22214
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83027,LN9 6AL,ALL,ALL,9177
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83028,PE12 7EE,ALL,ALL,8104
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83032,LN13 9HT,ALL,ALL,7651
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83042,LN11 7QU,ALL,ALL,5729
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83043,LN8 3BP,ALL,ALL,10299
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83045,PE25 3TD,ALL,ALL,16108
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83047,PE21 8EG,ALL,ALL,10268
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83049,PE22 9LE,ALL,ALL,6642
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83055,PE22 8AA,ALL,ALL,5334
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83056,LN11 9EH,ALL,ALL,11025
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83057,PE20 1DS,ALL,ALL,6222
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83059,PE21 6JU,ALL,ALL,11659
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83060,PE21 8EG,ALL,ALL,8028
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83061,DN36 5RT,ALL,ALL,9653
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83064,LN12 1DP,ALL,ALL,14094
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83083,LN4 4SG,ALL,ALL,7995
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83085,LN11 0JN,ALL,ALL,8287
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83605,LN9 6QP,ALL,ALL,2859
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83613,LN7 6NX,ALL,ALL,5342
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83634,LN10 6TX,ALL,ALL,3960
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83635,LN10 6SQ,ALL,ALL,5885
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83643,LN8 6ED,ALL,ALL,2308
GP_PRAC_PAT_LIST,01OCT2017,GP,03T,E38000099,C83650,LN8 5DA,ALL,ALL,3653
GP_PRAC_PAT_LIST,01OCT2017,GP,03V,E38000037,K83002,NN17 2UR,ALL,ALL,48413
GP_PRAC_PAT_LIST,01OCT2017,GP,03V,E38000037,K83059,NN18 0QP,ALL,ALL,10061
GP_PRAC_PAT_LIST,01OCT2017,GP,03V,E38000037,K83607,NN17 1LG,ALL,ALL,1901
GP_PRAC_PAT_LIST,01OCT2017,GP,03V,E38000037,K83614,NN17 1QP,ALL,ALL,5574
GP_PRAC_PAT_LIST,01OCT2017,GP,03V,E38000037,K83622,NN18 8LU,ALL,ALL,11692
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82001,LE8 0LG,ALL,ALL,9421
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82002,LE8 5QJ,ALL,ALL,10623
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82009,LE16 7BN,ALL,ALL,24664
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82010,LE15 6NT,ALL,ALL,16012
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82013,LE18 2EW,ALL,ALL,10803
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82016,LE14 4PA,ALL,ALL,6550
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82021,LE2 5AA,ALL,ALL,8659
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82022,LE7 9AJ,ALL,ALL,6939
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82025,LE17 4EB,ALL,ALL,10807
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82036,LE8 0LN,ALL,ALL,16073
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82038,LE13 1NX,ALL,ALL,35567
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82039,LE3 2JN,ALL,ALL,10458
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82042,LE7 2EQ,ALL,ALL,11900
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82044,LE15 8PR,ALL,ALL,6462
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82048,LE2 5PP,ALL,ALL,4140
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82055,LE19 2DU,ALL,ALL,14445
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82056,LE3 8GS,ALL,ALL,13976
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82066,LE3 3FN,ALL,ALL,14332
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82067,LE2 4PE,ALL,ALL,9133
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82068,LE8 4NS,ALL,ALL,11546
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82071,LE18 2EW,ALL,ALL,12088
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82077,LE15 9EG,ALL,ALL,11200
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82078,LE7 2EQ,ALL,ALL,11234
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82079,LE18 4SE,ALL,ALL,8636
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82098,LE8 4DN,ALL,ALL,7440
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82109,LE17 6JZ,ALL,ALL,3526
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82112,LE2 4NW,ALL,ALL,4450
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82119,LE19 2GX,ALL,ALL,2184
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82611,LE17 4EB,ALL,ALL,5853
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82631,LE19 4LY,ALL,ALL,6242
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,C82649,LE15 7PP,ALL,ALL,4173
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,Y03584,LE19 2DU,ALL,ALL,47
GP_PRAC_PAT_LIST,01OCT2017,GP,03W,E38000051,Y05412,LE1 2BG,ALL,ALL,72
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81010,NG10 1QQ,ALL,ALL,13186
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81021,DE7 8ES,ALL,ALL,15050
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81022,DE7 5PZ,ALL,ALL,3582
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81023,NG10 1RY,ALL,ALL,9075
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81026,NG10 5HZ,ALL,ALL,7006
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81061,DE7 5PR,ALL,ALL,15390
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81083,NG10 1RY,ALL,ALL,10288
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81090,DE7 5PZ,ALL,ALL,3656
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81097,NG10 4NP,ALL,ALL,6575
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81115,DE7 5QS,ALL,ALL,5000
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81604,DE7 5AN,ALL,ALL,3759
GP_PRAC_PAT_LIST,01OCT2017,GP,03X,E38000058,C81642,NG10 3RJ,ALL,ALL,4997
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81008,S45 9NR,ALL,ALL,10073
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81029,DE55 5PS,ALL,ALL,16448
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81033,NG20 8DG,ALL,ALL,15916
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81050,DE55 2AA,ALL,ALL,9658
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81055,S42 5ND,ALL,ALL,3722
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81056,S45 9NG,ALL,ALL,6196
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81095,S21 3TY,ALL,ALL,4568
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81096,S80 4DY,ALL,ALL,5428
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81099,DE55 7DW,ALL,ALL,7878
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81638,S44 6PP,ALL,ALL,3336
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81647,S42 5LH,ALL,ALL,4552
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81655,S44 6DE,ALL,ALL,3611
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81658,S42 6SN,ALL,ALL,5284
GP_PRAC_PAT_LIST,01OCT2017,GP,03Y,E38000071,C81661,DE55 5JJ,ALL,ALL,2479
