"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 6","58103","74446","Vacant","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 6","58103","74446","Senior Operational Manager","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 6","58103","74446","Senior Project Manager","2.78","Programme and Project Management (PPM)"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 6","58103","74446","Scientist","0.68","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","48004","62239","Project Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","48004","62239","Vacant","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","48004","62239","Operational Manager","5.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","48004","62239","Scientist","12.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","48004","62239","Scientific Support Manager","3.25","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SPTO","39261","48984","Scientist","5.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SSO","39261","48984","IT Manager","1.00","Information Technology"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SSO","39261","48984","Senior Internal Auditor","1.33","Internal Audit"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SSO","39261","48984","Scientist","20.90","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SSO","39261","48984","Vacant","5.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SEO","35114","45232","Scientific Support Manager","8.60","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SEO","35114","45232","Vacant","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HPTO","31553","42995","Vacant","2.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HSO","31553","42995","Scientist","27.40","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HSO","31553","42995","Scientist","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HEO","28280","37797","Scientific Support","8.38","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HEO","28280","37797","Vacant","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HSO","31553","42995","Vacant","4.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HPTO","31553","42995","Scientific Support","4.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HPTO","31553","42995","Vacant","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SO","28266","38008","Scientist","32.60","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SO","28266","38008","Vacant","15.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","PTO","28266","38008","Scientific Support","11.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","EO","23330","30896","Scientific Support","2.68","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","AO","20352","24336","Scientific Support","11.79","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","AO","20352","24336","Vacant","3.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","AA","16641","20924","Scientific Support","12.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","AA","16641","20924","Vacant","1.00","science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","IO","23330","30896","Police Adviser","4.00","Science and Engineering"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Grade 6","58103","74446","Senior Principal Research Officer","1.00","Social Research"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Grade 7","48004","62239","Statistician","2.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Grade 7","48004","62239","Operational Researcher","1.00","Operational Research"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Senior Stats Officer","37317","48488","Statistician","2.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","SRO","39261","48984","Social Researcher","1.00","Social Research"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","SEO","35114","45232","Statistical Support Officer","1.00","Operational Delivery"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","HSO","31553","42995","Statistician","1.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","HEO","28280","37797","Statistical Support Officer","2.00","Operational Delivery"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Statistical Officer","25305","34340","Statistical Support Officer","3.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Statistical Officer","25305","34340","Vacant","1.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","EO","23330","30896","Statistical Support Officer","2.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","AO","20352","24336","Statistical Support Officer","6.83","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","AO","20352","24336","Vacant","2.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 6","58103","74446","Senior Principal Research Officer","2.00","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 6","58103","74446","Statistician","1.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 7","48004","62239","Principal Research Officer","1.60","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 7","48004","62239","Vacant","1.00","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 7 Economist","61262","71982","Economic Adviser","4.00","Economics"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 7","48004","62239","Statistician","3.67","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 7","48004","62239","Data Manager","1.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","SRO","39261","48984","Senior Researcher","4.39","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","SRO","39261","48984","Vacant","4.00","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","SEO","35114","45232","Statistical Support Officer","1.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Senior Stats Officer","37317","48488","Statistician","2.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","SSO","39261","48984","Operational Researcher","1.00","Operational Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Economic Assistant","32293","42130","Economist","4.00","Economics"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Assistant Statistician","32293","42130","Statistician","3.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","HEO","28280","37797","Statistical Support Officer","1.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","HSO","31553","42995","Statistician","2.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","HSO","31553","42995","Operational Researcher","1.00","Operational Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","RO","28266","38008","Social Researcher","4.60","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","RO","28266","38008","Vacant","3.00","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","EO","23330","30896","Statistical Support Officer","2.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Statistical Officer","25305","34340","Statistician","4.68","Statisticians"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 6","58103","74446","Operational Researcher","2.00","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 7 Economist","61262","71982","Economic Adviser","2.00","Economics"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 7","48004","62239","Operational Researcher","5.50","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 7","48004","62239","Vacant","2.00","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 7","48004","62239","Social Researcher","1.00","Social Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 7","48004","62239","Operational Research Manager","1.00","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","SSO","39261","48984","Operational Researcher","9.50","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","SRO","39261","48984","Social Researcher","1.00","Social Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Economic Assistant","32293","42130","Vacant","1.00","Economics"
"Home Office","Home Office","Decision Support for Operations","1HOS11","HSO","31553","42995","Operational Researcher","9.00","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","HSO","31553","42995","Vacant","3.00","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","HEO","28280","37797","Operational Support","1.60","Operational Delivery"
"Home Office","Home Office","Decision Support for Operations","1HOS11","SO","28266","38008","Operational Researcher","4.00","Operational Research"
