Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,23-May-13,1306-01944,1005.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,23-May-13,1306-01945,1005.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,29-May-13,1306-01946,1005.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,01-May-13,1306-01947,1026.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,29-May-13,1306-01948,1077.59,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,09-May-13,1306-01949,1116.62,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,23-May-13,1306-01950,1116.62,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,29-May-13,1306-01951,1116.62,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,29-May-13,1306-01952,1189.35,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,16-May-13,1306-01953,1391.59,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,09-May-13,1306-01954,7173.94,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,01-May-13,1306-01955,517.69,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,09-May-13,1306-01956,641.83,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,16-May-13,1306-01957,778,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,01-May-13,1306-01958,802.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,09-May-13,1306-01959,802.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,16-May-13,1306-01960,802.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,23-May-13,1306-01961,809.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,01-May-13,1306-01962,829.85,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,16-May-13,1306-01963,855.76,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,01-May-13,1306-01964,949.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,23-May-13,1306-01965,959.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,29-May-13,1306-01966,959.51,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,23-May-13,1306-01967,959.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,29-May-13,1306-01968,959.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,01-May-13,1306-01969,959.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,09-May-13,1306-01970,959.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,29-May-13,1306-01971,989.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,09-May-13,1306-01972,995.24,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,16-May-13,1306-01973,1057.17,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,01-May-13,1306-01974,1057.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,09-May-13,1306-01975,1057.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,23-May-13,1306-01976,1057.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,29-May-13,1306-01977,1057.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,09-May-13,1306-01978,1139.31,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,01-May-13,1306-01979,1154.7,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,23-May-13,1306-01980,1154.7,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,29-May-13,1306-01981,1170.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,16-May-13,1306-01982,1185.49,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,29-May-13,1306-01983,1223.7,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,16-May-13,1306-01984,1708.1,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,01-May-13,1306-01985,2192.47,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,09-May-13,1306-01986,2192.47,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services  ,Employees,Agency Staff,8,23-May-13,1306-01987,2217.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,16-May-13,1306-01988,714.14,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,01-May-13,1306-01989,808.85,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,09-May-13,1306-01990,838.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,23-May-13,1306-01991,910.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,29-May-13,1306-01992,925.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,16-May-13,1306-01993,1005.59,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,09-May-13,1306-01994,1078.46,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,01-May-13,1306-01995,1078.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,23-May-13,1306-01996,1078.49,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Benefits  ,Employees,Agency Staff,8,29-May-13,1306-01997,1078.49,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,29-May-13,1306-01998,502.61,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,09-May-13,1306-01999,504.38,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,09-May-13,1306-02000,504.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,29-May-13,1306-02001,504.4,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,23-May-13,1306-02002,511.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,23-May-13,1306-02003,514.06,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,01-May-13,1306-02004,517.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,23-May-13,1306-02005,517.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,29-May-13,1306-02006,517.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,29-May-13,1306-02007,518.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,01-May-13,1306-02008,532.81,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,01-May-13,1306-02009,532.81,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,29-May-13,1306-02010,557.66,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,23-May-13,1306-02011,558.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,29-May-13,1306-02012,564.76,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,23-May-13,1306-02013,582.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,01-May-13,1306-02014,589.94,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,01-May-13,1306-02015,617.54,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,09-May-13,1306-02016,618.06,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,29-May-13,1306-02017,621,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund  ,Employees,Agency Staff,8,29-May-13,1306-02018,621,R,Comensura Limited
