PLACE-REF,Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,ANALYSIS-CD,RV,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
7192026029,0,4840,O,0,,0,0,0,,0,0,0,CO,10000,JOBWISE LTD,FINANCE DEPARTMENT,18-20 BRIDGE STREET,BOLTON,,,BL1 2EA,01/03/2011,24 ST PETERSGATE,STOCKPORT,,,,SK1 1HD,OFFICES AND PREMISES
908313009,0,78408,O,0,,0,2106,0,,0,0,0,CW,162000,JOE DAVIES (MANCHESTER) LTD,,,,,,,21/12/2000,149 BROADSTONE ROAD,STOCKPORT,,,,SK5 7GA,WAREHOUSE AND PREMISES
908313019,0,7865,V,0,,0,211.25,0,,0,0,0,CO,16250,JOE DAVIES (MANCHESTER) LTD,,,,,,,19/12/2012,1ST FLOOR,149 BROADSTONE ROAD,STOCKPORT,,,SK5 7GA,OFFICES AND PREMISES
5494021049,0,1125.3,O,0,,-1,0,1125.3,,0,0,0,CO,2325,JOHN BARRATT T/A SCREEN STOCKPORT,,,,,,,14/05/2014,OFFICE 3,1ST FLOOR,21 MARKET PLACE,STOCKPORT,,SK1 1EU,OFFICES AND PREMISES
4553001009,0,9075,O,0,,0,243.75,0,,0,0,0,IF3O,18750,JOHN COULSON (BUILDERS) LTD,INCE STREET,STOCKPORT,,,,SK4 1TJ,16/01/1995,"WORKSHOP, OFFICES & PREMISES",INCE STREET,STOCKPORT,,,SK4 1TJ,"WORKSHOP, OFFICE AND PREMISES"
826040029,0,701.8,O,0,,-1,0,701.8,,0,0,0,CO,1450,JOHN CRAWFORD DECORATORS LTD,1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,19/08/2000,PART 1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,OFFICES AND PREMISES
826040059,0,617.1,O,0,,0,0,0,,0,0,0,CO,1275,JOHN CRAWFORD DECORATORS LTD,1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,04/05/2000,PT 1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,OFFICES AND PREMISES
8326020069,0,23958,O,0,,0,643.5,0,,0,0,0,CS,49500,JOHN DAVID GROUP PLC,HOLLINSBROOK WAY,PILSBURY,BURY,LANCS,,BL9 8RR,11/12/2004,UNIT B01,THE COURTS SHOPPING CENTRE,WARREN STREET,STOCKPORT,,SK1 1UD,SHOP AND PREMISES
8493000009,0,14157,O,0,,0,380.25,0,,0,0,0,IF3,29250,JOHN DELANY MOTORS LTD,WOOD STREET,BRINKSWAY,STOCKPORT,,,SK3 0DF,02/11/1998,WOOD STREET,STOCKPORT,,,,SK3 0DF,WORKSHOP AND PREMISES
715002649,0,739.33,O,0,,0,0,0,,0,0,0,CO,3150,JOHN HENRY THOMAS LTD,THIRD FLOOR,207 REGENT STREET,LONDON,,,W1B 3HH,06/10/2016,BLOCK 67 F13,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICE
715002919,0,6806.5,O,0,,0,182.82,0,,0,0,0,CO,29000,JOHN HENRY THOMAS LTD,THIRD FLOOR,207 REGENT STREET,LONDON,,,W1B 3HH,06/10/2016,BLOCK 67 T2,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICE & PREMISES
715002979,0,739.33,O,0,,0,0,0,,0,0,0,CO,3150,JOHN HENRY THOMAS LTD,THIRD FLOOR,207 REGENT STREET,LONDON,,,W1B 3HH,06/10/2016,BLOCK 67 S16,EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICES AND PREMISES
715003239,0,774.53,O,0,,0,0,0,,0,0,0,CO,3300,JOHN HENRY THOMAS LTD,THIRD FLOOR,207 REGENT STREET,LONDON,,,W1B 3HH,06/10/2016,"BLOCK 67, S8",EUROPA BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,OFFICE
3935182009,0,2855.6,O,0,,-1,0,2855.6,,0,0,0,CS,5900,JOHN LESLIE MELLOR ESTATE AGNETS LTD,,,,,,,18/02/1994,182 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4DU,SHOP AND PREMISES
1640046009,0,3581.6,O,0,,-1,0,2745.95,,0,0,0,IF3,7400,JOHN LEWIS LTD,REG OFF-1 WOODRUFFE GARDENS,ROMILEY,STOCKPORT,,,SK6 3JD,01/04/1990,15 CHADKIRK BUSINESS PARK,CHADKIRK,ROMLIEY,STOCKPORT,,SK6 3NE,WORKSHOP AND PREMISES
8576901009,0,794820.82,O,0,,0,21348.49,0,,0,0,0,CS,3330000,JOHN LEWIS PARTNERSHIP PLC,C/O R-CAM LTD,8 PRINCE MAURICE COURT,HAMBLETON AVENUE,DEVIZES,WILTSHIRE,SN10 2RT,25/10/1995,CHEADLE ROYAL RETAIL PARK,WILMSLOW ROAD,CHEADLE,,,SK8 3BZ,SHOP AND PREMISES
6032043039,0,10648,O,0,,0,286,0,,0,0,0,CW,22000,JOHN MAXWELL OF WILMSLOW LTD,133A WOODFORD ROAD,WOODFORD,STOCKPORT,,,SK7 1QD,01/12/2004,UNIT 8,LEVENS ROAD,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DL,WAREHOUSE AND PREMISES
973005019,0,2710.4,O,0,,-1,0,2710.4,,0,0,0,CO,5600,JOHN WHELAN FINANCIAL PLANNING LTD,,,,,,,01/12/2011,5 BUCKINGHAM ROAD,CHEADLE HULME,CHEADLE,,,SK8 5EG,OFFICES AND PREMISES
3935157009,0,4791.6,O,0,,-1,0,1676.13,,0,0,0,CS3,9900,JOHN YATES HAIR & BEAUTY LTD,3 OLD OAK STREET,DIDSBURY VILLAGE,MANCHESTER,,,M20 6RH,15/03/2008,157 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4HY,HAIRDRESSING SALON AND PREMISES
1876001009,0,1960.2,O,0,,0,52.65,0,MAN,1610.28,0,0,CO,4050,JOHNNIE JOHNSON HOUSING ASSOC,ASTRA HOUSE,SPINNERS LANE,POYNTON,CHESHIRE,,SK12 1GA,01/04/2010,1 SPEY HOUSE,CRITERION STREET,REDDISH,STOCKPORT,,SK5 6TD,OFFICES AND PREMISES
5227074019,0,416.24,O,0,,0,11.18,0,MAN,341.94,0,0,CO,860,JOHNNIE JOHNSON HOUSING ASSOC,ASTRA HOUSE,SPINNERS LANE,POYNTON,CHESHIRE,,SK12 1GA,01/04/1990,OFFICE ADJACENT TO 74,MAYPOOL DRIVE,OFF GREG STREET,REDDISH,STOCKPORT,SK5 7SZ,OFFICE AND PREMISES
9594010009,0,2395.8,O,0,,0,64.35,0,MAN,1968.12,0,0,CO,4950,JOHNNIE JOHNSON HOUSING ASSOC,ASTRA HOUSE,SPINNERS LANE,POYNTON,CHESHIRE,,SK12 1GA,08/01/1996,10 LINDLEY GROVE,ADSWOOD,STOCKPORT,,,SK3 8LA,OFFICE AND PREMISES
8359037009,0,4501.2,O,0,,-1,0,2025.3,,0,0,0,CS,9300,JOHNS NEWSAGENT LTD,37 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK1 3RP,05/04/1990,37 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK1 3RP,SHOP AND PREMISES
1734006009,0,2516.8,O,0,,0,0,0,,0,0,0,CS,5200,JOHNSON CLEANERS UK LTD,C/O BELLROCK FM LTD,ENTERPRISE HOUSE,SUNNINGDALE ROAD,LEICESTER,,LE3 1UR,01/04/1996,6 CHURCH ROAD,GATLEY,CHEADLE,,,SK8 4NQ,SHOP AND PREMISES
7376051519,0,9075,O,0,,0,243.75,0,,0,0,0,CO,18750,JOHNSON GEDDES LTD,SUITE G1A GROUND FLOOR,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,14/03/2014,PART GROUND FLOOR,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,OFFICES AND PREMISES
7376051909,0,677.6,O,0,,0,0,0,,0,0,0,CP1,1400,JOHNSON GEDDES LTD,SUITE G1A GROUND FLOOR,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,24/04/2009,CAR SPACES 6 & 96-98,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,CAR PARKING SPACES
6094349039,0,5445,O,0,,-1,0,681.23,,0,0,0,CO,11250,JOHNSON REED LTD,,,,,,,01/04/2011,1ST & 2ND FLOOR AT,42 NEWBRIDGE LANE,STOCKPORT,,,SK1 2NA,OFFICES AND PREMISES
715000019,0,11616,O,0,,0,312,0,,0,0,0,CW,24000,JOINERY STOCKISTS LTD,UNIT BE,MCKENZIE IND ESTATE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0SB,11/11/2014,UNIT BE,MCKENZIE IND ESTATE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0XB,WAREHOUSE AND PREMISES
715011029,0,21901,O,0,,0,588.25,0,,0,0,0,IF3,45250,JOINERYWORKSHOP.COM LTD,HILLSIDE 18 BUXTON ROAD WEST,DISLEY,STOCKPORT,,,SK12 2AE,04/09/2015,3 MCKENZIE INDUSTRIAL ESTATE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,,SK3 0SB,WORKSHOP AND PREMISES & OFFICES
1734011009,0,2710.4,O,0,,-1,0,2710.4,,0,0,0,CS,5600,JOM GATLEY LTD,,,,,,,24/09/2009,11 CHURCH ROAD,GATLEY,CHEADLE,,,SK8 4NG,SHOP AND PREMISES
3458007029,0,2710.4,O,0,,-1,0,2710.4,,0,0,0,CS,5600,JON BERNHARD (STKPT) LTD,7 GREAT PORTWOOD STREET,STOCKPORT,,,,SK1 2DW,03/11/1997,7 GREAT PORTWOOD STREET,STOCKPORT,,,,SK1 2DW,SHOP AND PREMISES
921001009,0,7986,O,0,,0,0,0,,0,0,0,CX,16500,JONATHAN ALCOCK & SONS LTD,,,,,,,01/04/1990,1-3 BROOK HOUSE,BROOK ROAD,CHEADLE,,,SK8 1PQ,FUNERAL PARLOUR AND PREMISES
921001029,0,3388,V,0,,0,91,0,,0,0,0,CO,7000,JONATHAN ALCOCK & SONS LTD,,,,,,,25/10/2013,1ST FLOOR,1 BROOK ROAD,CHEADLE,,,SK8 1PQ,OFFICES AND PREMISES
921001039,0,508.2,O,0,,0,0,0,,0,0,0,CP1,1050,JONATHAN ALCOCK & SONS LTD,,,,,,,25/10/2013,CAR SPACES AT,1 BROOK ROAD,CHEADLE,,,SK8 1PQ,CAR PARKING SPACE(S)
5098071009,0,1452,O,0,,0,0,0,,0,0,0,CS,3000,JONATHAN ALCOCK & SONS LTD,,,,,,,01/06/2006,71 LONDON ROAD,HAZEL GROVE,STOCKPORT,,,SK7 4AX,SHOP AND PREMISES
8314000009,0,0,O,0,,0,0,0,,0,0,0,AC,0,JONES HOMES LTD,EMERSON HOUSE,HEYS LANE,ALDERLEY EDGE,CHESHIRE,,SK9 7LF,20/08/2016,MARKETING SUITE,ROSE DALE,WALTON DRIVE,MARPLE,STOCKPORT,SK6 6HB,OST VAL
5602045009,0,3726.8,O,0,,-1,0,2670.76,,0,0,0,CO,7700,JONES KNOWLES WARBURTON LTD,47 MIDDLE HILLGATE,STOCKPORT,,,,SK1 3DG,01/06/2014,45-47 MIDDLE HILLGATE,STOCKPORT,,,,SK1 3DG,OFFICES AND PREMISES
5495011009,0,4017.2,O,0,,-1,0,2477.46,,0,0,0,CO,8300,JONES LAW PARTNERSHIP,11 MARKET STREET,MARPLE,STOCKPORT,,,SK6 7AA,01/01/1998,VERNON CHAMBERS,11 MARKET STREET,MARPLE,STOCKPORT,,SK6 7AA,OFFICES AND PREMISES
8576906239,0,32428,O,0,,0,871,0,,0,0,0,CO,67000,JONTEK LTD,PT GND FLOOR,NO 1 LAKESIDE,ROYAL CRESCENT,WILMSLOW ROAD,CHEADLE,SK8 3GW,01/10/2015,PT GND FLOOR,NO 1 LAKESIDE,ROYAL CRESCENT,WILMSLOW ROAD,CHEADLE,SK8 3GW,OFFICES AND PREMISES
7376051419,0,4114,O,0,,-1,0,2399.84,,0,0,0,CO,8500,JORDAN LYNCH LTD,,,,,,,01/07/2013,PT 2ND FLOOR,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,OFFICES AND PREMISES
908099009,0,5977.4,O,0,,0,0,0,,0,0,0,CL,12350,JOSEPH HOLT LTD,DERBY BREWERY,EMPIRE STREET,CHEETHAM HILL,MANCHESTER,,M3 1JD,04/12/2006,GREY HORSE,BROADSTONE ROAD,STOCKPORT,,,SK5 7AS,PUBLIC HOUSE AND PREMISES
908099019,0,895.4,V,919.45,MINRV,0,24.05,0,,0,0,0,LC1,1850,JOSEPH HOLT LTD,DERBY BREWERY,EMPIRE STREET,CHEETHAM HILL,MANCHESTER,,M3 1JD,04/12/2006,BANDHOUSE AT REAR OF,GREY HORSE,99 BROADSTONE ROAD,STOCKPORT,,SK5 7AS,CLUB AND PREMISES
2499552009,0,26862,O,0,,0,721.5,0,,0,0,0,CL,55500,JOSEPH HOLT LTD,DERBY BREWERY,EMPIRE STREET,CHEETHAM HILL,MANCHESTER,,M3 1JD,01/04/1990,THE GRIFFIN HOTEL,552,DIDSBURY ROAD,HEATON NORRIS,STOCKPORT,SK4 3AJ,PUBLIC HOUSE AND PREMISES
5082023009,0,6001.6,O,0,,0,0,0,,0,0,0,CL,12400,JOSEPH HOLT LTD,DERBY BREWERY,EMPIRE STREET,CHEETHAM HILL,MANCHESTER,,M3 1JD,13/04/2010,WINTERS WINE BAR,23-27 LITTLE UNDERBANK,STOCKPORT,,,SK1 1LA,PUBLIC HOUSE AND PREMISES
5451068009,0,25047,V,0,,0,672.75,0,,0,0,0,CL,51750,JOSEPH HOLT LTD,DERBY BREWERY,EMPIRE STREET,CHEETHAM HILL,MANCHESTER,,M3 1JD,25/02/2013,FIVE WAYS HOTEL,68 MACCLESFIELD ROAD,HAZEL GROVE,STOCKPORT,,SK7 6BE,PUBLIC HOUSE AND PREMISES
5602054009,0,5445,O,0,,0,0,0,,0,0,0,CL,11250,JOSEPH HOLT LTD,DERBY BREWERY,EMPIRE STREET,CHEETHAM HILL,MANCHESTER,,M3 1JD,17/06/2010,SUN & CASTLE,MIDDLE HILLGATE,STOCKPORT,,,SK1 3DG,PUBLIC HOUSE AND PREMISES
7376047009,0,22264,O,0,,0,598,0,,0,0,0,CL,46000,JOSEPH HOLT LTD,DERBY BREWERY,EMPIRE STREET,CHEETHAM HILL,MANCHESTER,,M3 1JD,01/04/1990,PLATFORM 5,STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 7AA,PUBLIC HOUSE AND PREMISES
8576124009,0,52272,O,0,,0,1404,0,,0,0,0,CL,108000,JOSEPH HOLT LTD,DERBY BREWERY,EMPIRE STREET,CHEETHAM HILL,MANCHESTER,,M3 1JD,01/04/1990,GRIFFIN HOTEL,WILMSLOW ROAD,CHEADLE,,,SK8 3NW,PUBLIC HOUSE AND PREMISES
7266041009,0,8470,O,0,,0,0,0,,0,0,0,IF3,17500,JOSEPH PERCIVAL & CO,,,,,,,23/12/2011,41 SHAWCROSS STREET,HIGHER HILLGATE,STOCKPORT,,,SK1 3EZ,WORKSHOP AND PREMISES
6985001009,0,3726.8,O,0,,-1,0,2670.76,,0,0,0,CW1,7700,JOSH ROBINSON EXCAVATIONS LTD,THE LEAS,3 HILLTOP DRIVE,MARPLE,STOCKPORT,,SK6 6JZ,24/06/2007,RAILWAY ROAD,ROSE HILL,MARPLE,STOCKPORT,,SK6 6HU,LAND USED FOR STORAGE AND PREMISES
8334029029,0,6897,O,0,,0,0,0,,0,0,0,IF,14250,JOSHUA KERSHAW & SON LTD,,,,,,,01/04/2007,J KERSHAW & CO (STOCKPORT) LTD,WATER STREET,STOCKPORT,,,SK1 2BP,FACTORY AND PREMISES
3960221019,0,2952.4,O,0,,0,0,0,,0,0,0,IF3,6100,JPM ENGINEERING LTD,,,,,,,11/02/2002,HESKETH STREET,HEATON NORRIS,STOCKPORT,,,SK4 1TF,WORKSHOP AND PREMISES
7857000549,0,5687,O,0,,-1,0,234.46,,0,0,0,CW,11750,JRB ENTERPRISE LTD,UNIT 27 OLD WOOL LANE,THE DEMMINGS,CHEADLE,,,SK8 2PE,01/11/2006,UNIT 27,THE DEMMINGS,CHEADLE,,,SK8 2PS,WAREHOUSE AND PREMISES
3500327079,0,5687,O,0,,-1,0,234.46,,0,0,0,IF3O,11750,JRS FABRICATION ENG LTD,3 VAUXHALL WORKS,GREG STREET,SOUTH REDDISH,STOCKPORT,,SK5 7BR,01/10/1999,3 VAUXHALL WORKS,GREG STREET,SOUTH REDDISH,STOCKPORT,,SK5 7BR,"WORKSHOP, OFFICE AND PREMISES"
6438099169,0,883.3,O,0,,-1,0,883.3,,0,0,0,CO,1825,JRT LIMITED,,,,,,,01/12/2014,HUB 13,PEPPER HOUSE,1 PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5DP,OFFICES AND PREMISES
1007174159,0,367.84,O,0,,-1,0,367.84,,0,0,0,CW3,760,JSD JOINERY AND BUILDING SERVICES LTD,,,,,,,01/10/2014,"OFFICE 1, SIMPSONS BUSINESS CENTRE",BUXTON ROAD,HAZEL GROVE,STOCKPORT,,SK7 6LZ,STORE AND PREMISES
8105001229,0,4961,O,0,,-1,0,1447.55,,0,0,0,IF3,10250,JSL FURNITURE LTD,6 CHURCHFIELDS,KNUTSFORD,CHESHIRE,,,WA16 8DP,01/01/2015,UNIT J,GOYT MILL,UPPER HIBBERT LANE,MARPLE,STOCKPORT,SK6 7HX,WORKSHOP AND PREMISES
3935147009,0,3436.4,O,0,,-1,0,2806.34,,0,0,0,CR1,7100,JSN HOSPITALITY LTD T/A JUNIPER COFFEE S,,,,,,,08/04/2011,147 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4HY,CAFE AND PREMISES
3370002559,0,4210.8,O,0,,-1,0,2315.76,,0,0,0,CO,8700,JTAL MANAGEMENT LLP,,,,,,,01/10/2015,SUITE 1.5 1ST FLOOR,OAK HOUSE,2 GATLEY ROAD,CHEADLE,,SK8 1PY,OFFICES AND PREMISES
7376049019,0,4114,O,0,,-1,0,2399.84,,0,0,0,CO,8500,JULIA KNIGHTLEY LTD,,,,,,,01/03/2014,49 STATION ROAD,CHEADLE HULME,CHEADLE,,,SK8 7AA,OFFICES AND PREMISES
3422018019,0,6050,O,0,,0,0,0,,0,0,0,CO,12500,JULIAN WADDEN & CO LTD,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,30/06/2014,16 - 18 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6AE,OFFICES AND PREMISES
5655010009,0,4549.6,V,0,,0,122.2,0,,0,0,0,CO,9400,JULIAN WADDEN & CO LTD,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,10/01/2014,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,OFFICES AND PREMISES
5655014093,0,6413,O,0,,0,0,0,,0,0,0,CO,13250,JULIAN WADDEN & CO LTD,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,01/04/2015,14 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,OFFICES AND PREMISES
7872001049,0,7865,O,0,,0,0,0,,0,0,0,CS,16250,JULIAN WADDEN & CO LTD,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,16/10/2014,2 THE HOLLINS,STOCKPORT ROAD,MARPLE,STOCKPORT,,SK6 6AY,SHOP AND PREMISES
8359081009,0,5035.26,V,0,,0,135.24,0,,0,0,0,CS7,15250,JULIAN WADDEN & CO LTD,10 MOORSIDE ROAD,HEATON MOOR,STOCKPORT,,,SK4 4DT,07/07/2016,81-83 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK1 3SL,SHOWROOM AND PREMISES
827300009,0,37648.57,O,0,,0,1011.22,0,,0,0,0,IF,168000,JUMP HEAVEN LTD,,,,,,,01/08/2016,WAREHOUSE OFFICES & PREMS,2 BRAMHALL MOOR IND PARK,BRAMHALL MOOR LANE,HAZEL GROVE,STOCKPORT,SK7 5BW,FACTORY AND PREMISES
3841002009,0,8833,O,0,,0,237.25,0,MAN,7256.2,0,0,LX,18250,JUMP SPACE LTD,,,,,,,01/10/2010,2 HARDMAN STREET,EDGELEY,STOCKPORT,,,SK3 0DJ,INDOOR ACTIVITY CENTRE
8104055009,0,3097.6,O,0,,-1,0,2891.1,,0,0,0,IF3,6400,JUNGLE GRAPHICS LIMITED,C/O REGISTERED OFFICE,18 LYTHAM DRIVE,BRAMHALL,STOCKPORT,,SK7 2LD,01/03/2016,UNIT 5,WATERLOO INDUSTRIAL PARK,UPPER BROOK STREET,STOCKPORT,,SK1 3BP,WORKSHOP AND PREMISES
8104056049,0,3194.4,O,0,,-1,0,2874.96,,0,0,0,CW,6600,JUNGLE VEHICLE WRAPPING LIMITED,18 LYTHAM DRIVE,BRAMHALL,STOCKPORT,,,SK7 2LD,01/03/2016,UNIT 5A,WATERLOO INDUSTRIAL PARK,UPPER BROOK STREET,STOCKPORT,,SK1 3BP,WAREHOUSE AND PREMISES
7435021009,0,2621.29,O,0,,-1,0,2621.29,,0,0,0,IF3,5600,JUNIOR SPORTS STARS LTD,10 CHURCH ROAD,CHEADLE HULME,CHEADLE,,,SK8 7JU,13/04/2016,UNIT 21,HILLGATE BUSINESS CENTRE,SWALLOW STREET,STOCKPORT,,SK1 3AU,WORKSHOP AND PREMISES
8104062029,0,1059.5,V,0,,0,28.46,0,,0,0,0,CW3,4700,JUNIOR SPORTS STARS LTD,10 CHURCH ROAD,CHEADLE HULME,CHEADLE,,,SK8 7JU,16/04/2012,UNIT 11,WATERLOO INDUSTRIAL PARK,UPPER BROOK STREET,STOCKPORT,,SK1 3BP,STORE AND PREMISES
5121067389,0,13431,O,0,,0,360.75,0,,0,0,0,CO,27750,JUNIPER TRAINING LTD,P O BOX 15818,TAMWORTH,,,,B77 9JF,17/11/2014,BLOCK B & C LEFT 1ST FLOOR,HILTON HOUSE,LORD STREET,STOCKPORT,,SK1 3NA,OFFICES AND PREMISES
5121075199,0,1185.8,O,0,,0,0,0,,0,0,0,CP1,2450,JUNIPER TRAINING LTD,P O BOX 15818,TAMWORTH,,,,B77 9JF,17/11/2014,CAR PARKING SPACES 19-25,HILTON HOUSE,LORD STREET,STOCKPORT,,SK1 3NA,CAR PARKING SPACES
3867019009,0,2855.6,O,0,,-1,0,2855.6,,0,0,0,IF,5900,JUST DESSERTS (NORTHERN) LTD,LOWRY BUILDINGS,HARVEY STREET,STOCKPORT,,,SK1 1YD,01/04/2012,LOWRY BUILDINGS,19 HARVEY STREET,CHURCHGATE,STOCKPORT,,SK1 1YD,BAKERY AND PREMISES
30000079,0,0,V,0,MINRV,0,0,0,,0,0,0,CO,0,JUST PRINT UK LTD T/A J-P UK,,,,,,,01/09/2011,UNIT 1,THE BAXALL BUSINESS CENTRE,ADSWOOD ROAD,ADSWOOD,STOCKPORT,SK3 8LF,SEVERELY DAMAGED BY FIRE
7899001009,0,4307.6,O,0,,-1,0,2225.63,,0,0,0,CW,8900,JUST PRINT UK LTD T/A J-P UK,,,,,,,17/02/2015,J P HOUSE,1 THOMAS STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3QF,WAREHOUSE AND PREMISES
826056079,0,5203,O,0,,-1,0,1083.45,,0,0,0,CO,10750,JV MINNS LTD,,,,,,,01/04/2012,56 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,,SK7 1AH,OFFICES AND PREMISES
908301769,0,273.19,O,0,,0,0,0,,0,0,0,CO,1025,K & P SUPPORTED LODGINGS,,,,,,,12/09/2016,SUITE 318 3RD FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,OFFICE
6438004319,0,1500.4,O,0,,-1,0,1500.4,,0,0,0,CO,3100,K & S (287) LTD,,,,,,,01/11/2014,OFFICE 1 UNIT 4J,BRAMHALL MOOR INDUSTRIAL PARK,PEPPER ROAD,HAZEL GROVE,STOCKPORT,SK7 5BW,OFFICES AND PREMISES
873020019,0,10164,O,0,,0,273,0,,0,0,0,CS,21000,K AY-DOWNS OPTICIANS LTD,,,,,,,16/08/2007,20 BRIDGE STREET,STOCKPORT,,,,SK1 1XR,SHOP AND PREMISES
8334002029,0,31702,O,0,,0,851.5,0,,0,0,0,CG1O,65500,K C AUTOS ACCIDENT REPAIR CENTRES LTD,ROAD THREE,WINSFORD INDUSTRIAL ESTATE,WINSFORD,CHESHIRE,,CW7 3PD,01/10/2010,WATERSIDE,MEADOW INDUSTRIAL ESTATE,WATER STREET,PORTWOOD,STOCKPORT,SK1 2BU,"VEHICLE REPAIR WORKSHOP, OFFICES AND PREMISES"
8951000419,0,2710.4,O,0,,-1,0,2710.4,,0,0,0,CO,5600,K HINDUJA LTD,C/O ADAM & CO,FIRST FLOOR,1 EDMUND STREET,BRADFORD,WEST YORKSHIRE,BD5 0BH,05/03/2012,"SUITE 9, 1ST FLOOR",EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,OFFICES AND PREMISES
6032072039,0,2565.2,O,0,,-1,0,2565.2,,0,0,0,CW3,5300,K K CATERING LTD,26 CAROLINE STREET,EDGELEY,STOCKPORT,,,SK3 9BW,21/03/2012,OAK HOUSE,NEWBY ROAD,HAZEL GROVE,STOCKPORT,,SK7 5DA,STORE AND PREMISES
8522036009,0,2057,O,0,,-1,0,2057,,0,0,0,CS,4250,K LATIF LTD T/A WOODLEY POST OFFICE,2 LONSDALE STREET,NEWTON HEATH,MANCHESTER,,,M40 2FT,16/10/2009,36 WOODLEY PRECINCT,WOODLEY,STOCKPORT,,,SK6 1RJ,SHOP AND PREMISES
5602018009,0,6897,O,0,,-1,0,0,,0,0,0,CS,14250,K LOWTHER & CO LTD,,,,,,,01/04/1990,18 MIDDLE HILLGATE,STOCKPORT,,,,SK1 3AY,SHOP AND PREMISES
8337047009,0,11011,O,0,,0,295.75,0,,0,0,0,CO,22750,K M P ASSOCIATES LTD,47-49 WATERLOO ROAD,STOCKPORT,,,,SK1 3BJ,01/08/2014,47-49 WATERLOO ROAD,STOCKPORT,,,,SK1 3BJ,OFFICES AND PREMISES
1615002049,0,1694,O,0,,-1,0,1694,,0,0,0,CS,3500,K S OPTICAL LTD T/A ATKINS-SUTCLIFFE OPT,,,,,,,19/09/2011,2D CASTLE STREET,EDGELEY,STOCKPORT,,,SK3 9AB,SHOP AND PREMISES
6900001009,0,4840,O,0,,0,0,0,,0,0,0,CG2,10000,K V CARS LTD,,,,,,,01/09/2010,DEPOT AND PREMISES,1 ROOTH STREET,STOCKPORT,,,SK4 1DJ,GARAGE AND PREMISES
6900003109,0,4840,O,0,,0,0,0,,0,0,0,IF3,10000,K V CARS LTD,,,,,,,01/11/2013,3 ROOTH STREET,STOCKPORT,,,,SK4 1DJ,WORKSHOP AND PREMISES
