"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Officer","22669","30331","PTI OPS O Team Leader","2.41","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Officer","22669","30331","PTI OPS Team Leader","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Officer","22669","30331","PTI P&P O","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Officer","22669","30331","Risk Analyst","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Officer","22669","30331","Team Leader O","3.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Officer","22669","30331","Team Member O","0.89","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Officer","22669","30331","Technical Support","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","Compliance Caseworker","0.50","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","Compliance Manager","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","PTI Compliance SO","4.92","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","PTI Compliance SO Team Leader","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","PTI P&P SO TEAM LEADER","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","Senior Officer","2.50","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","Senior Officer Support","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","Senior Technical Adviser","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","SO Head of Business Management","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","SO Team Leader","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","Team Leader","1.92","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR10","Senior Officer","35232","42856","Team Leader SO","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Admin Assistant","14255","19965","administrative Assistant","25.90","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Admin Assistant","14255","19965","HNWU AA","3.50","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Admin Assistant","14255","19965","HNWU Admin Assistant","3.02","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Admin Assistant","14255","19965","HNWU AO","1.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Assistant Officer","17330","23892","Assistant Officer","44.15","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Assistant Officer","17330","23892","HHNWU AO PS","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Assistant Officer","17330","23892","HNWU AO","27.13","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Assistant Officer","17330","23892","HNWU AO PS","3.35","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Assistant Officer","17330","23892","HNWU Assistant Officer","5.51","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Assistant Officer","17330","23892","Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Assistant Officer","17330","23892","Personal Secretary","0.61","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Band T","25000","43192","Band T","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Band T","25000","43192","HNWU Band T","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 6","57573","74209","Grade 6","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 6","57573","74209","HNWU G6","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 6","57573","74209","HNWU G6 CRM","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 6","57573","74209","HNWU G6 Lead CRM","2.73","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 6","57573","74209","HNWU G7 Lead CRM","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 6","57573","74209","HNWU Head of Business Development","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 6","57573","74209","HNWU Head of Interventions","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","Band T","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","CT","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","Customer Relations Manager","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","GRADE 7","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","HMWU G7","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","HNWU Analyst","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","HNWU G7","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","HNWU G7 CRM","21.11","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","HNWU G7 Lead CRM","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Grade 7","46983","61590","HNWU Grade 7","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Higher Officer","28636","37105","Deputy Customer Relationship Manager","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Higher Officer","28636","37105","Higher Officer","31.75","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Higher Officer","28636","37105","HMWU Higher Officer","3.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Higher Officer","28636","37105","HNMW HO","2.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Higher Officer","28636","37105","HNWU Higher Officer","4.60","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Higher Officer","28636","37105","HNWU HO","24.14","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Higher Officer","28636","37105","HNWU HO Communications manager","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Higher Officer","28636","37105","HNWU HO Manager","16.26","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Higher Officer","28636","37105","QA&C - COMPLAINTS","1.00","Tax Professionals"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Officer","22669","30331","administrative Assistant","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Officer","22669","30331","Customer Relationship Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Officer","22669","30331","HNWU O","39.25","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Officer","22669","30331","HNWU O Finance/Resource & Perf Rep Coord","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","CAR11","Officer","22669","30331","HNWU O Manager","1.62","Operational Delivery"
